fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
000651.SZ,20251031,20250930,137180093143.850000,0,21576908418.300000,0,0,0
000651.SZ,20250829,20250630,97324925988.200000,0,14512869071.010000,0,0,0
000651.SZ,20250428,20250331,41506860074.790000,0,5941618723.390000,0,0,0
000651.SZ,20250428,20241231,189163654064.640000,0,32371069287.350000,0,0,0
000651.SZ,20251031,20240930,146722377976.280000,0,21214823423.240000,0,0,0
000651.SZ,20250829,20240630,99783116496.590000,0,13887709317.030000,0,0,0
000651.SZ,20250428,20240331,36364269766.890000,0,4640546489.680000,0,0,0
000651.SZ,20250428,20231231,203979266387.090000,0,27719022913.590000,0,0,0
000651.SZ,20241031,20230930,155007311817.310030,0,19522774681.030000,0,0,0
000651.SZ,20240831,20230630,99236741189.500000,0,12350122226.270000,0,0,0
000651.SZ,20240430,20230331,35455753354.180000,0,3903774614.310000,0,0,0
000651.SZ,20240430,20221231,188988382706.680000,0,23011344353.110000,0,0,0
000651.SZ,20231031,20220930,147488959198.550020,0,17443170836.760000,0,0,0
000651.SZ,20230831,20220630,95222326022.230000,0,10826791122.610000,0,0,0
000651.SZ,20230429,20220331,35259628917.190000,0,3583536065.260000,0,0,0
000651.SZ,20230429,20211231,187868874892.710020,0,22831893632.890000,0,0,0
000651.SZ,20221031,20210930,138134680783.390000,0,15689349584.400000,0,0,0
000651.SZ,20220831,20210630,91052071946.130000,0,9490816427.950000,0,0,0
000651.SZ,20220430,20210331,33189408213.610000,0,3452575863.410000,0,0,0
000651.SZ,20220430,20201231,168199204404.530000,0,22279242195.270000,0,0,0
000651.SZ,20211027,20200930,125889395998.930000,0,13791767655.430000,0,0,0
000651.SZ,20210823,20200630,69502322369.940000,0,6425271805.170000,0,0,0
000651.SZ,20210429,20200331,20395535183.420000,0,1577853525.890000,0,0,0
000651.SZ,20210429,20191231,198153027540.350000,0,24827243603.970000,0,0,0
000651.SZ,20201031,20190930,155038756971.840000,0,22217667954.770000,0,0,0
000651.SZ,20200831,20190630,97296964334.890000,0,13815709627.410000,0,0,0
000651.SZ,20200430,20190331,40547673072.890000,0,5697698075.610000,0,0,0
000651.SZ,20200430,20181231,198123177056.840000,0,26379029817.060000,0,0,0
000651.SZ,20191031,20180930,148698641394.030030,0,21241006641.340000,0,0,0
000651.SZ,20190831,20180630,90976100288.990000,0,12885339494.910000,0,0,0
000651.SZ,20190430,20180331,39561581992.890000,0,5606575820.020000,0,0,0
