fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
600741.SH,20251030,20250930,198243635482.100000,129678916523.560000,0,131219837926.910000,119861325713.890000
600741.SH,20250828,20250630,192908501314.830020,126300449148.080000,0,126745068461.950000,116777421444.800000
600741.SH,20250429,20250331,182863452284.110020,115399681207.000000,0,116178277273.190000,106116840659.820000
600741.SH,20251030,20241231,185005958123.930000,118885602584.130000,0,118027669734.430000,109259514834.090000
600741.SH,20241030,20240930,180953955797.030030,116670339379.670000,0,113469428138.200000,106916939746.270000
600741.SH,20240829,20240630,178343470643.900000,116053491857.490000,0,119796472355.080000,106302475486.540000
600741.SH,20240427,20240331,174585576686.169980,111585532818.230000,0,115331710688.190000,101601458214.090000
600741.SH,20250429,20231231,176096527061.770000,114516006379.150000,0,116619903607.420000,104097164156.310000
600741.SH,20231026,20230930,170903023190.820000,111660142635.830000,0,112560492011.370000,100128277154.940000
600741.SH,20230830,20230630,169313717617.310030,111746644454.220000,0,110159963319.070000,100303786522.790000
600741.SH,20230428,20230331,161459063670.470000,102401880839.250000,0,102240529867.490000,91143975352.350000
600741.SH,20240329,20221231,162796939434.500000,105742220734.370000,0,104132253834.330000,95719024189.590000
600741.SH,20221028,20220930,162799781439.440000,108113275941.090000,0,105428083049.540000,97131436521.500000
600741.SH,20220825,20220630,158096738502.340000,105070355417.750000,0,100793439828.480000,93919350399.130000
600741.SH,20220429,20220331,155191466853.100000,100081530249.800000,0,96817414059.400000,88215801769.980000
600741.SH,20230428,20211231,153846763593.990020,100172231306.770000,0,94995006723.320000,88332154183.040000
600741.SH,20211029,20210930,149475392261.969970,97491435511.970000,0,91139305246.830000,86807185907.610000
600741.SH,20210826,20210630,152244004886.520000,92819962596.520000,0,93042827701.250000,81997786987.550000
600741.SH,20210429,20210331,155134535967.460000,95575412558.530000,0,95068378335.450000,84878076193.960000
600741.SH,20220429,20201231,150435959594.190000,92247819855.970000,0,93927743484.680000,84712579144.040000
600741.SH,20201029,20200930,141698990456.420000,84892915268.860000,0,85409702181.120000,72088934475.140000
600741.SH,20200827,20200630,140365378432.370000,86055128494.560000,0,84163364229.160000,73376193120.830000
600741.SH,20200429,20200331,131974110292.550000,73738907898.100000,0,77699762612.410000,62820257993.050000
600741.SH,20210325,20191231,139127432129.360000,80425897714.820000,0,83516602262.350000,69868622616.880000
600741.SH,20191030,20190930,138131053998.550000,80591716160.700000,0,82393789680.760000,68649299966.100000
600741.SH,20190823,20190630,136792679782.410000,81950523317.890000,0,82375844189.020000,70526868064.550000
600741.SH,20190426,20190331,134744630805.620000,77425787313.840000,0,80380156797.680000,66198517060.050000
600741.SH,20200411,20181231,133686856529.700000,79059086883.780000,0,80901225804.720000,68078251886.830000
600741.SH,20181026,20180930,133736625053.910000,80492479807.230000,0,82906517192.520000,70414224884.980000
600741.SH,20180824,20180630,134935691681.970000,83894054767.040000,0,85446393161.950000,75597223557.480000
600741.SH,20180428,20180331,130109804976.340000,77064806928.330000,0,80177520376.790000,69564706406.440000
600741.SH,20190330,20171231,123372626476.020000,73438348406.830000,0,78762741987.900000,66722722414.200000
600741.SH,20171027,20170930,115361229654.030000,67503894193.260000,0,72014810558.110000,56487159648.560000
600741.SH,20170825,20170630,114181066203.990000,68435752633.640000,0,72261065904.340000,57335499191.760000
600741.SH,20170426,20170331,110704936464.990000,62727649552.440000,0,69585172774.110000,52162027733.780000
600741.SH,20180329,20161231,107611713480.310000,61768061355.840000,0,67832100805.200000,51728705581.940000
600741.SH,20161028,20160930,102902917554.520000,58983618513.330000,0,64560557923.010000,49626903671.700000
600741.SH,20160825,20160630,98552865873.700000,56836553037.200000,0,61163493751.690000,47520584265.690000
600741.SH,20160429,20160331,98745640803.190000,55692513582.850000,0,61444313265.270000,46417144165.700000
600741.SH,20170330,20151231,90982932558.550000,53877201789.710000,0,55057098158.560000,44794207705.490000
600741.SH,20151029,20150930,70606821002.420000,39510543012.590000,0,41542231196.640000,33233440039.030000
600741.SH,20150827,20150630,67119982082.260000,38004428581.720000,0,40307143518.080000,31589905546.050000
600741.SH,20150423,20150331,66151428236.520000,36040678812.640000,0,38891998378.470000,29724164706.300000
600741.SH,20160325,20141231,63241573546.470000,34724191752.470000,0,36795862848.340000,28520121701.540000
600741.SH,20141030,20140930,58942607183.700000,33792716070.380000,0,36075824026.050000,26401225245.980000
600741.SH,20140809,20140630,59146181943.090000,35591165097.780000,0,37436445759.170000,28255863875.470000
600741.SH,20140430,20140331,57082511082.480000,32221700801.870000,0,35054060466.900000,25232465829.910000
