fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000877.SZ,20251024,20250930,4869332764.090000,-5311131874.300000,-919120489.210000
000877.SZ,20250819,20250630,1943046842.740000,-3980668355.110000,1565006330.590000
000877.SZ,20250424,20250331,-2159305675.230000,-3027101537.590000,6336270573.310000
000877.SZ,20250327,20241231,12460374795.130000,-8730896257.370000,-5834204260.120000
000877.SZ,20251024,20240930,3393288570.940000,-7248507671.310000,3567975353.340000
000877.SZ,20250819,20240630,1526366350.240000,-5005596187.740000,2349681563.640000
000877.SZ,20250424,20240331,-1380724585.940000,-3431608049.300000,8119351178.140000
000877.SZ,20250327,20231231,16951105160.220000,-9128745107.920000,-4226420579.390000
000877.SZ,20241026,20230930,11110967342.540000,-6597834352.930000,3136804036.240000
000877.SZ,20240827,20230630,8610510795.590000,-4393071421.650000,1465593706.360000
000877.SZ,20240430,20230331,1459969607.300000,-3822633207.810000,9091698083.340000
000877.SZ,20240327,20221231,15252471430.040000,-14231886492.870000,-5233524866.710000
000877.SZ,20231026,20220930,9464647800.680000,-10556433918.250000,5907327107.460000
000877.SZ,20230824,20220630,5333489096.470000,-7849684204.260000,6359804971.320000
000877.SZ,20230425,20220331,-1636780180.460000,-3147410462.630000,10852977057.600000
000877.SZ,20230322,20211231,28425099383.830000,-19310932801.960000,-9633357539.720000
000877.SZ,20221029,20210930,15544018343.700000,-13109773685.320000,-1326511193.940000
000877.SZ,20220823,20210630,9637916288.950000,-9785397393.810000,-955968716.880000
000877.SZ,20220426,20210331,-680839222.650000,-3702889676.820000,5398723642.460000
000877.SZ,20220322,20201231,39144651196.860000,-13460309666.590000,-21959707862.800000
000877.SZ,20211029,20200930,23739203696.700000,-9855501878.450000,-10633321509.140000
000877.SZ,20210820,20200630,1543340163.060000,-10425308.340000,-1144008439.580000
000877.SZ,20210416,20200331,-173474219.450000,490147.240000,316767808.310000
000877.SZ,20210312,20191231,2676069554.790000,-355135332.370000,-2847004292.990000
000877.SZ,20201028,20190930,2275705515.620000,-111766134.680000,-2079248067.570000
000877.SZ,20200820,20190630,1219499449.410000,-10175922.570000,-1243910236.520000
000877.SZ,20200425,20190331,18924952.320000,-8498204.650000,35701198.930000
000877.SZ,20200321,20181231,1719691179.650000,113272093.220000,-2118409424.570000
000877.SZ,20191024,20180930,1299566151.530000,190869169.690000,-1484651966.440000
000877.SZ,20190820,20180630,637523357.610000,-19520227.440000,-1337719752.270000
000877.SZ,20190426,20180331,-91945670.000000,-10065997.960000,-716264450.250000
000877.SZ,20190321,20171231,1167217095.200000,-21624598.910000,-587582943.180000
000877.SZ,20181025,20170930,561168053.140000,39517456.910000,-358234697.750000
000877.SZ,20180810,20170630,407434103.890000,-11385936.190000,-347653065.660000
000877.SZ,20180427,20170331,-96349248.220000,-4240745.600000,428080484.440000
000877.SZ,20180323,20161231,578933501.910000,177147400.180000,-1268840652.840000
000877.SZ,20171017,20160930,486115955.330000,-31865437.930000,-651903057.280000
000877.SZ,20170818,20160630,298825318.400000,-19168544.460000,-610905448.320000
000877.SZ,20170420,20160331,-59192171.520000,-16449930.730000,-594638206.080000
000877.SZ,20170316,20151231,236784192.560000,-5557298.720000,97441868.390000
000877.SZ,20161022,20150930,287005691.880000,-152767330.720000,-16831264.500000
000877.SZ,20160806,20150630,134228939.020000,-142202141.850000,164240950.350000
000877.SZ,20160415,20150331,-175546361.620000,-17408460.620000,345231918.170000
000877.SZ,20160326,20141231,426977040.730000,18533612.460000,-217669425.360000
000877.SZ,20151015,20140930,387434369.350000,-7377248.870000,32551068.060000
000877.SZ,20150815,20140630,200234557.750000,-147289953.770000,120565759.560000
000877.SZ,20150430,20140331,-430291437.540000,-40955858.880000,458645046.210000
000877.SZ,20150321,20131231,211844816.360000,-1236339796.650000,1111157318.530000
000877.SZ,20141024,20130930,19061282.560000,-1107490523.560000,1508138504.080000
000877.SZ,20140809,20130630,-119189116.170000,-887536104.760000,1885708141.930000
000877.SZ,20140426,20130331,-645715667.660000,-238348206.590000,1283504108.120000
000877.SZ,20140313,20121231,328565469.500000,-2941520991.780000,1916468978.930000
000877.SZ,20131025,20120930,-186463955.150000,-1794665874.970000,2396316165.880000
000877.SZ,20130815,20120630,-166073958.020000,-1345015760.850000,1811763155.430000
000877.SZ,20130425,20120331,-604280936.520000,-311744619.540000,1942132301.400000
000877.SZ,20130309,20111231,1136480952.090000,-3056768582.240000,2437973312.490000
000877.SZ,20121020,20110930,975978680.470000,-2104314608.180000,1724765499.530000
000877.SZ,20120815,20110630,592499004.530000,-1122464630.920000,1407919729.300000
000877.SZ,20120423,20110331,190222084.290000,-525609771.280000,848940122.940000
000877.SZ,20120301,20101231,1084859936.770000,-2314013397.710000,1461075063.160000
000877.SZ,20111021,20100930,909285769.960000,-1369065475.110000,1670263268.920000
000877.SZ,20110810,20100630,260286260.800000,-777788105.050000,1737567943.660000
000877.SZ,20110414,20100331,-150975254.100000,-374138811.800000,602845137.610000
000877.SZ,20110318,20091231,632226261.120000,-981805919.320000,569797949.270000
000877.SZ,20101028,20090930,604760546.550000,-744730593.450000,312922189.670000
000877.SZ,20100805,20090630,315377241.550000,-429631817.020000,460958376.200000
000877.SZ,20100429,20090331,-35071793.790000,-131456733.310000,226888672.410000
000877.SZ,20100423,20081231,626382143.120000,-960658433.510000,177310387.720000
000877.SZ,20091028,20080930,706589839.210000,-856161691.840000,259488784.340000
000877.SZ,20090827,20080630,421958697.440000,-458571590.520000,54228057.440000
000877.SZ,20090421,20080331,12613616.190000,-209756482.750000,181177861.110000
000877.SZ,20090325,20071231,684409997.510000,-290277273.560000,-157932869.920000
000877.SZ,20081020,20070930,510241798.070000,-217155413.480000,-76539600.570000
000877.SZ,20080813,20070630,67141052.110000,-124750964.340000,-24141377.900000
000877.SZ,20080423,20070331,-126760513.700000,-8119143.340000,-21932591.890000
000877.SZ,20080411,20061231,428260018.120000,-67104644.060000,-264770529.840000
000877.SZ,20071031,20060930,266625681.920000,-68529268.540000,-209643617.930000
000877.SZ,20070818,20060630,25904243.560000,-46189445.610000,-89359918.010000
000877.SZ,20070421,20060331,-92027443.990000,-16895722.670000,-11713858.900000
