fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002232.SZ,20251025,20250930,-192905946.340000,-1128139.300000,-4304010.460000
002232.SZ,20250826,20250630,-186759095.770000,-877093.350000,-4113106.750000
002232.SZ,20250429,20250331,-128252500.370000,-762224.760000,-21922.200000
002232.SZ,20250419,20241231,41567287.050000,5426984.310000,-5646146.030000
002232.SZ,20251025,20240930,-154977615.780000,-13127674.380000,-4693338.160000
002232.SZ,20250826,20240630,-135230589.720000,-9282104.600000,-4490720.290000
002232.SZ,20250429,20240331,-67682840.630000,-6853968.920000,-202617.870000
002232.SZ,20250419,20231231,286681291.130000,-130547293.340000,-21710913.950000
002232.SZ,20241029,20230930,31510358.530000,-6192104.450000,-20724166.940000
002232.SZ,20240829,20230630,93570895.290000,-1124812.220000,-20691283.640000
002232.SZ,20240430,20230331,152948213.860000,-1944209.620000,-98914.730000
002232.SZ,20240423,20221231,-76490851.320000,-72147368.460000,-21039881.510000
002232.SZ,20231028,20220930,-69395102.910000,3573324.600000,-20724166.940000
002232.SZ,20230829,20220630,-997446.260000,2652081.900000,-20691283.640000
002232.SZ,20230427,20220331,53070676.140000,552357.960000,-164946.160000
002232.SZ,20230401,20211231,-167991971.920000,-117532165.110000,-54693690.020000
002232.SZ,20221028,20210930,-243412465.070000,-30562806.700000,-17159035.110000
002232.SZ,20220824,20210630,-151946312.960000,-61824466.210000,-17159035.110000
002232.SZ,20220428,20210331,-27386778.780000,-18239160.760000,0.000000
002232.SZ,20220326,20201231,78520530.990000,-29862704.650000,-43797037.230000
002232.SZ,20211023,20200930,-152598889.880000,-1339180.270000,-6945323.730000
002232.SZ,20210821,20200630,-111749835.840000,-489404.470000,0.000000
002232.SZ,20210429,20200331,-113341412.720000,914118.070000,0.000000
002232.SZ,20210327,20191231,192028691.720000,-5505812.330000,-5311129.920000
002232.SZ,20201024,20190930,-141305324.210000,2870363.930000,-5311129.920000
002232.SZ,20200822,20190630,-112064047.190000,1082576.200000,-5311129.920000
002232.SZ,20200425,20190331,34178003.470000,-2093157.600000,0.000000
002232.SZ,20200418,20181231,34725545.760000,-15978549.860000,-20427422.750000
002232.SZ,20191023,20180930,-169471235.160000,-9835182.140000,-20427422.750000
002232.SZ,20190823,20180630,-189679926.110000,-8469396.720000,-20427422.750000
002232.SZ,20190420,20180331,-120555413.630000,-2955209.000000,0.000000
002232.SZ,20190404,20171231,24683421.980000,-6467699.850000,-40854845.500000
002232.SZ,20181027,20170930,-163858518.890000,3892028.040000,-40854845.500000
002232.SZ,20180824,20170630,-173012942.320000,5109653.210000,-40854192.240000
002232.SZ,20180424,20170331,-98656756.640000,5925437.090000,446.210000
002232.SZ,20180324,20161231,138566369.790000,2119880.130000,-395706.990000
002232.SZ,20171026,20160930,-132418572.920000,502902.730000,-396602.130000
002232.SZ,20170823,20160630,-122092209.890000,-209564.890000,-408199.180000
002232.SZ,20170429,20160331,-87672251.250000,-1051044.560000,268.770000
002232.SZ,20170414,20151231,235978765.830000,-2996041.940000,-10803426.290000
002232.SZ,20161022,20150930,-21051896.490000,-3796512.110000,-10803933.020000
002232.SZ,20160824,20150630,-52339989.880000,-792987.140000,-10832683.570000
002232.SZ,20160428,20150331,-16455798.290000,-1723037.830000,-10031878.560000
002232.SZ,20160318,20141231,114760473.190000,-26732999.170000,-71402657.210000
002232.SZ,20151030,20140930,-67279136.240000,-6516622.080000,-71297923.030000
002232.SZ,20150828,20140630,-70472472.510000,-4478361.370000,-61571721.580000
002232.SZ,20150424,20140331,-77949286.210000,-420418.920000,-80489471.680000
002232.SZ,20150321,20131231,90879590.950000,-54257446.880000,-55583084.190000
002232.SZ,20141025,20130930,-63934426.420000,-43427355.190000,-74026645.190000
002232.SZ,20140823,20130630,-65827131.880000,-28304960.880000,-28140851.420000
002232.SZ,20140419,20130331,-79718189.850000,-10094226.190000,-63049999.090000
002232.SZ,20140322,20121231,183495044.580000,-126783959.470000,-115305287.520000
002232.SZ,20131028,20120930,-67155199.550000,-63936972.180000,-123107842.020000
002232.SZ,20130823,20120630,-45175680.290000,-37789376.840000,-156537670.850000
002232.SZ,20130420,20120331,-49796776.360000,-22812102.010000,-153000000.000000
002232.SZ,20130323,20111231,85678833.880000,-151383159.190000,58371746.440000
002232.SZ,20121023,20110930,-90973933.770000,-72665881.790000,-41368636.730000
002232.SZ,20120727,20110630,-103337988.360000,-52978974.690000,-33959852.840000
002232.SZ,20120418,20110331,-106396403.310000,-24857750.870000,-100000000.000000
002232.SZ,20120406,20101231,32830716.240000,-161703792.280000,442294616.020000
002232.SZ,20111021,20100930,-120022491.060000,-87297698.680000,303731654.660000
002232.SZ,20110819,20100630,-120852428.850000,-55021134.690000,270076836.360000
002232.SZ,20110414,20100331,-145430051.830000,-20279583.770000,324129987.070000
