fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002360.SZ,20251028,20250930,51492152.310000,26457566.100000,-185127568.150000
002360.SZ,20250826,20250630,61839278.060000,3374515.840000,-115130028.450000
002360.SZ,20250428,20250331,22564256.710000,-9799218.070000,-52058702.230000
002360.SZ,20250428,20241231,15314515.080000,-764433709.370000,633404776.570000
002360.SZ,20251028,20240930,-22099774.260000,-941499975.580000,897210738.320000
002360.SZ,20250826,20240630,10579236.210000,-618889391.530000,723687945.180000
002360.SZ,20250428,20240331,31085125.400000,-303521641.260000,355100564.680000
002360.SZ,20250428,20231231,225224319.150000,-434665026.380000,211781055.260000
002360.SZ,20241029,20230930,222233902.080000,-648188071.500000,757824895.200000
002360.SZ,20240813,20230630,180892723.410000,-197092905.220000,98856985.970000
002360.SZ,20240429,20230331,81269322.470000,-107441702.060000,-22125866.660000
002360.SZ,20240416,20221231,321527480.130000,-911112989.680000,388786632.000000
002360.SZ,20231031,20220930,287917182.580000,-722405605.910000,415814160.570000
002360.SZ,20230808,20220630,174229739.800000,-424623081.910000,247130646.040000
002360.SZ,20230429,20220331,53963803.570000,-178635733.070000,26837165.300000
002360.SZ,20230425,20211231,112350688.550000,-518779379.930000,220141494.180000
002360.SZ,20221031,20210930,57125809.940000,-264634168.480000,138322118.600000
002360.SZ,20220816,20210630,27411238.590000,-72653059.970000,90225813.050000
002360.SZ,20220426,20210331,14577996.600000,-12268620.090000,38421592.020000
002360.SZ,20220412,20201231,204830937.870000,-121118253.850000,44920478.760000
002360.SZ,20211026,20200930,59778479.050000,-55444002.220000,65113015.460000
002360.SZ,20210810,20200630,14936746.390000,-9479667.020000,47552348.790000
002360.SZ,20210427,20200331,-10272532.520000,-2917320.790000,-31141875.010000
002360.SZ,20210413,20191231,166728090.540000,-31435673.430000,67828152.000000
002360.SZ,20201027,20190930,93467236.980000,-1610547.820000,70063604.130000
002360.SZ,20200811,20190630,53214950.500000,6555710.480000,71286437.470000
002360.SZ,20200421,20190331,-19074850.910000,6572990.760000,114307750.000000
002360.SZ,20200421,20181231,203661618.590000,-94147445.620000,-318910705.070000
002360.SZ,20191029,20180930,134249180.500000,-37400159.080000,-214310705.070000
002360.SZ,20190730,20180630,113680850.050000,-32913694.140000,-53815972.350000
002360.SZ,20190427,20180331,-11803364.110000,-6968517.580000,1002750.990000
002360.SZ,20190402,20171231,155075103.980000,-66277266.130000,-78887468.340000
002360.SZ,20181023,20170930,97553160.010000,-72630188.260000,-41277926.670000
002360.SZ,20180731,20170630,12848067.970000,-63797208.680000,-150546885.000000
002360.SZ,20180428,20170331,8529266.950000,-9749420.640000,-111395625.000000
002360.SZ,20180403,20161231,149819426.000000,-30309136.940000,66302333.750000
002360.SZ,20171024,20160930,68476036.860000,-29390518.430000,68420352.500000
002360.SZ,20170801,20160630,1237420.370000,-18664882.870000,69704327.500000
002360.SZ,20170425,20160331,-13053400.440000,-18408278.760000,110000000.000000
002360.SZ,20170411,20151231,107703989.540000,-121597806.160000,-153844259.980000
002360.SZ,20161024,20150930,100995117.090000,-115550101.660000,-42974593.310000
002360.SZ,20160802,20150630,52121496.430000,-27062840.110000,-39487926.650000
002360.SZ,20160426,20150331,-9729674.420000,-8751632.240000,1350000.010000
002360.SZ,20160329,20141231,245326243.590000,-129183373.670000,38436370.020000
002360.SZ,20151026,20140930,137207213.340000,-89539826.100000,38084370.020000
002360.SZ,20150804,20140630,100519784.890000,-84206944.260000,40071768.680000
002360.SZ,20150428,20140331,-7160377.610000,-44811455.070000,61026351.320000
002360.SZ,20150331,20131231,203599431.050000,-115657108.190000,49993666.660000
002360.SZ,20141028,20130930,129862087.870000,-37352891.510000,32334165.760000
002360.SZ,20140812,20130630,39390535.160000,-15705025.710000,32334165.760000
002360.SZ,20140424,20130331,-30656196.230000,-4372906.090000,47000000.000000
002360.SZ,20140325,20121231,105395910.300000,-296880027.480000,115631275.000000
002360.SZ,20131028,20120930,77200715.220000,-144226528.980000,-11000000.000000
002360.SZ,20130805,20120630,47175079.650000,-10111678.740000,-11000000.000000
002360.SZ,20130420,20120331,16396618.070000,-2977789.450000,0.000000
002360.SZ,20130326,20111231,54782166.130000,-114968930.990000,-18000000.000000
002360.SZ,20121024,20110930,16065750.500000,-77353935.140000,-16773000.000000
002360.SZ,20120807,20110630,24555476.010000,-61450422.810000,-16773000.000000
002360.SZ,20120420,20110331,-14194562.280000,-8072466.580000,1803803.310000
002360.SZ,20120331,20101231,43484003.250000,-46370841.110000,300609830.480000
002360.SZ,20111022,20100930,21095548.870000,-29114665.900000,297839460.690000
002360.SZ,20110809,20100630,21914336.220000,-13377626.290000,291717782.050000
002360.SZ,20110419,20100331,5164792.620000,-2145076.040000,340687220.240000
002360.SZ,20110315,20091231,35355199.440000,-13406227.390000,-10575773.910000
002360.SZ,20101019,20090930,35581699.010000,-13287786.690000,-2772755.810000
002360.SZ,20100825,20090630,25135807.830000,-9609463.000000,-7296975.540000
002360.SZ,20100421,20090331,4351859.130000,-5116057.000000,-5460546.060000
002360.SZ,20100202,20081231,32589889.370000,-34630177.730000,-19428534.450000
002360.SZ,20100202,20071231,14953970.080000,-21766049.010000,30641120.910000
