fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601666.SH,20251030,20250930,83513537501.510000,52756053287.250000,0,18840946096.690000,34245691840.970000
601666.SH,20250828,20250630,83788075526.310000,53292228775.630000,0,19938654547.680000,36554125739.740000
601666.SH,20250429,20250331,82464900372.280000,52233679594.250000,0,18984080546.320000,34640926419.060000
601666.SH,20251030,20241231,76663869807.780000,47374046974.110000,0,14797095131.950000,30962599687.110000
601666.SH,20241026,20240930,73829112165.870000,43257120079.270000,0,16456161485.110000,26008435945.010000
601666.SH,20240820,20240630,74332998474.760000,44798497633.580000,0,17700578682.690000,27686120950.730000
601666.SH,20240426,20240331,79805965526.160000,48632685180.250000,0,22757264357.490000,31002503656.210000
601666.SH,20250321,20231231,78025941429.900000,48775513165.920000,0,19894822851.690000,30347928912.250000
601666.SH,20231011,20230930,76351991056.960000,49320387950.590000,0,22237943877.960000,30682582604.710000
601666.SH,20230818,20230630,77514602288.760000,50111471976.720000,0,24189654398.800000,31587648678.590000
601666.SH,20230428,20230331,82270427610.110000,54721736791.820000,0,28445885442.310000,37325678609.570000
601666.SH,20240319,20221231,74245684066.830000,49392752186.590000,0,20146577003.320000,37942133902.980000
601666.SH,20221026,20220930,74138592177.180000,50404042608.810000,0,23553589881.170000,36214493651.550000
601666.SH,20220820,20220630,71464547623.170000,49591693104.820000,0,21803163541.690000,36845835964.680000
601666.SH,20220428,20220331,69787578805.090000,48410781789.740000,0,19382027743.700000,32543305933.130000
601666.SH,20230407,20211231,63917977676.850000,44699099781.750000,0,14145384141.890000,28808997046.500000
601666.SH,20211026,20210930,57344236687.600000,38687713357.180000,0,14313805749.090000,25837733481.740000
601666.SH,20210812,20210630,55441112786.950000,37871148944.260000,0,14287957351.360000,26450238781.560000
601666.SH,20210427,20210331,55108592246.520000,36438494414.970000,0,14266007549.150000,24244671265.850000
601666.SH,20220329,20201231,53522407085.180000,35751666292.490000,0,12374527236.670000,23644571654.840000
601666.SH,20201022,20200930,53048827438.990000,34819051541.520000,0,15252921961.390000,20629887974.180000
601666.SH,20200812,20200630,53720994779.510000,35953057889.770000,0,16432365724.210000,20126424429.190000
601666.SH,20200428,20200331,54991569902.940000,38112990420.300000,0,17744064574.980000,23889039937.560000
601666.SH,20210427,20191231,54469382556.770000,37999965316.620000,0,17010567619.750000,23488255831.930000
601666.SH,20191026,20190930,53155562509.390000,37189490790.350000,0,18946350893.660000,23248860853.180000
601666.SH,20190822,20190630,52031348700.410000,36357740977.420000,0,18873557638.740000,23089900525.090000
601666.SH,20190426,20190331,50758803935.340000,35465637208.040000,0,18108730956.460000,22378794909.910000
601666.SH,20200428,20181231,49794965854.310000,34901744279.600000,0,16779028311.400000,22015323148.400000
601666.SH,20181020,20180930,47012788818.140000,32375935736.870000,0,17046557431.190000,21386192061.490000
601666.SH,20180818,20180630,44172462847.230000,29743050038.350000,0,15622347938.460000,19126787360.060000
601666.SH,20180428,20180331,44354224188.450000,30310107528.950000,0,15836799247.670000,19600796627.360000
601666.SH,20190330,20171231,43054398179.420000,29347152571.300000,0,15137551822.330000,19139060203.790000
601666.SH,20171028,20170930,42318888513.890000,28285648190.430000,0,15705206364.620000,18011028866.600000
601666.SH,20170829,20170630,40588248477.720000,28149173047.560000,0,14089389676.370000,19226785525.710000
601666.SH,20170425,20170331,39156922891.870000,26910329406.830000,0,12904201490.820000,18501425861.830000
601666.SH,20180428,20161231,38774623896.300000,26743317193.090000,0,12489908511.740000,18078677249.730000
601666.SH,20170425,20160930,39163529995.170000,28098514054.700000,0,14025258642.100000,20303428808.240000
601666.SH,20170425,20160630,37986861891.520000,27134980808.180000,0,13198440582.600000,18412048033.760000
601666.SH,20160426,20160331,36682120959.730000,26488358082.640000,0,11180610740.120000,17952697695.530000
601666.SH,20170425,20151231,35412934875.630000,25466897845.860000,0,10760597762.930000,16990426411.160000
601666.SH,20151030,20150930,34529064904.610000,23025720479.680000,0,10857019966.580000,12730453878.260000
601666.SH,20150825,20150630,31551233213.180000,19829705269.700000,0,9107236672.140000,10989133096.280000
601666.SH,20150430,20150331,32066196495.570000,19773953841.250000,0,9967145652.110000,13370955914.230000
601666.SH,20160426,20141231,31452380034.710000,19331217900.930000,0,9800068682.710000,12885191170.550000
601666.SH,20141028,20140930,27256283499.500000,14854101464.730000,0,7465933594.990000,9120654433.490000
601666.SH,20140826,20140630,27010344913.390000,14625104864.110000,0,8034568936.130000,8626145055.080000
601666.SH,20140422,20140331,26300901701.320000,14020338818.140000,0,7977423074.430000,8348871959.440000
601666.SH,20150414,20131231,26521406875.890000,14452924220.510000,0,8162355342.980000,8749989097.450000
601666.SH,20131029,20130930,25188960864.270000,12572335410.120000,0,8812516556.630000,6681164819.550000
601666.SH,20130820,20130630,24617398244.040000,12356098899.350000,0,9055144707.420000,6659733645.850000
601666.SH,20130423,20130331,20714066288.690000,8469312032.850000,0,5426620024.620000,7331552709.950000
601666.SH,20140422,20121231,20861753055.590000,9177109246.480000,0,5373890386.900000,8038195231.790000
601666.SH,20121023,20120930,20013175331.960000,7733855670.460000,0,6243412587.110000,6946043907.960000
601666.SH,20120814,20120630,19761277283.350000,7770219407.250000,0,6140470151.770000,7092148102.510000
601666.SH,20120420,20120331,19633225314.420000,7808477722.510000,0,6533403284.940000,6841954179.300000
601666.SH,20130423,20111231,19835810714.910000,8807925749.570000,0,6527512027.090000,7839201946.730000
601666.SH,20111024,20110930,19248465536.010000,7797127777.400000,0,7072036066.620000,6702946358.570000
601666.SH,20110816,20110630,17947428568.270000,7415997847.540000,0,6233044073.960000,6221499275.840000
601666.SH,20110419,20110331,18095000356.580000,7546397456.460000,0,6168384071.650000,6000066321.170000
601666.SH,20120320,20101231,18420661451.320000,8705045305.390000,0,6340210171.470000,7095906408.040000
601666.SH,20101026,20100930,17362333043.560000,7008700269.730000,0,6702251714.360000,5371572450.840000
601666.SH,20100820,20100630,16800847730.970000,7089079222.670000,0,6405039664.920000,5321555943.240000
601666.SH,20100420,20100331,16086896657.440000,7190990107.730000,0,6134891421.300000,5723021367.760000
601666.SH,20110419,20091231,15848557305.840000,7830323896.700000,0,5712738731.910000,6417054063.380000
601666.SH,20091030,20090930,14757116871.800000,6629017281.220000,0,6400870750.690000,4989557281.220000
601666.SH,20090825,20090630,13939836235.520000,5866184935.820000,0,6800912306.820000,4193228933.820000
601666.SH,20090428,20090331,17245274831.740000,7199843773.740000,0,8409803294.490000,5166313949.410000
601666.SH,20100420,20081231,15990744893.110000,7480439783.320000,0,8079510540.090000,6111483781.320000
601666.SH,20081029,20080930,14872470790.890000,7195021526.930000,0,7945107143.960000,4800982057.110000
601666.SH,20080819,20080630,13385318088.030000,6694537381.500000,0,6555259927.130000,4436089817.590000
601666.SH,20080424,20080331,12126873891.990000,5434146305.270000,0,5409128936.750000,3662933867.330000
601666.SH,20090428,20071231,12002148846.480000,4648466749.850000,0,4264894614.530000,3089712924.520000
601666.SH,20071031,20070930,10329516775.690000,4279786011.720000,0,3942225002.510000,2462078587.690000
601666.SH,20070829,20070630,9638100407.510000,3909966633.590000,0,3410665807.980000,2270264251.820000
601666.SH,20070426,20070331,8727170467.440000,3174914959.550000,0,2784891686.800000,2296852636.210000
601666.SH,20080422,20061231,8545561234.200000,3224160233.500000,0,2585697961.000000,2665150493.160000
601666.SH,20061030,20060630,5025170765.000000,2583780215.000000,0,1464617352.000000,1650248237.000000
601666.SH,20070410,20051231,5074196946.000000,2423209234.000000,0,1746592939.000000,1847927300.000000
601666.SH,20061030,20041231,4135106679.000000,1925973146.000000,0,1257289787.000000,1357009337.000000
601666.SH,20061030,20031231,2395396988.000000,1156821619.000000,0,690015566.000000,895693619.000000
