fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
603707.SH,20251025,20250930,10307455281.440000,3556274956.940000,0,7530416166.220000,3062756030.580000
603707.SH,20250829,20250630,9692178185.140000,3090064852.750000,0,6989046099.970000,2626091770.020000
603707.SH,20250429,20250331,8928306163.950000,2354943269.670000,0,6272049783.710000,1377598789.360000
603707.SH,20251025,20241231,9509950363.940000,3021793728.130000,0,7045889981.210000,2064453968.830000
603707.SH,20241031,20240930,9426678825.900000,3159751028.400000,0,6949499301.740000,2222993740.400000
603707.SH,20240831,20240630,9785834137.930000,3719263815.340000,0,7343164916.470000,3081823236.190000
603707.SH,20240427,20240331,9635050415.820000,3656492996.240000,0,7408704519.580000,3017762006.890000
603707.SH,20250429,20231231,9524263988.460000,3725766674.920000,0,7261604321.570000,3086261692.650000
603707.SH,20231028,20230930,11122721263.400000,4295930538.760000,0,9257067738.830000,3654469572.530000
603707.SH,20230829,20230630,11095253855.790000,4482609220.140000,0,9321829952.370000,3340928333.110000
603707.SH,20230428,20230331,10742933428.440000,4243620026.590000,0,9016808331.040000,3104938938.680000
603707.SH,20240427,20221231,10010102945.140000,3842932928.850000,0,8294064564.040000,2704653975.080000
603707.SH,20221029,20220930,9880183453.500000,3864057563.030000,0,8281727397.120000,3264149928.920000
603707.SH,20220830,20220630,9409711667.980000,3551608055.570000,0,7876556568.100000,2956529302.630000
603707.SH,20220427,20220331,8772844820.780000,3047055052.830000,0,7337484043.530000,2474272779.850000
603707.SH,20230428,20211231,8216888051.710000,2814131012.410000,0,6929829957.540000,2266455517.500000
603707.SH,20211030,20210930,8362409903.850000,3892048235.840000,0,7234481340.700000,2668151193.140000
603707.SH,20210803,20210630,8705277388.600000,4532486547.940000,0,7654041307.210000,3342173796.260000
603707.SH,20210427,20210331,8639548208.220000,4616013103.150000,0,7633143846.000000,3436499645.820000
603707.SH,20220427,20201231,7720360460.300000,3975799969.170000,0,6768091463.100000,2806062899.080000
603707.SH,20201010,20200930,6221689455.150000,2763259949.860000,0,5407493039.940000,2267821398.620000
603707.SH,20200731,20200630,6264108775.030000,3000434294.840000,0,5465524327.570000,2501270401.650000
603707.SH,20200430,20200331,5385408851.170000,2170603078.080000,0,4606037834.650000,2129681334.690000
603707.SH,20210427,20191231,5078419276.660000,2074325056.240000,0,4288776008.470000,2033309642.890000
603707.SH,20191029,20190930,4536796250.120000,1732796564.190000,0,3920240959.170000,1691272534.200000
603707.SH,20190801,20190630,4326423418.810000,1688425970.420000,0,3736413368.190000,1655643323.800000
603707.SH,20190426,20190331,3573272109.000000,1002211737.760000,0,2999817556.590000,968920474.500000
603707.SH,20200430,20181231,3402323291.730000,981210540.110000,0,2838014729.920000,947410660.220000
603707.SH,20181016,20180930,3185036421.990000,862724689.490000,0,2644846186.840000,828716193.050000
603707.SH,20180720,20180630,2881364287.090000,667430094.960000,0,2352183422.160000,632762981.890000
603707.SH,20180417,20180331,2921178568.670000,811563207.990000,0,2412656905.850000,776237478.180000
603707.SH,20190426,20171231,2694760477.540000,642496446.250000,0,2191875310.360000,606630876.370000
603707.SH,20171031,20170930,2406070159.560000,444365310.470000,0,1926431412.020000,407991123.950000
603707.SH,20170801,20170630,1664187411.830000,226486899.110000,0,1185688112.280000,191926584.910000
603707.SH,20180127,20161231,1522702902.460000,208093506.860000,0,1053392884.360000,172582398.080000
603707.SH,20170628,20151231,1297396233.290000,204720372.860000,0,965701000.440000,183081885.460000
603707.SH,20170628,20141231,1540112471.560000,508257042.110000,0,1219692188.050000,486254219.480000
603707.SH,20160325,20131231,1157259500.000000,138911600.000000,0,854413700.000000,124963800.000000
