fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
001219.SZ,20251025,20250930,127129896.510000,-58176346.620000,-55735377.370000
001219.SZ,20250823,20250630,54053092.350000,2222329.930000,-57127071.100000
001219.SZ,20250429,20250331,5496965.140000,-19770330.070000,-61034.650000
001219.SZ,20250417,20241231,93069170.870000,19653532.800000,-44083122.100000
001219.SZ,20251025,20240930,61896437.170000,28693712.380000,-43945703.860000
001219.SZ,20250823,20240630,33725991.540000,24692511.130000,-43929839.000000
001219.SZ,20250429,20240331,-396794.260000,31421484.340000,-15904.000000
001219.SZ,20250417,20231231,73305594.020000,-51455084.940000,-34116319.800000
001219.SZ,20241029,20230930,41635728.230000,-56939795.960000,-34003361.700000
001219.SZ,20240828,20230630,14421347.880000,-22393446.910000,-33965041.300000
001219.SZ,20240427,20230331,18261506.380000,-29656378.150000,-120249.900000
001219.SZ,20240410,20221231,98473583.480000,-349824453.200000,-26319454.600000
001219.SZ,20231027,20220930,67630357.080000,-329583226.560000,-26218818.600000
001219.SZ,20230828,20220630,46142568.960000,-298916040.840000,-26099146.600000
001219.SZ,20230427,20220331,19799463.960000,-275425322.310000,-174568.000000
001219.SZ,20230418,20211231,63461846.610000,-65227220.880000,328105473.400000
001219.SZ,20221025,20210930,37947379.080000,-34691501.000000,-34454015.000000
001219.SZ,20220825,20210630,-4905539.700000,-38126945.800000,-32784983.090000
001219.SZ,20220418,20210331,-8538899.130000,-48402182.440000,-512426.270000
001219.SZ,20220418,20201231,73579518.410000,-43056749.880000,-35468714.800000
001219.SZ,20211028,20200930,73301909.820000,162426811.860000,-31698198.800000
001219.SZ,20210922,20200630,26166312.770000,-33767174.320000,-31562234.800000
001219.SZ,20210922,20191231,72501968.670000,-49230721.590000,-37334295.400000
001219.SZ,20190816,20190630,10699764.960000,12295105.950000,-37560126.000000
001219.SZ,20210922,20181231,92476118.050000,-15503309.110000,-18680313.000000
001219.SZ,20180822,20180630,29988895.730000,59943138.110000,0.000000
001219.SZ,20210120,20171231,52446866.740000,-27026119.120000,-9982500.000000
001219.SZ,20171027,20161231,26135047.890000,-52897540.260000,-10892053.270000
001219.SZ,20171027,20151231,57167645.040000,-44064092.090000,-29186605.870000
