fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002700.SZ,20251028,20250930,1575064115.030000,201994725.350000,0,1106348291.620000,201709725.350000
002700.SZ,20250821,20250630,1520172077.040000,172346631.200000,0,1057907435.540000,172061631.200000
002700.SZ,20250424,20250331,1532079290.240000,179522282.250000,0,1080473705.880000,176759703.570000
002700.SZ,20251028,20241231,1561195607.690000,224018425.490000,0,1122435997.520000,220857304.240000
002700.SZ,20241030,20240930,1057731949.280000,223610716.410000,0,574942873.640000,220772697.270000
002700.SZ,20240828,20240630,1080026911.490000,242007998.760000,0,621014510.410000,238348116.370000
002700.SZ,20240425,20240331,1081397530.740000,273084824.710000,0,662224235.410000,269183100.530000
002700.SZ,20250424,20231231,1077764337.440000,288392356.930000,0,654613503.420000,284711482.170000
002700.SZ,20240420,20230930,1048510249.120000,273265426.330000,0,648870885.230000,271870776.460000
002700.SZ,20240420,20230630,992928148.570000,263688672.470000,0,613515413.890000,262277972.100000
002700.SZ,20230426,20230331,963932300.470000,235726812.420000,0,581707883.340000,234303172.160000
002700.SZ,20240425,20221231,940967195.400000,230827695.110000,0,550901100.550000,229444443.800000
002700.SZ,20221028,20220930,946648128.500000,240998921.020000,0,545723676.540000,240998921.020000
002700.SZ,20220826,20220630,945003562.810000,286820683.230000,0,364267658.440000,249379215.430000
002700.SZ,20220430,20220331,850861050.120000,215161487.210000,0,316970539.130000,212168091.000000
002700.SZ,20230426,20211231,850363223.520000,228060515.810000,0,313599046.580000,223194305.120000
002700.SZ,20211028,20210930,1118921851.000000,204263375.660000,0,529315367.520000,196429968.730000
002700.SZ,20210826,20210630,1075314396.300000,173309935.310000,0,502835299.590000,173022333.790000
002700.SZ,20210430,20210331,1058306510.310000,168937986.130000,0,490274804.850000,168748840.780000
002700.SZ,20220427,20201231,1086495534.210000,198937012.010000,0,535743114.540000,198937012.010000
002700.SZ,20201028,20200930,1342328083.240000,185009759.350000,0,831404521.470000,185009759.350000
002700.SZ,20200827,20200630,1326736310.530000,166220050.720000,0,813556345.570000,166220050.720000
002700.SZ,20200430,20200331,1313339576.020000,171198075.070000,0,795616449.720000,171198075.070000
002700.SZ,20210428,20191231,1332580988.140000,200370061.850000,0,810777494.910000,200370061.850000
002700.SZ,20191023,20190930,1285616423.000000,168571326.220000,0,750202769.200000,168508197.830000
002700.SZ,20190817,20190630,1253128822.410000,162618245.800000,0,718463072.650000,162491989.370000
002700.SZ,20190425,20190331,1245241514.340000,155296987.710000,0,709584294.740000,155107603.240000
002700.SZ,20200430,20181231,1245804389.570000,180837087.780000,0,700174211.940000,180584575.270000
002700.SZ,20181023,20180930,1199352552.290000,169874184.270000,0,722885872.390000,169558543.720000
002700.SZ,20180817,20180630,1124059033.560000,132718719.860000,0,644448252.260000,132339951.270000
002700.SZ,20180424,20180331,1133806140.890000,138288575.260000,0,649339171.540000,137846678.630000
002700.SZ,20190424,20171231,1125490983.540000,152958446.440000,0,631175543.550000,152453421.770000
002700.SZ,20171021,20170930,1108272533.040000,159692854.370000,0,603708331.140000,159124701.660000
002700.SZ,20170823,20170630,1081083753.570000,146250707.900000,0,572471772.010000,145606927.150000
002700.SZ,20170427,20170331,1083375362.080000,147536990.730000,0,570206986.630000,146792581.940000
002700.SZ,20180330,20161231,1073412332.130000,161736393.680000,0,551651106.230000,160891356.850000
002700.SZ,20161027,20160930,1028796741.090000,141648548.790000,0,508759492.990000,140702883.920000
002700.SZ,20160820,20160630,1009896404.660000,138047232.900000,0,484542355.020000,137000939.990000
002700.SZ,20160423,20160331,1029307737.680000,151720121.080000,0,502212575.320000,150573200.130000
002700.SZ,20170318,20151231,1054549852.930000,204264178.700000,0,518251618.380000,203016629.710000
002700.SZ,20151024,20150930,989697715.180000,158768401.390000,0,504869063.090000,157390602.350000
002700.SZ,20150821,20150630,970855763.600000,170368595.660000,0,490950967.880000,168893793.300000
002700.SZ,20150422,20150331,963733721.860000,172943709.940000,0,493947072.040000,171375528.980000
002700.SZ,20160325,20141231,943237746.260000,179979744.500000,0,476427451.900000,178310935.500000
002700.SZ,20141022,20140930,868849406.500000,146102883.310000,0,482823665.990000,144352194.120000
002700.SZ,20140827,20140630,831527000.890000,136538850.760000,0,456091361.680000,134687533.530000
002700.SZ,20140418,20140331,803540964.810000,120614542.410000,0,449817544.930000,118662597.140000
002700.SZ,20150325,20131231,764252627.320000,106815909.310000,0,409671426.430000,104763335.990000
002700.SZ,20131025,20130930,739645165.290000,105539403.370000,0,414619273.570000,103285573.930000
002700.SZ,20130816,20130630,714696195.680000,96787565.930000,0,389910727.780000,94533736.490000
002700.SZ,20130417,20130331,704628158.190000,93984625.930000,0,389739765.160000,91630168.450000
002700.SZ,20140417,20121231,681322088.790000,93985300.760000,0,369130596.390000,91530215.240000
002700.SZ,20121023,20120930,736886539.190000,172555294.500000,0,441063201.850000,94245436.340000
002700.SZ,20120831,20120630,363799475.070000,185698547.100000,0,75088766.310000,98542205.500000
002700.SZ,20130416,20111231,350590757.050000,202688751.610000,0,83751840.300000,115331153.930000
002700.SZ,20120831,20101231,286601138.330000,188779625.560000,0,38144769.720000,110019515.730000
002700.SZ,20120831,20091231,240975639.920000,192441065.080000,0,19553589.410000,188778443.080000
