fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002487.SZ,20260306,20251231,14490551847.730000,6210261658.250000,0,8479502284.600000,4372552981.310000
002487.SZ,20251028,20250930,14231923353.610000,6178935356.130000,0,9201386737.190000,4309270535.390000
002487.SZ,20250827,20250630,13447713197.660000,5681182434.370000,0,8900306661.640000,3987098246.910000
002487.SZ,20250422,20250331,12745878101.910000,5243176478.560000,0,8392870658.490000,3436894571.510000
002487.SZ,20260306,20241231,11561949391.140000,4289940130.400000,0,7735259838.580000,3528417172.640000
002487.SZ,20241031,20240930,11564612838.200000,4484825404.240000,0,8203963719.130000,3893708911.000000
002487.SZ,20240830,20240630,10537397287.000000,3565593088.070000,0,7315555076.570000,3018709786.420000
002487.SZ,20240427,20240331,10024104123.120000,3057154426.280000,0,7011133817.370000,2679068994.110000
002487.SZ,20250412,20231231,10224813274.510000,3310646659.680000,0,7293374763.840000,2930140489.360000
002487.SZ,20231028,20230930,10035084770.310000,3137350926.150000,0,7206267590.060000,2827072950.800000
002487.SZ,20230829,20230630,10055150946.710000,3293539812.490000,0,7324191089.990000,2946037268.000000
002487.SZ,20230429,20230331,10216750735.940000,3634942780.860000,0,7617364309.590000,2894163726.250000
002487.SZ,20240427,20221231,11259103311.780000,4752077941.140000,0,8990134851.610000,3543524216.830000
002487.SZ,20221031,20220930,9342543425.960000,6025577813.600000,0,7009447849.090000,4424478011.960000
002487.SZ,20220829,20220630,7696897438.980000,4532559454.770000,0,5770788064.770000,3060271670.430000
002487.SZ,20220428,20220331,6036634582.700000,2973757364.520000,0,4574346580.730000,1908500839.660000
002487.SZ,20230429,20211231,6650087927.210000,3651118341.570000,0,5291989260.490000,3036351076.980000
002487.SZ,20211029,20210930,6589900840.030000,3739716005.100000,0,5329546682.280000,3236163057.160000
002487.SZ,20210820,20210630,5481790605.560000,2867773580.960000,0,4264060717.350000,2595804192.320000
002487.SZ,20210429,20210331,5206644171.990000,2717600719.710000,0,4061651299.340000,2466659781.430000
002487.SZ,20220428,20201231,4659929270.870000,2249773344.380000,0,3544135771.030000,1997860856.460000
002487.SZ,20201028,20200930,4840746454.810000,2524906302.380000,0,3698585658.250000,2274837712.700000
002487.SZ,20200826,20200630,4724713181.380000,2558252536.930000,0,3646189900.220000,2307837897.610000
002487.SZ,20200428,20200331,3905554820.620000,1845982401.250000,0,2863680432.590000,1595221712.290000
002487.SZ,20210429,20191231,3687316763.730000,1679607878.390000,0,2660226550.210000,1428501139.790000
