fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601886.SH,20260320,20251231,1545245705.150000,-861860850.380000,-1003223168.260000
601886.SH,20251030,20250930,-662086775.710000,-271836204.980000,-192948845.940000
601886.SH,20250827,20250630,-1028140693.220000,-184630452.750000,-36966002.310000
601886.SH,20250430,20250331,-1083794051.820000,-413932.990000,-33139650.680000
601886.SH,20260320,20241231,1626044881.400000,-227145066.250000,-951829746.320000
601886.SH,20251030,20240930,-185743257.600000,-120462463.990000,-228487821.130000
601886.SH,20250827,20240630,-451980329.860000,-133615693.980000,-360250930.890000
601886.SH,20250430,20240331,-967812450.660000,-119950370.780000,-407402758.870000
601886.SH,20250320,20231231,861286198.420000,-152448083.660000,-234166457.800000
601886.SH,20241029,20230930,-1212308942.100000,-51083652.090000,257126327.300000
601886.SH,20240830,20230630,-1251007446.870000,-128283716.830000,763815846.040000
601886.SH,20240430,20230331,-1049827760.630000,26554420.060000,-29694377.980000
601886.SH,20240328,20221231,-152645601.860000,201606416.460000,-677511987.530000
601886.SH,20231031,20220930,-2050350687.310000,-32680448.640000,355990265.850000
601886.SH,20230829,20220630,-2008521478.640000,46066753.200000,210349735.210000
601886.SH,20230428,20220331,-1913845338.020000,1418939.890000,249794919.680000
601886.SH,20230329,20211231,1102962030.970000,-725325915.830000,-1401689392.400000
601886.SH,20221028,20210930,-1509444145.730000,-895495045.500000,-328519436.570000
601886.SH,20220729,20210630,-1745837813.200000,-623262659.730000,-561055933.570000
601886.SH,20220420,20210331,-1503282513.620000,-653746530.380000,56407473.920000
601886.SH,20220322,20201231,2160040158.230000,1207552815.960000,-1784696767.910000
601886.SH,20211029,20200930,-621527454.380000,-928430281.710000,-95314591.030000
601886.SH,20210827,20200630,-1063962791.500000,-580741611.390000,-239497480.550000
601886.SH,20210430,20200331,-1507910391.530000,-329782123.480000,-229188666.430000
601886.SH,20210330,20191231,991005281.300000,331303300.330000,-707579071.610000
601886.SH,20201030,20190930,-1272338848.750000,363670789.310000,-567597453.010000
601886.SH,20200828,20190630,-1043199713.350000,372969814.010000,-612159947.050000
601886.SH,20200429,20190331,-992638429.540000,-106625630.790000,-249988793.690000
601886.SH,20200331,20181231,1408596697.720000,-1076953521.640000,107077464.190000
601886.SH,20191030,20180930,-753673373.030000,-421358948.550000,979685477.030000
601886.SH,20190820,20180630,-985625864.840000,-101646609.410000,221070671.180000
601886.SH,20190426,20180331,-804435417.010000,-54153626.820000,8471381.730000
601886.SH,20190312,20171231,1389304862.490000,-236209753.130000,-2457516674.200000
601886.SH,20181030,20170930,-641810457.090000,-199502936.880000,-1575249782.590000
601886.SH,20180829,20170630,-741656618.050000,-97809354.630000,-457103574.120000
601886.SH,20180427,20170331,-376928755.970000,27724019.070000,-228808668.350000
601886.SH,20180328,20161231,1308366933.110000,-1586730095.150000,1110059684.720000
601886.SH,20171030,20160930,-554268164.760000,-1462659555.190000,1773278919.890000
601886.SH,20170825,20160630,-704770998.690000,-1397532085.680000,794682902.450000
601886.SH,20170428,20160331,-868821794.080000,-1370862023.650000,714478635.260000
601886.SH,20170314,20151231,997054725.610000,-1386133745.260000,1447146857.660000
601886.SH,20161028,20150930,-929783181.970000,-985416921.600000,1202860179.060000
601886.SH,20160826,20150630,-1012205977.850000,-294228374.270000,346401453.540000
601886.SH,20160428,20150331,-826192153.100000,-210501581.260000,7944605.970000
601886.SH,20160325,20141231,298274400.590000,99546427.390000,126185795.430000
601886.SH,20151028,20140930,-339537348.640000,189530880.130000,7318492.280000
601886.SH,20150827,20140630,-472775382.640000,209069776.750000,176450350.660000
601886.SH,20150416,20140331,-202251896.000000,181672438.160000,326129884.130000
601886.SH,20150331,20131231,-208663699.040000,-786285545.480000,238625457.850000
601886.SH,20141030,20130930,-948985053.610000,-635047605.900000,258769822.180000
601886.SH,20140815,20130630,-1140977450.260000,-633464862.850000,311078749.110000
601886.SH,20140429,20130331,-891727379.520000,-631973702.710000,33543778.580000
601886.SH,20140318,20121231,-240429073.510000,-550663318.200000,1412051546.540000
601886.SH,20131030,20120930,-835667569.030000,-370917774.370000,559002317.100000
601886.SH,20130829,20120630,-777269114.160000,-326486203.340000,544301720.530000
601886.SH,20130426,20120331,-720465252.570000,-26530730.190000,84847498.550000
601886.SH,20130328,20111231,-1126560220.560000,-107822334.670000,1831262291.610000
601886.SH,20121030,20110930,-1199527575.640000,-111583205.440000,2145932019.740000
601886.SH,20120807,20110630,-636683505.240000,-44924268.000000,135813147.760000
601886.SH,20120418,20110331,-440538111.960000,-16710061.370000,35207288.290000
601886.SH,20120327,20101231,257287215.230000,-119809940.760000,167924754.240000
601886.SH,20111024,20100930,-293632760.520000,-70672342.500000,96798445.530000
601886.SH,20110830,20100630,-333276336.600000,-46809431.050000,-39648047.230000
601886.SH,20110728,20091231,189072839.280000,-146866135.160000,187302274.480000
601886.SH,20110728,20081231,42722500.670000,-240336615.420000,211906146.330000
