fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
002040.SZ,20251028,20250930,772283628.770000,0,174888593.700000,0,0,0
002040.SZ,20250829,20250630,505965320.690000,0,111812109.720000,0,0,0
002040.SZ,20250426,20250331,243903213.270000,0,51006652.410000,0,0,0
002040.SZ,20250426,20241231,983896777.560000,0,192204696.530000,0,0,0
002040.SZ,20251028,20240930,727111638.350000,0,156893135.760000,0,0,0
002040.SZ,20250829,20240630,478841549.790000,0,104280734.270000,0,0,0
002040.SZ,20250426,20240331,223747756.780000,0,43737953.280000,0,0,0
002040.SZ,20250426,20231231,938336824.860000,0,202808067.280000,0,0,0
002040.SZ,20241026,20230930,677530498.010000,0,142976816.820000,0,0,0
002040.SZ,20240828,20230630,438110285.010000,0,90950771.760000,0,0,0
002040.SZ,20240427,20230331,201634803.950000,0,39461245.490000,0,0,0
002040.SZ,20240427,20221231,876728138.380000,0,169789350.010000,0,0,0
002040.SZ,20231031,20220930,665983236.690000,0,154945894.150000,0,0,0
002040.SZ,20230824,20220630,437463339.510000,0,98384582.140000,0,0,0
002040.SZ,20230429,20220331,197242997.680000,0,44580577.250000,0,0,0
002040.SZ,20230429,20211231,796728451.330000,0,174729307.310000,0,0,0
002040.SZ,20221020,20210930,601211729.330000,0,143186391.000000,0,0,0
002040.SZ,20220825,20210630,391290147.840000,0,84616761.530000,0,0,0
002040.SZ,20220430,20210331,179342870.950000,0,36710730.790000,0,0,0
002040.SZ,20220430,20201231,754712257.990000,0,158089833.100000,0,0,0
002040.SZ,20211028,20200930,542995839.210000,0,117047169.460000,0,0,0
002040.SZ,20210827,20200630,352880276.800000,0,75893251.080000,0,0,0
002040.SZ,20210429,20200331,161859753.610000,0,26951731.790000,0,0,0
002040.SZ,20210429,20191231,736824714.540000,0,158188203.120000,0,0,0
002040.SZ,20201030,20190930,546135155.660000,0,124115271.150000,0,0,0
002040.SZ,20200827,20190630,357205207.480000,0,81925036.570000,0,0,0
002040.SZ,20200429,20190331,169497615.500000,0,31611921.140000,0,0,0
002040.SZ,20200429,20181231,717718176.420000,0,190860404.900000,0,0,0
002040.SZ,20191023,20180930,545201192.030000,0,149812743.400000,0,0,0
002040.SZ,20190824,20180630,364056053.940000,0,72821516.630000,0,0,0
002040.SZ,20190425,20180331,159281999.040000,0,32642004.830000,0,0,0
002040.SZ,20190425,20171231,677836191.000000,0,130338156.000000,0,0,0
002040.SZ,20181024,20170930,481829235.720000,0,93199896.690000,0,0,0
002040.SZ,20180829,20170630,333722415.860000,0,58214773.060000,0,0,0
002040.SZ,20180425,20170331,146862222.920000,0,26378981.220000,0,0,0
002040.SZ,20180425,20161231,222737743.000000,0,89114946.000000,0,0,0
002040.SZ,20171026,20160930,136496329.850000,0,23294771.420000,0,0,0
002040.SZ,20170824,20160630,92526097.300000,0,16058114.700000,0,0,0
002040.SZ,20170425,20160331,40564862.820000,0,6267384.600000,0,0,0
002040.SZ,20170411,20151231,158158007.000000,0,23309413.000000,0,0,0
002040.SZ,20161022,20150930,113282298.370000,0,16053829.070000,0,0,0
002040.SZ,20160819,20150630,76413852.270000,0,11386950.870000,0,0,0
002040.SZ,20160426,20150331,36948216.900000,0,4646428.470000,0,0,0
002040.SZ,20160426,20141231,150265673.000000,0,23071182.000000,0,0,0
002040.SZ,20151026,20140930,107132330.550000,0,15786870.500000,0,0,0
002040.SZ,20150820,20140630,71730605.910000,0,12566420.000000,0,0,0
002040.SZ,20150418,20140331,38451204.490000,0,6590376.620000,0,0,0
002040.SZ,20150418,20131231,169362454.000000,0,16058507.000000,0,0,0
002040.SZ,20141028,20130930,126435681.160000,0,26787828.390000,0,0,0
002040.SZ,20140828,20130630,86096369.140000,0,19146994.900000,0,0,0
002040.SZ,20140426,20130331,42207266.780000,0,9491113.070000,0,0,0
002040.SZ,20140416,20121231,170399125.000000,0,33166442.000000,0,0,0
002040.SZ,20131028,20120930,129471287.950000,0,36131328.440000,0,0,0
