fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601888.SH,20251031,20250930,39862118945.610000,0,3463710305.200000,0,0,0
601888.SH,20250827,20250630,28150749967.590000,0,2906356631.760000,0,0,0
601888.SH,20250430,20250331,16746050116.230000,0,2055785045.680000,0,0,0
601888.SH,20250329,20241231,56473848287.070000,0,4862490300.670000,0,0,0
601888.SH,20251031,20240930,43020585432.700000,0,4311124493.650000,0,0,0
601888.SH,20250827,20240630,31264998401.660000,0,3647062369.150000,0,0,0
601888.SH,20250430,20240331,18807168696.390000,0,2435203776.120000,0,0,0
601888.SH,20250329,20231231,67540104550.940000,0,7266212256.190000,0,0,0
601888.SH,20241031,20230930,50837011108.690000,0,5423157058.160000,0,0,0
601888.SH,20240831,20230630,35858486322.260000,0,4094722589.510000,0,0,0
601888.SH,20240424,20230331,20769431440.610000,0,2465971601.540000,0,0,0
601888.SH,20240328,20221231,54432851387.250000,0,6188249974.430000,0,0,0
601888.SH,20231027,20220930,39364425189.100000,0,5521184312.870000,0,0,0
601888.SH,20230825,20220630,27650753200.120000,0,4514365018.560000,0,0,0
601888.SH,20230428,20220331,16782285504.310000,0,2916636324.090000,0,0,0
601888.SH,20230331,20211231,67675515093.080000,0,12364634623.730000,0,0,0
601888.SH,20221029,20210930,49498871656.400000,0,11161126938.470000,0,0,0
601888.SH,20220831,20210630,35526010331.880000,0,6502837085.950000,0,0,0
601888.SH,20220423,20210331,18133528946.780000,0,3404176667.270000,0,0,0
601888.SH,20220423,20201231,52597807274.250000,0,7336371241.080000,0,0,0
601888.SH,20211030,20200930,35138480804.050000,0,3174990234.360000,0,0,0
601888.SH,20210828,20200630,19309479267.050000,0,779986633.190000,0,0,0
601888.SH,20210422,20200331,7971599980.520000,0,-300180520.260000,0,0,0
601888.SH,20210422,20191231,48612287758.590000,0,5606597995.320000,0,0,0
601888.SH,20201028,20190930,36153992059.410000,0,5056993031.500000,0,0,0
601888.SH,20200829,20190630,24763414028.550000,0,3970318523.340000,0,0,0
601888.SH,20200423,20190331,13691599028.000000,0,2592522778.170000,0,0,0
601888.SH,20200423,20181231,47007321221.240000,0,3935160115.590000,0,0,0
601888.SH,20191030,20180930,34101467871.780000,0,3393363382.110000,0,0,0
601888.SH,20190831,20180630,21084721588.610000,0,2303124880.080000,0,0,0
601888.SH,20190427,20180331,8849107575.320000,0,1269875458.790000,0,0,0
601888.SH,20190427,20171231,28282286665.720000,0,2934550221.640000,0,0,0
601888.SH,20181031,20170930,20744652707.610000,0,2231217434.360000,0,0,0
601888.SH,20180830,20170630,12567616296.320000,0,1482396251.730000,0,0,0
601888.SH,20180428,20170331,5780953000.580000,0,806451639.860000,0,0,0
601888.SH,20180428,20161231,22389793667.350000,0,2035222239.840000,0,0,0
601888.SH,20171027,20160930,16445311685.600000,0,1653429474.320000,0,0,0
601888.SH,20170830,20160630,10262582718.060000,0,1234793776.880000,0,0,0
601888.SH,20170429,20160331,5229923106.640000,0,759043317.430000,0,0,0
601888.SH,20170429,20151231,21291878165.470000,0,1721477329.920000,0,0,0
601888.SH,20161029,20150930,15794749154.050000,0,1498384249.130000,0,0,0
601888.SH,20160831,20150630,10015880823.940000,0,1130236210.340000,0,0,0
601888.SH,20160423,20150331,4995321008.470000,0,697583358.280000,0,0,0
601888.SH,20160423,20141231,19935938240.510000,0,1670412899.430000,0,0,0
601888.SH,20151029,20140930,14536205599.550000,0,1352157923.260000,0,0,0
601888.SH,20150829,20140630,8949421210.700000,0,948336671.480000,0,0,0
601888.SH,20150430,20140331,4403318734.920000,0,578127445.290000,0,0,0
601888.SH,20150418,20131231,17448188232.060000,0,1484712518.820000,0,0,0
601888.SH,20141030,20130930,12648752878.200000,0,1273173463.620000,0,0,0
601888.SH,20140827,20130630,7845518098.680000,0,901122941.660000,0,0,0
601888.SH,20140430,20130331,3938233767.040000,0,548108813.080000,0,0,0
601888.SH,20140419,20121231,16133919927.840000,0,1180385190.730000,0,0,0
601888.SH,20131031,20120930,11481702943.500000,0,911247507.570000,0,0,0
601888.SH,20130831,20120630,6907235849.320000,0,648247420.970000,0,0,0
601888.SH,20130427,20120331,3322266802.890000,0,367046664.890000,0,0,0
601888.SH,20130408,20111231,12694694402.370000,0,835220697.540000,0,0,0
601888.SH,20121031,20110930,9024918199.770000,0,677905957.130000,0,0,0
601888.SH,20120830,20110630,5051791969.340000,0,405280718.830000,0,0,0
601888.SH,20120426,20110331,2230377386.120000,0,154597224.670000,0,0,0
601888.SH,20120426,20101231,9609284670.320000,0,554836184.420000,0,0,0
601888.SH,20111029,20100930,7013049689.860000,0,472656695.810000,0,0,0
601888.SH,20110827,20100630,3962935519.210000,0,292905450.250000,0,0,0
601888.SH,20110430,20100331,1718846311.140000,0,145953115.090000,0,0,0
601888.SH,20110430,20091231,6064505605.620000,0,436250769.330000,0,0,0
601888.SH,20101027,20090930,4278504852.590000,0,341189659.880000,0,0,0
601888.SH,20100828,20090630,2599188198.070000,0,224371575.320000,0,0,0
601888.SH,20100428,20090331,1148095206.030000,0,84989362.180000,0,0,0
601888.SH,20100428,20081231,5818643170.010000,0,332837925.830000,0,0,0
601888.SH,20091022,20080930,4365687897.080000,0,295619085.630000,0,0,0
601888.SH,20090915,20071231,5966722063.150000,0,266981910.840000,0,0,0
601888.SH,20090915,20061231,4854760168.210000,0,173254153.720000,0,0,0
