fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002212.SZ,20251030,20250930,10793296735.400000,1483983196.530000,0,3539885878.730000,1390438174.890000
002212.SZ,20250821,20250630,10751266447.220000,1417739943.590000,0,3528416217.280000,1316687739.390000
002212.SZ,20250429,20250331,10746400716.550000,1416917263.320000,0,3514347115.290000,1317042080.760000
002212.SZ,20251030,20241231,11046222054.930000,1648374184.550000,0,3877098292.550000,1536297762.880000
002212.SZ,20241026,20240930,10736416876.750000,1483437243.980000,0,3972879366.330000,1369490459.760000
002212.SZ,20240816,20240630,10787431849.000000,1563288261.890000,0,4001498012.500000,1437037316.650000
002212.SZ,20240430,20240331,10921111923.490000,1570105724.930000,0,4146382419.430000,1432517208.550000
002212.SZ,20250419,20231231,11223616289.880000,1774533295.390000,0,4115283694.100000,1625261123.080000
002212.SZ,20231028,20230930,11283658130.740000,1652539809.690000,0,4071577077.910000,1459369091.260000
002212.SZ,20230819,20230630,11434040419.050000,1798320666.060000,0,4206554267.910000,1596194313.910000
002212.SZ,20230429,20230331,11887015125.440000,2154819674.480000,0,4662549490.810000,1949445342.700000
002212.SZ,20240420,20221231,11985841800.540000,2205033949.190000,0,4842904218.700000,2000290477.650000
002212.SZ,20221029,20220930,10466306868.940000,1198360828.780000,0,3352487376.950000,1101046479.420000
002212.SZ,20220820,20220630,10754477029.080000,1322550076.920000,0,3712017936.510000,1223825645.590000
002212.SZ,20220430,20220331,11008613574.480000,1662742580.010000,0,3969943182.360000,1551289235.340000
002212.SZ,20230422,20211231,11596312907.430000,2117457611.080000,0,4657279909.120000,1996624162.350000
002212.SZ,20211029,20210930,10720366625.560000,1611313028.670000,0,4035970992.380000,1511827837.970000
002212.SZ,20210820,20210630,10341892743.110000,1314615176.770000,0,3699584098.920000,1199330075.130000
002212.SZ,20210429,20210331,10738022727.540000,1812641867.030000,0,4177643304.260000,1661221663.380000
002212.SZ,20220429,20201231,11324258269.100000,1730056789.790000,0,5022869512.550000,1636963689.750000
002212.SZ,20201030,20200930,10088960251.670000,1256555355.520000,0,4021802566.670000,1185713901.650000
002212.SZ,20200831,20200630,10998100257.980000,2189011294.400000,0,4129920386.050000,2049515575.800000
002212.SZ,20200430,20200331,10918641222.590000,2239164920.150000,0,4065542909.300000,2112398064.750000
002212.SZ,20210429,20191231,11113758813.140000,2207861262.030000,0,4303599765.510000,2078144752.210000
002212.SZ,20191031,20190930,9984291837.100000,1572449949.820000,0,3413179339.260000,1489027103.120000
002212.SZ,20190830,20190630,9827845096.810000,1438929589.820000,0,3272411937.490000,1356470434.280000
002212.SZ,20190430,20190331,9846028578.260000,1504771236.710000,0,3278125138.120000,1371472764.030000
002212.SZ,20200430,20181231,9947493422.600000,1734175269.650000,0,3379525442.050000,1599640640.320000
002212.SZ,20181031,20180930,9700962946.700000,1734571764.740000,0,3536887986.730000,1591002300.520000
002212.SZ,20180825,20180630,9594168031.100000,1631733170.780000,0,3538398993.530000,1504802005.270000
002212.SZ,20180428,20180331,9545544483.410000,1588744678.410000,0,3499237894.030000,867862738.610000
002212.SZ,20190430,20171231,9624743762.470000,1590295162.180000,0,3619809169.340000,876870633.170000
002212.SZ,20171030,20170930,9138333056.500000,1506070943.020000,0,3147268767.520000,798752932.820000
002212.SZ,20170829,20170630,8844427548.310000,1262495233.900000,0,2916406151.780000,556694218.020000
002212.SZ,20170429,20170331,8770659433.360000,1177387329.870000,0,2906024307.680000,470833683.850000
002212.SZ,20180427,20161231,8944639687.320000,3418498947.750000,0,3158534712.490000,2709359121.840000
002212.SZ,20161028,20160930,3254283899.600000,1393528366.810000,0,2497605562.930000,714679745.140000
002212.SZ,20160827,20160630,3130868551.710000,1297366160.290000,0,2417498247.960000,617655364.340000
002212.SZ,20160429,20160331,2974912846.740000,1164026787.250000,0,2264279623.220000,483507451.520000
002212.SZ,20170426,20151231,3155616621.480000,1357364612.030000,0,2433192456.660000,678381682.020000
002212.SZ,20151031,20150930,3093242511.170000,1309170329.990000,0,1628796321.370000,579841375.200000
002212.SZ,20150829,20150630,3074166631.040000,1303000558.750000,0,1600265841.500000,572531197.680000
002212.SZ,20150429,20150331,2944356351.120000,1183783623.280000,0,1461588785.570000,451526575.930000
002212.SZ,20160412,20141231,3008969209.930000,1258516468.100000,0,1513072033.060000,526455557.970000
002212.SZ,20141025,20140930,3056002614.450000,1316164012.650000,0,1566901325.520000,490759453.240000
002212.SZ,20140828,20140630,2943670871.240000,1216899568.160000,0,1438475047.710000,390622943.970000
002212.SZ,20140429,20140331,2917153398.080000,1201185940.210000,0,1407616083.510000,374663746.240000
002212.SZ,20150428,20131231,2898480180.040000,1191737072.320000,0,1485910445.840000,364439146.070000
002212.SZ,20131029,20130930,2586301313.680000,891217515.210000,0,1875399288.790000,215160516.680000
002212.SZ,20130829,20130630,2536366050.520000,854244191.380000,0,1827956745.590000,177554760.570000
002212.SZ,20130426,20130331,2167177487.830000,452178971.010000,0,1459081041.970000,414708971.010000
002212.SZ,20140428,20121231,2232923620.630000,535165324.500000,0,1516127788.710000,497695324.500000
002212.SZ,20121030,20120930,2130740599.520000,452169508.440000,0,1467853524.060000,413724001.950000
002212.SZ,20120828,20120630,2066701307.350000,326612727.070000,0,1426748446.700000,288167220.580000
002212.SZ,20120426,20120331,1893132132.180000,138156328.990000,0,1285305488.700000,99586328.990000
002212.SZ,20130424,20111231,1939733481.240000,204873386.730000,0,1355631939.220000,166303386.730000
002212.SZ,20111025,20110930,2050230755.550000,348644138.720000,0,1539972849.950000,315574138.720000
002212.SZ,20110829,20110630,1894113696.120000,240067806.260000,0,1427579060.300000,206997806.260000
002212.SZ,20110429,20110331,1886553373.360000,229835599.670000,0,1429436051.050000,196353913.470000
002212.SZ,20120426,20101231,1867898267.250000,232115753.030000,0,1418573864.150000,199045753.030000
002212.SZ,20101025,20100930,1923864407.560000,329725190.400000,0,1493877728.060000,329725190.400000
002212.SZ,20100827,20100630,1558565398.680000,407626571.620000,0,1128287266.780000,407626571.620000
002212.SZ,20100427,20100331,1442388809.630000,330860466.230000,0,1015890031.210000,330860466.230000
002212.SZ,20110407,20091231,1406208198.300000,308719887.470000,0,1028958260.450000,308719887.470000
002212.SZ,20091027,20090930,1363402195.240000,323686203.970000,0,1025941499.290000,323686203.970000
002212.SZ,20090825,20090630,1227784954.550000,150916928.150000,0,919455232.590000,150916928.150000
002212.SZ,20090427,20090331,1257427920.490000,106388278.300000,0,1006670340.570000,106057838.710000
002212.SZ,20100318,20081231,1258905460.320000,125713114.660000,0,1022477707.870000,125632675.070000
002212.SZ,20081028,20080930,1243271152.250000,172654293.160000,0,1076625114.460000,172458430.760000
002212.SZ,20080820,20080630,1206859628.810000,165483639.780000,0,1052546442.180000,165232782.380000
002212.SZ,20080425,20080331,1237232751.100000,227806248.080000,0,1103027749.120000,227806248.080000
002212.SZ,20090423,20071231,648171676.190000,214105332.440000,0,513769463.830000,214105332.440000
002212.SZ,20080114,20070930,637575163.050000,233196321.820000,0,512843898.140000,233196321.820000
002212.SZ,20080423,20061231,662610492.720000,337721312.630000,0,544418563.680000,337721312.630000
002212.SZ,20080114,20051231,492594475.430000,272313467.970000,0,375352867.970000,263481737.970000
002212.SZ,20080114,20041231,317763471.350000,199605079.730000,0,228534155.140000,179355079.730000
