fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601608.SH,20260314,20251231,849528950.450000,-487572520.690000,-243481332.770000
601608.SH,20251030,20250930,48336687.700000,-385671398.890000,-342221023.350000
601608.SH,20250823,20250630,-229104667.510000,-11173435.260000,-100038699.950000
601608.SH,20250426,20250331,-382724423.140000,85883184.850000,1824505.990000
601608.SH,20260314,20241231,815745186.700000,-340121556.060000,391103032.230000
601608.SH,20251030,20240930,314695451.920000,-433993783.180000,470451032.240000
601608.SH,20250823,20240630,283403240.070000,-45046018.270000,-170288717.080000
601608.SH,20250426,20240331,51008181.660000,-12803789.280000,-176976506.110000
601608.SH,20250315,20231231,1199971641.720000,-40452097.080000,-1692076651.670000
601608.SH,20241030,20230930,890455300.210000,13546310.850000,-1652667195.540000
601608.SH,20240824,20230630,529314675.240000,25522365.880000,-1042314768.400000
601608.SH,20240514,20230331,-106713319.160000,-2110474.820000,-722402716.670000
601608.SH,20240316,20221231,1213208547.870000,-165280033.760000,-1493890106.990000
601608.SH,20231027,20220930,980820512.030000,-124422072.170000,-816410458.560000
601608.SH,20230826,20220630,796884283.850000,-9781982.040000,-890720604.040000
601608.SH,20230426,20220331,-234777417.040000,-23157688.140000,-572990523.720000
601608.SH,20230318,20211231,681950759.520000,-213652409.070000,-504596468.260000
601608.SH,20221027,20210930,192349436.800000,-33763350.040000,-574446936.210000
601608.SH,20220826,20210630,69073476.890000,-122395997.610000,-741976561.580000
601608.SH,20220426,20210331,-389950517.670000,-71390836.740000,-191373884.750000
601608.SH,20220326,20201231,605181881.910000,-279261627.260000,-1658072986.940000
601608.SH,20211027,20200930,258076846.530000,-258873630.630000,54198001.490000
601608.SH,20210825,20200630,234738803.020000,-208815963.090000,-313596004.200000
601608.SH,20210427,20200331,-202811251.380000,-83614592.710000,-271730272.510000
601608.SH,20210323,20191231,450792207.820000,-185192451.570000,-438517459.880000
601608.SH,20201028,20190930,168869044.470000,-135167489.670000,-504323187.550000
601608.SH,20200825,20190630,19374463.110000,-252781682.990000,-276482362.100000
601608.SH,20200429,20190331,-251162700.510000,-28206417.710000,5251895.640000
601608.SH,20200324,20181231,724221528.890000,294583290.950000,-768774068.400000
601608.SH,20191025,20180930,275686026.200000,765675554.170000,-785508544.760000
601608.SH,20190827,20180630,18287642.640000,807754663.200000,134007121.960000
601608.SH,20190426,20180331,-157089105.830000,258043291.040000,-283142251.580000
601608.SH,20190326,20171231,770582294.680000,-449704357.170000,-770571192.950000
601608.SH,20181025,20170930,628436324.590000,-145139991.210000,440493841.320000
601608.SH,20180823,20170630,300665967.840000,-111741988.640000,-110471103.130000
601608.SH,20180428,20170331,226862749.180000,-220844374.820000,-297624714.000000
601608.SH,20180326,20161231,-713720049.910000,-1174338370.940000,512188675.060000
601608.SH,20171026,20160930,-263353983.510000,-747562881.310000,-246854738.960000
601608.SH,20170825,20160630,-248054560.460000,-930868184.440000,268706497.770000
601608.SH,20170428,20160331,-183244634.700000,-988359182.210000,-142785114.380000
601608.SH,20170323,20151231,55590844.960000,174890665.220000,730109007.100000
601608.SH,20161029,20150930,-290496330.150000,251950769.230000,144958084.920000
601608.SH,20160825,20150630,-208807071.850000,213915022.890000,17452330.840000
601608.SH,20160428,20150331,-382621204.320000,-197786232.100000,3940249.760000
601608.SH,20160323,20141231,-364626790.580000,-941999849.450000,901727444.720000
601608.SH,20151024,20140930,-297605938.110000,-264472048.380000,378406754.760000
601608.SH,20150825,20140630,-217783518.710000,-64277047.080000,-100603227.810000
601608.SH,20150428,20140331,-194638390.320000,-126702741.860000,40706733.450000
601608.SH,20150324,20131231,45617779.020000,-350297759.570000,702070284.490000
601608.SH,20141028,20130930,-299400224.950000,-537237801.350000,787568379.540000
601608.SH,20140826,20130630,-271444549.040000,-271745304.150000,1023435134.780000
601608.SH,20140426,20130331,-255132266.560000,-107806812.100000,809861478.830000
601608.SH,20140410,20121231,827938356.910000,-1303594844.380000,3071046157.330000
601608.SH,20131026,20120930,661655922.480000,-889549594.530000,3058199684.690000
601608.SH,20130828,20120630,472442686.000000,-397263232.290000,48668259.580000
601608.SH,20130426,20120331,-108108788.800000,-36595105.050000,135994539.120000
601608.SH,20130420,20111231,-558563899.260000,1497933308.250000,-350126557.130000
601608.SH,20121019,20110930,-405347547.170000,926807319.250000,-295699114.630000
601608.SH,20120828,20110630,-569920109.590000,817970291.090000,-277814731.490000
601608.SH,20120616,20101231,652997721.610000,-2211409855.800000,33851595.130000
601608.SH,20120616,20091231,849520941.810000,-2123549688.610000,2331213084.070000
