fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601688.SH,20251031,20250930,27128624208.940000,0,12721079997.050000,0,0,0
601688.SH,20250830,20250630,16219421678.660000,0,7550849266.870000,0,0,0
601688.SH,20250430,20250331,8231994300.770000,0,3642672342.800000,0,0,0
601688.SH,20250329,20241231,41466367393.800000,0,15518873510.320000,0,0,0
601688.SH,20251031,20240930,24103077504.860000,0,12738090863.050000,0,0,0
601688.SH,20250830,20240630,12379966137.480000,0,5472292645.290000,0,0,0
601688.SH,20250430,20240331,6105433969.170000,0,2376367820.910000,0,0,0
601688.SH,20250329,20231231,36577585349.480000,0,13036259294.880000,0,0,0
601688.SH,20241031,20230930,27229268548.260000,0,9788727419.280000,0,0,0
601688.SH,20240831,20230630,18369294321.770000,0,6662477117.720000,0,0,0
601688.SH,20240430,20230331,8993372542.390000,0,3310926801.050000,0,0,0
601688.SH,20240329,20221231,32031562088.090000,0,11366620048.880000,0,0,0
601688.SH,20231031,20220930,23618432265.550000,0,8066101637.410000,0,0,0
601688.SH,20230831,20220630,16166099092.180000,0,5552894141.910000,0,0,0
601688.SH,20230429,20220331,7244375059.600000,0,2299173798.650000,0,0,0
601688.SH,20230331,20211231,37905443652.440000,0,13600893979.460000,0,0,0
601688.SH,20221029,20210930,26906878358.170000,0,11246733075.540000,0,0,0
601688.SH,20220831,20210630,18232770029.660000,0,7886784489.550000,0,0,0
601688.SH,20220430,20210331,8788102984.350000,0,3361912663.420000,0,0,0
601688.SH,20220331,20201231,31444546120.280000,0,10870446060.380000,0,0,0
601688.SH,20211030,20200930,24335627220.740000,0,8941790517.710000,0,0,0
601688.SH,20210828,20200630,15540623761.510000,0,6443209574.250000,0,0,0
601688.SH,20210430,20200331,6864661727.810000,0,2909912825.570000,0,0,0
601688.SH,20210324,20191231,24863012026.330000,0,9057212854.670000,0,0,0
601688.SH,20201031,20190930,17749900364.960000,0,6488140583.610000,0,0,0
601688.SH,20200827,20190630,11106722614.550000,0,4100100778.530000,0,0,0
601688.SH,20200430,20190331,6247768951.110000,0,2804781196.670000,0,0,0
601688.SH,20200331,20181231,16108262271.570000,0,5160886797.820000,0,0,0
601688.SH,20191030,20180930,12519243640.360000,0,4592963289.110000,0,0,0
601688.SH,20190830,20180630,8216136681.720000,0,3206485580.960000,0,0,0
601688.SH,20190430,20180331,4289557776.250000,0,1920511600.330000,0,0,0
601688.SH,20190330,20171231,21108534070.710000,0,9407856632.510000,0,0,0
601688.SH,20181031,20170930,12803804753.570000,0,4829546389.250000,0,0,0
601688.SH,20180831,20170630,8116439544.690000,0,3054567059.040000,0,0,0
601688.SH,20180427,20170331,3784371119.640000,0,1372885619.770000,0,0,0
601688.SH,20180329,20161231,16925935043.920000,0,6519487876.340000,0,0,0
