fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002251.SZ,20251028,20250930,399436105.780000,-214316127.980000,-287899211.220000
002251.SZ,20250815,20250630,350028949.920000,-162702976.420000,-253969349.890000
002251.SZ,20250422,20250331,129565205.370000,-104785868.420000,-56173104.100000
002251.SZ,20250328,20241231,-209139646.590000,-313690883.540000,1026315291.800000
002251.SZ,20251028,20240930,-248265565.550000,-184847068.310000,1200578086.970000
002251.SZ,20250815,20240630,275957160.170000,-56194268.540000,-193162067.310000
002251.SZ,20250422,20240331,183070330.300000,-32655807.720000,-108532152.490000
002251.SZ,20250328,20231231,-1352351463.820000,198298590.140000,1526188820.010000
002251.SZ,20241028,20230930,-949516626.850000,218505547.560000,976714143.730000
002251.SZ,20240828,20230630,-631341717.600000,166534691.080000,382809384.830000
002251.SZ,20240430,20230331,-324753275.410000,-157987099.200000,493497855.950000
002251.SZ,20240430,20221231,337065852.470000,-893926406.790000,46476231.130000
002251.SZ,20231031,20220930,1432537214.090000,-1235304802.430000,-657748118.540000
002251.SZ,20230831,20220630,1177254466.960000,-1085955031.090000,-417905331.350000
002251.SZ,20230428,20220331,1181500555.280000,-1065158292.820000,-514874470.630000
002251.SZ,20230428,20211231,3270655104.900000,-2163425293.220000,-977304362.050000
002251.SZ,20221025,20210930,1855459842.550000,-835286374.170000,-894918813.420000
002251.SZ,20220830,20210630,1626739174.540000,-193377740.110000,-721816265.960000
002251.SZ,20220430,20210331,1263796425.950000,-474210247.930000,-418588157.120000
002251.SZ,20220430,20201231,1349027016.300000,-1737932533.490000,-16892894.980000
002251.SZ,20211030,20200930,1084643466.110000,-1120453204.600000,117193881.100000
002251.SZ,20210831,20200630,747755406.010000,-778699998.820000,157293033.880000
002251.SZ,20210429,20200331,632883279.660000,-450869284.690000,642299681.690000
002251.SZ,20210421,20191231,1763297112.960000,-3099846951.910000,1313842893.710000
002251.SZ,20201029,20190930,960070971.780000,-2523160906.770000,1927078466.800000
002251.SZ,20200827,20190630,860140117.540000,-1507123068.650000,875178148.200000
002251.SZ,20200429,20190331,1083100771.300000,-1102635923.290000,620675413.150000
002251.SZ,20200425,20181231,1290354228.440000,-2751311977.910000,990876102.250000
002251.SZ,20191030,20180930,918501441.210000,-1946184810.920000,856163675.660000
002251.SZ,20190829,20180630,802239784.720000,-656860544.840000,-15050546.660000
002251.SZ,20190427,20180331,1055387114.160000,-675525742.450000,-594130965.890000
002251.SZ,20190420,20171231,1124236022.650000,-1714109706.740000,581822215.640000
002251.SZ,20181026,20170930,969191234.820000,-1491917324.560000,570968955.680000
002251.SZ,20180828,20170630,850590955.900000,-1136538736.620000,245896627.850000
002251.SZ,20180428,20170331,545040679.840000,-487209504.780000,-240022869.360000
002251.SZ,20180423,20161231,984110454.200000,-1609024767.730000,1119207008.800000
002251.SZ,20171028,20160930,760659141.670000,-701573521.730000,158843766.480000
002251.SZ,20170829,20160630,489413007.890000,-587598029.850000,717187756.370000
002251.SZ,20170424,20160331,446748416.230000,-474781266.720000,174679462.350000
002251.SZ,20170411,20151231,568133129.750000,-1097362936.520000,1064515148.230000
002251.SZ,20161029,20150930,507598616.770000,-664173608.010000,886308542.150000
002251.SZ,20160826,20150630,508539094.280000,-550117840.560000,598973603.730000
002251.SZ,20160428,20150331,823635383.300000,-245013610.920000,188929559.900000
002251.SZ,20160422,20141231,648903620.760000,-773913278.920000,46692314.070000
002251.SZ,20151031,20140930,573715850.520000,-421106902.930000,18488680.190000
002251.SZ,20150829,20140630,307276085.090000,-69019211.510000,-7825769.040000
002251.SZ,20150429,20140331,235717999.230000,-258602666.790000,-106872326.710000
002251.SZ,20150429,20131231,763124141.010000,-1728156688.390000,1034673467.030000
002251.SZ,20141030,20130930,737037191.950000,-948552878.410000,640257318.660000
002251.SZ,20140730,20130630,683767708.980000,-249220352.220000,324205758.800000
002251.SZ,20140429,20130331,503564695.980000,-116016889.650000,729124215.470000
002251.SZ,20140328,20121231,793646376.010000,-878039732.630000,-25647871.970000
002251.SZ,20131029,20120930,659117485.700000,-666347517.690000,136485114.520000
002251.SZ,20130826,20120630,444937101.990000,-378182875.730000,-33984096.220000
002251.SZ,20130419,20120331,296812199.700000,-187079296.830000,-10042952.350000
002251.SZ,20130328,20111231,596221430.780000,-1175279272.080000,492702879.040000
002251.SZ,20121026,20110930,603218324.440000,-889698578.690000,246805800.350000
002251.SZ,20120810,20110630,428642421.490000,-657466291.880000,147679239.930000
002251.SZ,20120421,20110331,369806202.530000,-319900812.930000,75975586.660000
002251.SZ,20120305,20101231,461411738.150000,-605763801.950000,33914129.370000
002251.SZ,20111024,20100930,530921563.420000,-339743074.130000,-162216000.000000
002251.SZ,20110825,20100630,361627893.770000,-272016387.180000,-162216000.000000
002251.SZ,20110420,20100331,345426494.850000,-175841627.670000,
002251.SZ,20110322,20091231,414771827.310000,-652584553.460000,-14940583.740000
002251.SZ,20101022,20090930,366001311.960000,-428347387.940000,-14940583.740000
002251.SZ,20100820,20090630,461076289.010000,-155835650.820000,-14166413.000000
002251.SZ,20100428,20090331,337158251.740000,-36393148.260000,
002251.SZ,20100330,20081231,349908304.700000,-277390697.730000,771349705.000000
002251.SZ,20091029,20080930,305449229.110000,-166153348.650000,778102264.310000
002251.SZ,20090828,20080630,193771236.660000,-97771949.610000,796618023.180000
002251.SZ,20090427,20080331,232791604.910000,-23986233.000000,-16539965.000000
002251.SZ,20090226,20071231,315438062.390000,-194857790.720000,-123247116.900000
002251.SZ,20081017,20070930,283444233.200000,-133170920.660000,-83831291.820000
002251.SZ,20080818,20070630,207654305.920000,-94919927.410000,-60262207.730000
002251.SZ,20080618,20070331,224484700.110000,-29195247.880000,-2771605.720000
002251.SZ,20080528,20061231,242015923.980000,-216263851.220000,-21629545.290000
002251.SZ,20080528,20051231,153986175.190000,-116069904.620000,13780167.640000
