fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601155.SH,20251031,20250930,280672632105.000000,202071766938.000000,0,127283537208.000000,147714488873.000000
601155.SH,20250830,20250630,288328936570.000000,207630555054.000000,0,134731156533.000000,153125715479.000000
601155.SH,20250430,20250331,298333896147.000000,217589576102.000000,0,144296333118.000000,160817145211.000000
601155.SH,20251031,20241231,307192787849.000000,224520067744.000000,0,152678327433.000000,167745263429.000000
601155.SH,20241031,20240930,342664486521.000000,258542550545.000000,0,185613121441.000000,199356754608.000000
601155.SH,20240831,20240630,355649344589.000000,270494742899.000000,0,198733963974.000000,214159847217.000000
601155.SH,20240430,20240331,368082565784.000000,281664565102.000000,0,211731493660.000000,227066718167.000000
601155.SH,20251001,20231231,374108790001.000000,287705381258.000000,0,217456544827.000000,235249230809.000000
601155.SH,20231028,20230930,418732601660.000000,329199169020.000000,0,261099967514.000000,270959379412.000000
601155.SH,20230831,20230630,437844580953.000000,348343382018.000000,0,282028028876.000000,291004880590.000000
601155.SH,20230429,20230331,453884003791.000000,363935296471.000000,0,298564117836.000000,304748891414.000000
601155.SH,20240329,20221231,457907014950.000000,368446103880.000000,0,303082776414.000000,314466696615.000000
601155.SH,20221029,20220930,510260522061.000000,415155755132.000000,0,358546131491.000000,352217919569.000000
601155.SH,20220831,20220630,514882680604.000000,418235093119.000000,0,364901990379.000000,349852775934.000000
601155.SH,20220430,20220331,527116483218.000000,431517714251.000000,0,379857746582.000000,353769549718.000000
601155.SH,20230401,20211231,534293114201.000000,437169132719.000000,0,389274966993.000000,363957259546.000000
601155.SH,20211029,20210930,572071622860.000000,481069741845.000000,0,432535885004.000000,395865983662.000000
601155.SH,20210828,20210630,571424271749.000000,484016524850.000000,0,439336740643.000000,396749044218.000000
601155.SH,20210429,20210331,568898549025.000000,484315798995.000000,0,442410858126.000000,401388483883.000000
601155.SH,20220331,20201231,537752834107.000000,455614365142.000000,0,417866025272.000000,377591951483.000000
601155.SH,20201030,20200930,541626107773.000000,473901516335.000000,0,431710747103.000000,406942947333.000000
601155.SH,20200822,20200630,506631469884.000000,444092836113.000000,0,402314368886.000000,389493299064.000000
601155.SH,20200429,20200331,473960489760.000000,412142521700.000000,0,377342141593.000000,357971766143.000000
601155.SH,20210327,20191231,462110080567.000000,400174770375.000000,0,367752066690.000000,352228561694.000000
601155.SH,20191026,20190930,452941979084.000000,398622870681.000000,0,370204509247.000000,342160245441.000000
601155.SH,20190824,20190630,423319601966.000000,367004744368.000000,0,344551206137.000000,299995288453.000000
601155.SH,20190427,20190331,366624525238.000000,313348166042.000000,0,291979439749.000000,247007982227.000000
601155.SH,20200328,20181231,330318417364.000000,279361543277.000000,0,264227113582.000000,225495517683.000000
601155.SH,20181027,20180930,295455634142.000000,261521590510.000000,0,240653616160.000000,209259250044.000000
601155.SH,20180825,20180630,246237596446.000000,217462198740.000000,0,197489184402.000000,176130849893.000000
601155.SH,20180428,20180331,194787339593.000000,168021842801.000000,0,152555075589.000000,133493117438.000000
601155.SH,20190309,20171231,183526661367.000000,157544887065.000000,0,141653266138.000000,130476342875.000000
601155.SH,20171028,20170930,148819087190.000000,131679852488.000000,0,115126055140.000000,103821849153.000000
601155.SH,20170819,20170630,139841650450.000000,122945044242.000000,0,108022409747.000000,97908503651.000000
601155.SH,20170419,20170331,115771741794.000000,99206485878.000000,0,91836425467.000000,79608576405.000000
601155.SH,20180315,20161231,103170607492.000000,86802653167.000000,0,80174343896.000000,71072336808.000000
601155.SH,20161015,20160930,99019229814.000000,84932753550.000000,0,80290036641.000000,64594541368.000000
601155.SH,20160730,20160630,81796446611.000000,67734983980.000000,0,62289470609.000000,52178898647.000000
601155.SH,20160428,20160331,77722606364.710000,64334890929.760000,0,60033389841.400000,47397432683.180000
601155.SH,20170225,20151231,67802115596.000000,53930586166.000000,0,51435268746.000000,42022622370.000000
601155.SH,20151203,20150930,65827252405.340000,52453371491.630000,0,52054243291.840000,43781171575.390000
601155.SH,20151030,20150630,56956279600.000000,44232692300.000000,0,45123497100.000000,35865800900.000000
601155.SH,20160205,20141231,51113797805.000000,38863697723.000000,0,41405072393.000000,32435105960.000000
601155.SH,20150509,20131231,45202743156.000000,34644633944.000000,0,40429981704.000000,25177988388.000000
601155.SH,20151030,20121231,39188201600.000000,32439906600.000000,0,34821984000.000000,27527365000.000000
