fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601555.SH,20251031,20250930,5618428558.100000,-4453200577.590000,4435477545.440000
601555.SH,20250828,20250630,-8226330182.010000,12617204321.570000,-3215748464.780000
601555.SH,20250426,20250331,6266856379.840000,-2371482185.930000,-6513501058.740000
601555.SH,20250426,20241231,30874047916.350000,-16062025398.390000,-1083354356.100000
601555.SH,20251031,20240930,23020238802.030000,-8933081710.990000,-4337857064.750000
601555.SH,20250828,20240630,12156429506.030000,-11119467757.730000,-1073633717.430000
601555.SH,20250426,20240331,15406812904.580000,-11687439310.710000,-1885386105.780000
601555.SH,20250426,20231231,-9603304814.130000,5659504000.470000,1241339858.070000
601555.SH,20241030,20230930,-21018251418.390000,17086500152.480000,1994495618.700000
601555.SH,20240824,20230630,-14708833830.640000,11904559280.340000,3293994798.950000
601555.SH,20240430,20230331,-797545897.370000,-2435594934.580000,3652491343.720000
601555.SH,20240430,20221231,23143136487.120000,-31388415884.160000,304988698.530000
601555.SH,20231031,20220930,6401573502.520000,-15192265055.840000,1044264186.110000
601555.SH,20230819,20220630,22022814883.440000,-25146731550.060000,-739310829.410000
601555.SH,20230429,20220331,21849308103.780000,-28766449929.240000,2194936088.420000
601555.SH,20230429,20211231,9627918540.400000,2423742773.810000,2710356436.820000
601555.SH,20221029,20210930,6354393073.070000,3566515967.520000,-3491789952.260000
601555.SH,20220820,20210630,1073139896.080000,2562654091.050000,-1001804052.510000
601555.SH,20220430,20210331,4822986131.480000,1128571181.660000,-3341111811.760000
601555.SH,20220409,20201231,-431156189.100000,-441214682.690000,6934197331.870000
601555.SH,20211030,20200930,-3564473672.060000,57621366.640000,8177810703.240000
601555.SH,20210814,20200630,7023079205.730000,69740628.560000,-1340440208.420000
601555.SH,20210430,20200331,3881239666.250000,26068482.460000,7293152631.900000
601555.SH,20210430,20191231,1137377673.570000,678346412.140000,3647710227.220000
601555.SH,20201031,20190930,-1395853739.310000,-97270661.100000,6273542631.550000
601555.SH,20200822,20190630,1617129766.040000,-1014636430.560000,6884926702.630000
601555.SH,20200430,20190331,5422483104.490000,-866994028.650000,3336146225.000000
601555.SH,20200425,20181231,7044696006.620000,-79205473.490000,-7288130446.180000
601555.SH,20191031,20180930,3125751760.070000,-50220470.790000,-3205515949.120000
601555.SH,20190816,20180630,2569688650.820000,-33664100.590000,-2887360671.980000
601555.SH,20190420,20180331,3724645003.140000,-11915146.970000,-1812560315.160000
601555.SH,20190420,20171231,-16717277525.840000,-303133072.760000,9185888239.170000
601555.SH,20181027,20170930,-10917812451.920000,-219130400.850000,6460978183.810000
601555.SH,20180830,20170630,-9520473299.620000,-187958584.180000,9287138777.340000
601555.SH,20180428,20170331,-5814643200.170000,-14778603.470000,2679202421.010000
601555.SH,20180329,20161231,-6186597944.700000,-407597065.550000,2382875828.750000
601555.SH,20171026,20160930,-7859338889.590000,-112814379.880000,503144682.330000
601555.SH,20170830,20160630,-2768001101.020000,-71212350.780000,-376944919.980000
601555.SH,20170429,20160331,-2513339630.000000,-38454270.060000,758068735.320000
601555.SH,20170408,20151231,-1806012545.990000,-261507863.610000,14194144284.800000
601555.SH,20161027,20150930,6168496209.530000,-185207671.420000,8136160285.240000
601555.SH,20160820,20150630,22170596546.410000,-153011189.950000,10693952243.920000
601555.SH,20160429,20150331,5150202286.710000,-45266147.040000,1621616745.430000
601555.SH,20160420,20141231,1006467334.460000,-157187681.110000,7954478124.940000
601555.SH,20151030,20140930,-1683456125.210000,-41508082.980000,6365676219.180000
601555.SH,20150813,20140630,952750116.460000,-4524586.720000,874552054.800000
601555.SH,20150428,20140331,-151174986.400000,-6312477.550000,600000000.000000
601555.SH,20150418,20131231,-3105480410.700000,-224013213.920000,2872820000.000000
601555.SH,20141031,20130930,-806552263.590000,-169072546.550000,-103060000.000000
601555.SH,20140823,20130630,368009049.850000,101834432.860000,-103060000.000000
601555.SH,20140417,20130331,-730176723.630000,414599179.600000,0.000000
601555.SH,20140327,20121231,-1666171837.100000,-1648657466.280000,-162550000.000000
601555.SH,20131030,20120930,-1836362841.390000,-1176793302.200000,-162550000.000000
601555.SH,20130809,20120630,-1345323179.040000,-964420508.770000,-162550000.000000
601555.SH,20130418,20120331,-27677838.020000,-681435471.550000,0.000000
601555.SH,20130402,20111231,-7790716499.670000,-953196358.430000,2994748848.770000
601555.SH,20121030,20110930,-7832423036.670000,-806313243.080000,144900000.000000
601555.SH,20120810,20110630,-7034280317.730000,-474974083.230000,144900000.000000
601555.SH,20120424,20110331,-4550506740.070000,-586057449.150000,-5100000.000000
601555.SH,20120424,20101231,206049064.160000,72338848.430000,25500000.000000
601555.SH,20111125,20091231,8976901959.680000,-20415498.630000,-150000000.000000
601555.SH,20111125,20081231,-4272229993.620000,-176169700.610000,-26600000.000000
601555.SH,20080424,20071231,5726235335.920000,245538212.130000,1345102220.890000
601555.SH,20070426,20061231,3457348546.360000,58669002.520000,
601555.SH,20090515,20051231,-645834625.360000,-6571671.930000,0.000000
601555.SH,20040427,20031231,-539842427.200000,-29134030.530000,-21073588.240000
