fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000988.SZ,20260326,20251231,1221020296.460000,-1088220465.980000,-175818599.730000
000988.SZ,20251024,20250930,-168468356.990000,-585321230.500000,59535469.340000
000988.SZ,20250815,20250630,-481439084.470000,-425980400.610000,-284254000.470000
000988.SZ,20250425,20250331,-342467542.860000,-135808947.220000,-299376547.910000
000988.SZ,20260326,20241231,731883872.910000,-1115432800.350000,553667874.020000
000988.SZ,20251024,20240930,-234568059.240000,-1058861299.180000,537183036.790000
000988.SZ,20250815,20240630,-250928914.470000,-886841087.210000,212857124.300000
000988.SZ,20250425,20240331,-139041574.750000,-195836783.270000,202885157.840000
000988.SZ,20250412,20231231,1488189306.180000,-81072754.280000,-433190149.260000
000988.SZ,20241025,20230930,765851111.930000,-2255504.380000,60208918.100000
000988.SZ,20240816,20230630,355698761.900000,133355754.450000,212861616.040000
000988.SZ,20240426,20230331,227272698.690000,-26577371.300000,639246275.400000
000988.SZ,20240328,20221231,579214110.180000,-1181025661.620000,688131744.110000
000988.SZ,20231027,20220930,-60649882.760000,-1221918457.630000,1184309780.920000
000988.SZ,20230821,20220630,-225539052.630000,-1058074215.710000,1003943222.920000
000988.SZ,20230417,20220331,-136645953.120000,-1036903195.180000,604488388.290000
000988.SZ,20230301,20211231,86404359.150000,-1052532898.090000,1029076974.980000
000988.SZ,20221028,20210930,-143169803.840000,-123959280.880000,671942491.580000
000988.SZ,20220728,20210630,-198145197.770000,-138919195.950000,631067061.260000
000988.SZ,20220428,20210331,-208880421.270000,-66489103.650000,105462952.960000
000988.SZ,20220330,20201231,374721543.750000,-15319876.040000,184430874.840000
000988.SZ,20211013,20200930,-88025618.290000,-105475771.430000,161299127.750000
000988.SZ,20210728,20200630,-271707774.020000,1159202.450000,173759702.750000
000988.SZ,20210420,20200331,-80382195.800000,-160579083.620000,-147020728.450000
000988.SZ,20210409,20191231,413254822.890000,80810848.840000,141545737.270000
000988.SZ,20201030,20190930,114622034.140000,-203492632.410000,-3510536.150000
000988.SZ,20200826,20190630,-99058687.680000,-209225188.980000,19311865.900000
000988.SZ,20200424,20190331,-98126442.640000,-228321759.480000,85507658.310000
000988.SZ,20200418,20181231,46847128.070000,255395347.370000,-631651797.250000
000988.SZ,20191029,20180930,-133694334.770000,117834945.030000,-564041460.780000
000988.SZ,20190829,20180630,-302378366.970000,263110674.330000,-405666604.520000
000988.SZ,20190427,20180331,-383126241.230000,76451253.890000,86685085.440000
000988.SZ,20190329,20171231,98634785.300000,-769261845.620000,1920540859.970000
