fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600089.SH,20251031,20250930,6110697702.060000,-13867260018.890000,7912877177.780000
600089.SH,20250830,20250630,4636771210.480000,-7736915166.360000,7087066579.860000
600089.SH,20250422,20250331,1053310781.670000,-2688459087.690000,1446049980.170000
600089.SH,20250422,20241231,12949255617.260000,-15402760468.600000,2691725184.280000
600089.SH,20251031,20240930,7411405947.140000,-17053286371.190000,6765006741.330000
600089.SH,20250830,20240630,5302991475.970000,-8143223442.710000,1996392365.300000
600089.SH,20250422,20240331,2495879057.100000,-3316173289.810000,370584903.350000
600089.SH,20250422,20231231,25812076255.510000,-17720258321.720000,1049102125.240000
600089.SH,20241030,20230930,16074508943.140000,-11808540454.530000,6128413810.220000
600089.SH,20240830,20230630,12117182920.670000,-8139577228.080000,2929023921.050000
600089.SH,20240430,20230331,6463458404.570000,-2672096535.900000,476015093.030000
600089.SH,20240409,20221231,21799725905.800000,-22813642608.660000,-4255977663.670000
600089.SH,20231028,20220930,17885999277.230000,-14370059290.580000,-1760221310.960000
600089.SH,20230816,20220630,11004890896.320000,-7507138414.780000,-2257534860.540000
600089.SH,20230425,20220331,2950303283.700000,-3893708505.940000,1609910229.800000
600089.SH,20230425,20211231,11358260075.180000,-11195867496.160000,-1064274200.550000
600089.SH,20221029,20210930,7238102568.740000,-6041540960.560000,-1266083976.230000
600089.SH,20220827,20210630,4744546358.230000,-3360696777.810000,-3307448285.340000
600089.SH,20220423,20210331,323639732.040000,-1459589971.170000,-1565310241.740000
600089.SH,20220412,20201231,5258062188.980000,-3584611655.920000,-1521979512.840000
600089.SH,20211029,20200930,1958218407.300000,-2189301828.870000,389558448.890000
600089.SH,20210828,20200630,1456606145.170000,-3323387317.910000,825841664.080000
600089.SH,20210430,20200331,-481021085.960000,-2368850166.660000,1799271596.340000
600089.SH,20210415,20191231,4041023010.670000,-9992139918.110000,5560948384.410000
600089.SH,20201031,20190930,-387819089.720000,-5591984318.290000,3516372138.270000
600089.SH,20200829,20190630,1167839469.570000,-3323035386.690000,4537558751.080000
600089.SH,20200429,20190331,-1641544995.600000,-1762287521.050000,3544430498.790000
600089.SH,20200414,20181231,2580694912.820000,-3883685937.860000,4803939885.560000
600089.SH,20191030,20180930,-220308620.520000,-3166469833.140000,4313498165.410000
600089.SH,20190830,20180630,953232011.950000,-2234730587.590000,5394551500.990000
600089.SH,20190425,20180331,-3794007485.010000,-1130295279.270000,4769375739.830000
600089.SH,20190416,20171231,1787901549.200000,-3673409003.880000,2773478842.120000
600089.SH,20181030,20170930,-531820743.510000,-2550716717.050000,3609667902.780000
600089.SH,20180828,20170630,1041971296.790000,-1966738893.280000,4720990693.280000
600089.SH,20180427,20170331,-1378302730.350000,-1424150632.710000,1607419886.000000
600089.SH,20180417,20161231,2638794790.950000,-3884343409.830000,1848669514.480000
600089.SH,20171028,20160930,-790009474.190000,-3769774241.210000,2251334188.440000
600089.SH,20170829,20160630,211724602.620000,-3106897905.190000,2331402424.570000
600089.SH,20170427,20160331,-2692133119.800000,-1607761004.100000,2937046130.150000
