fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002591.SZ,20251028,20250930,881859831.790000,218716615.100000,0,447687101.260000,204532157.540000
002591.SZ,20250827,20250630,844941206.530000,183680197.090000,0,432118040.300000,169464007.360000
002591.SZ,20250428,20250331,882145266.510000,213789986.700000,0,466958009.590000,197899833.610000
002591.SZ,20251028,20241231,870709318.910000,204285412.750000,0,451662493.330000,188253353.550000
002591.SZ,20241028,20240930,895564812.080000,204000290.390000,0,437912542.980000,186577334.580000
002591.SZ,20240828,20240630,926795608.830000,236742629.810000,0,458747894.380000,218278707.810000
002591.SZ,20240425,20240331,993973654.580000,320237461.180000,0,519739331.240000,303195240.990000
002591.SZ,20250428,20231231,1015649065.220000,337663432.010000,0,532631281.990000,320753368.210000
002591.SZ,20231027,20230930,1098359410.410000,387354559.060000,0,583765260.620000,366896738.480000
002591.SZ,20230825,20230630,1115859753.750000,394778615.860000,0,591411376.770000,361283454.930000
002591.SZ,20230426,20230331,1030230638.280000,312627534.310000,0,523681272.620000,274764199.580000
002591.SZ,20240425,20221231,1008680409.360000,288587524.420000,0,523777581.740000,257305696.530000
002591.SZ,20221031,20220930,1075762985.420000,296307006.840000,0,607770748.760000,238891752.040000
002591.SZ,20220810,20220630,1126529915.970000,347829371.260000,0,666536112.000000,292698588.820000
002591.SZ,20220420,20220331,1079900001.260000,298426527.560000,0,639889018.330000,249453968.490000
002591.SZ,20230426,20211231,1103087722.680000,318592233.850000,0,684203913.200000,279463106.400000
002591.SZ,20211026,20210930,1109432148.720000,316718491.860000,0,682965803.770000,244899866.450000
002591.SZ,20210821,20210630,1057252410.320000,261014452.070000,0,645611673.420000,216319645.240000
002591.SZ,20210430,20210331,1029353522.850000,243131770.130000,0,642549145.810000,208296070.380000
002591.SZ,20220412,20201231,989025633.360000,212509033.390000,0,609634111.250000,197592159.770000
002591.SZ,20201028,20200930,1518052378.440000,192907674.350000,0,646461275.930000,182838160.290000
002591.SZ,20200825,20200630,1518337687.130000,193566768.350000,0,648706423.580000,183409745.110000
002591.SZ,20200430,20200331,1501022646.730000,189930209.260000,0,628271965.080000,186681405.160000
002591.SZ,20210430,20191231,1530232526.680000,229321455.810000,0,646234700.700000,225442257.430000
002591.SZ,20191018,20190930,1528430638.540000,231100900.470000,0,658261684.560000,227684836.870000
002591.SZ,20190820,20190630,1517396736.400000,244639812.040000,0,641948711.780000,241126749.310000
002591.SZ,20190430,20190331,1490457412.530000,248679725.780000,0,614132454.200000,244814447.840000
002591.SZ,20200526,20181231,1457261561.110000,247048611.500000,0,572293550.350000,243251979.370000
002591.SZ,20181023,20180930,1411749666.260000,219395068.960000,0,512014725.220000,215521676.590000
002591.SZ,20180828,20180630,1337858113.080000,128926928.160000,0,440969177.440000,124384393.120000
002591.SZ,20180428,20180331,1473991908.770000,180076775.510000,0,569667107.850000,175184117.810000
002591.SZ,20190429,20171231,1507323466.940000,196436498.760000,0,598978677.500000,191255068.400000
002591.SZ,20171026,20170930,1441392498.420000,134294460.010000,0,544401680.010000,129001496.140000
002591.SZ,20170822,20170630,1595983808.010000,311530808.760000,0,706134489.280000,306247525.690000
002591.SZ,20170425,20170331,890973602.840000,145045765.830000,0,520056720.680000,139109025.110000
002591.SZ,20180428,20161231,922948350.330000,166854111.610000,0,544409742.720000,162095288.970000
002591.SZ,20161025,20160930,925022647.940000,190490740.390000,0,524650934.800000,155155422.750000
002591.SZ,20160823,20160630,939394699.310000,190137332.790000,0,538842956.580000,154572111.960000
002591.SZ,20160429,20160331,926536993.480000,175509624.700000,0,537067952.710000,129879163.200000
002591.SZ,20170418,20151231,928472518.220000,173785384.170000,0,507590739.760000,126964682.000000
002591.SZ,20151027,20150930,923664922.440000,147503363.900000,0,480009041.830000,99208641.060000
002591.SZ,20150930,20150630,923902870.230000,140048607.470000,0,564567739.990000,118923903.960000
002591.SZ,20150930,20150331,935176303.410000,158900736.750000,0,605161133.150000,140966692.570000
002591.SZ,20160425,20141231,952668328.970000,176135367.860000,0,639861168.980000,160173203.010000
002591.SZ,20141025,20140930,972191149.750000,187388729.420000,0,662847490.590000,176353823.910000
002591.SZ,20140825,20140630,958196576.310000,166466426.980000,0,668259965.660000,153747669.670000
002591.SZ,20140426,20140331,885525326.480000,125273252.500000,0,596093005.050000,112013116.330000
002591.SZ,20150428,20131231,891091829.070000,135319605.980000,0,663478298.270000,122236478.450000
002591.SZ,20131025,20130930,891111986.010000,146220296.700000,0,665685555.040000,132718012.480000
002591.SZ,20130822,20130630,863548073.680000,126672015.670000,0,641542667.340000,114626740.090000
002591.SZ,20130424,20130331,834060790.110000,108702693.810000,0,625018320.500000,99782150.490000
