fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002688.SZ,20251030,20250930,364247585.560000,-213532547.370000,-218642201.140000
002688.SZ,20250731,20250630,134319945.480000,-130666953.390000,2708436.740000
002688.SZ,20250426,20250331,57819950.740000,-67865040.400000,5230846.580000
002688.SZ,20250426,20241231,498423937.190000,-371462955.880000,-39893546.840000
002688.SZ,20251030,20240930,379581732.410000,-252108642.380000,97671682.890000
002688.SZ,20250731,20240630,169991410.060000,-173286585.890000,65762523.920000
002688.SZ,20250426,20240331,73390050.460000,-83274179.550000,110615175.280000
002688.SZ,20250426,20231231,198765852.620000,-534188062.840000,413050571.520000
002688.SZ,20241028,20230930,170291814.820000,-463559726.670000,435502338.500000
002688.SZ,20240829,20230630,89450350.540000,-173101209.850000,181270425.960000
002688.SZ,20240429,20230331,-21352026.700000,-60603411.710000,80682022.280000
002688.SZ,20240429,20221231,124471194.040000,-386795972.110000,150432745.120000
002688.SZ,20231030,20220930,171225026.360000,-282505099.500000,212123087.600000
002688.SZ,20230823,20220630,73560711.950000,-158856412.710000,10293199.910000
002688.SZ,20230428,20220331,36811868.070000,-64565989.890000,21158538.490000
002688.SZ,20230422,20211231,152978505.570000,-397985533.880000,448703154.910000
002688.SZ,20221031,20210930,173090369.810000,-269809597.450000,364975505.660000
002688.SZ,20220812,20210630,109272456.610000,-147347658.380000,2456605.320000
002688.SZ,20220429,20210331,-25322456.620000,-67722127.470000,177984443.770000
002688.SZ,20220422,20201231,258079960.720000,-204408181.900000,27603684.050000
002688.SZ,20211026,20200930,149079893.690000,-118436873.250000,-29263166.900000
002688.SZ,20210824,20200630,112070629.440000,-52081275.480000,-3681606.000000
002688.SZ,20210420,20200331,169026.420000,-31963446.170000,110814454.780000
002688.SZ,20210331,20191231,282185997.030000,-184084838.720000,-185941152.100000
002688.SZ,20201027,20190930,229109227.220000,-130687841.230000,-176749988.710000
002688.SZ,20200824,20190630,134531768.180000,-85823383.190000,-146345025.690000
002688.SZ,20200423,20190331,3731560.950000,-29802810.330000,67326721.070000
002688.SZ,20200420,20181231,117174643.710000,-192021430.460000,153566466.380000
002688.SZ,20191022,20180930,78558892.750000,-148031052.900000,45429961.250000
002688.SZ,20190823,20180630,55860584.370000,-61557025.620000,-27896354.600000
002688.SZ,20190423,20180331,10666985.400000,-36140972.100000,9900510.670000
002688.SZ,20190329,20171231,27253028.880000,-284917259.440000,253983965.210000
002688.SZ,20181022,20170930,17580797.410000,-201958898.770000,122177065.970000
002688.SZ,20180815,20170630,23379329.000000,-150519261.310000,22588954.260000
002688.SZ,20180423,20170331,33575748.400000,-100511841.320000,118899832.780000
002688.SZ,20180315,20161231,292411555.480000,-456171342.030000,207104774.050000
002688.SZ,20171020,20160930,103818308.720000,-210519537.830000,290989845.980000
002688.SZ,20170825,20160630,86457337.420000,-169605850.630000,171560998.080000
002688.SZ,20170426,20160331,47652963.270000,-18714525.550000,142962221.780000
002688.SZ,20170418,20151231,214966344.150000,-371026911.830000,196127056.540000
002688.SZ,20161026,20150930,74884246.420000,-232162076.110000,219588210.780000
002688.SZ,20160816,20150630,5029081.610000,-61925370.390000,113057866.340000
002688.SZ,20160425,20150331,-1218273.860000,-17695606.340000,154279904.850000
002688.SZ,20160415,20141231,-58016150.680000,-347376372.800000,278891462.280000
002688.SZ,20151023,20140930,36572580.500000,-113061442.530000,-55360671.790000
002688.SZ,20150828,20140630,26996296.220000,-109238829.060000,-55347337.400000
002688.SZ,20150423,20140331,14582107.970000,-70733309.910000,-27879002.110000
002688.SZ,20150410,20131231,148323143.860000,-160135564.830000,-86408941.630000
002688.SZ,20141023,20130930,138258186.070000,-150726343.500000,-85863670.080000
002688.SZ,20140729,20130630,84971786.660000,-61454170.400000,-75764897.470000
002688.SZ,20140422,20130331,47383835.330000,-27833913.900000,-1171043.670000
002688.SZ,20140408,20121231,88806099.990000,-51537345.190000,248366469.520000
002688.SZ,20131028,20120930,75469079.280000,-38619186.570000,296816594.230000
002688.SZ,20130725,20120630,33075300.330000,-32638342.700000,-18333922.180000
002688.SZ,20130420,20120331,-4417782.760000,-21011224.260000,-4281373.260000
002688.SZ,20130308,20111231,106590754.310000,-39497469.590000,-40547799.260000
002688.SZ,20121022,20110930,25457643.300000,-21834429.380000,-31060907.940000
002688.SZ,20120814,20110630,46922804.990000,-22711630.200000,-61092870.740000
002688.SZ,20120626,20101231,118049223.390000,-54872598.760000,-79239400.600000
002688.SZ,20120626,20091231,23195301.660000,-23002247.690000,5452670.430000
002688.SZ,20111118,20081231,11637206.270000,-27500431.120000,82965222.310000
