fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601233.SH,20251030,20250930,113953615765.060000,75546609958.130000,0,31623513087.020000,55697427451.170000
601233.SH,20250829,20250630,111899339393.000000,73805285500.210000,0,30081916538.320000,55905266513.550000
601233.SH,20250430,20250331,110190693741.350000,72591667181.610000,0,32590882654.070000,54208489822.870000
601233.SH,20251030,20241231,104386188353.960000,67403595594.980000,0,26647538606.280000,48676628996.030000
601233.SH,20241031,20240930,110442550739.320000,73629846811.250000,0,33449070656.350000,53205540387.670000
601233.SH,20240829,20240630,110952578912.530000,73988946536.930000,0,34208451440.340000,53832607799.190000
601233.SH,20240430,20240331,112132018103.400000,75752985990.460000,0,35582944660.510000,53269437750.300000
601233.SH,20250426,20231231,102446113224.000000,66662647032.370000,0,26106136773.560000,46956603366.310000
601233.SH,20231028,20230930,107039556995.760000,71075844423.780000,0,34245478848.350000,50069114853.200000
601233.SH,20230830,20230630,101480948017.210000,66302863204.460000,0,31357382943.260000,44910356227.420000
601233.SH,20230429,20230331,91828511686.530000,57307774312.190000,0,25811966089.760000,36809271043.450000
601233.SH,20240427,20221231,90439418604.160000,55137053296.060000,0,22469100890.690000,39080548701.810000
601233.SH,20221029,20220930,89918868928.540000,53224813840.570000,0,28461696606.110000,36411262073.770000
601233.SH,20220824,20220630,85878147175.910000,48092775094.570000,0,27440474329.920000,35577433899.890000
601233.SH,20220428,20220331,77669915904.940000,40249952427.270000,0,23520746916.930000,31676570215.600000
601233.SH,20230422,20211231,69826113321.200000,33688974982.310000,0,18746075813.780000,26821172005.560000
601233.SH,20211030,20210930,64924364230.100000,30104444519.710000,0,19662456813.350000,24343570160.580000
601233.SH,20210818,20210630,57110084231.320000,26029806009.340000,0,15658154096.110000,19514424129.090000
601233.SH,20210429,20210331,50388437816.000000,21749599740.290000,0,12775577414.840000,16410816521.070000
601233.SH,20220428,20201231,47063423238.470000,21238364535.760000,0,10575995418.760000,16163889804.380000
601233.SH,20201031,20200930,44943245991.500000,24058477221.780000,0,11584658350.620000,16646389865.040000
601233.SH,20200829,20200630,44916760394.280000,24423569711.760000,0,14376290453.850000,17902539443.880000
601233.SH,20200429,20200331,46154479419.070000,26248365481.110000,0,17831946581.350000,20462281825.500000
601233.SH,20210416,20191231,40000943640.120000,20923978040.590000,0,12744669805.520000,16970055830.900000
601233.SH,20191026,20190930,39043550639.640000,20406658524.130000,0,13996761220.450000,16587831584.720000
601233.SH,20190816,20190630,37322615025.490000,19985158448.590000,0,13321479923.650000,15157169956.430000
601233.SH,20190426,20190331,36969524989.140000,20313773731.000000,0,14259021203.750000,15326215064.390000
601233.SH,20200421,20181231,34660671972.690000,18529217822.880000,0,11976002440.220000,13661563452.580000
601233.SH,20181026,20180930,32233832609.750000,16480722107.010000,0,10299017777.960000,14734798981.350000
601233.SH,20180816,20180630,29786278330.200000,15174299849.680000,0,8377275090.230000,13222551724.020000
601233.SH,20180427,20180331,28402344906.030000,14466889486.750000,0,8012483752.150000,12663727807.930000
601233.SH,20190314,20171231,26557751812.310000,13125406367.620000,0,7877731694.870000,11876296673.800000
601233.SH,20171031,20170930,22887087758.070000,11058491330.220000,0,6558160994.840000,9128165770.250000
601233.SH,20170829,20170630,20887944529.240000,9588020349.260000,0,7303746539.930000,8098126382.650000
601233.SH,20170427,20170331,21076712528.670000,9733046439.700000,0,8847427395.930000,8252640300.020000
601233.SH,20180313,20161231,19000510633.950000,7982103227.030000,0,7467665460.040000,6502190493.900000
601233.SH,20161028,20160930,18315456481.640000,7813440159.340000,0,7679768270.440000,6335003536.860000
601233.SH,20160818,20160630,18692550619.240000,8400403072.570000,0,8297283926.250000,6922436891.490000
601233.SH,20160428,20160331,16185645553.090000,9047514982.910000,0,6255820785.450000,7617713063.950000
601233.SH,20170328,20151231,15105227166.780000,8124663928.770000,0,5252828367.830000,6698101250.760000
601233.SH,20151028,20150930,14970706491.880000,7986596943.650000,0,5524729167.190000,6442391840.400000
601233.SH,20150828,20150630,14587428243.790000,7387342811.660000,0,5230870772.760000,5933577095.920000
601233.SH,20150428,20150331,14474007380.590000,7489361830.170000,0,5159007642.010000,6033812139.030000
601233.SH,20160412,20141231,13756965202.660000,6874160019.580000,0,4367744285.120000,5419037990.130000
601233.SH,20141028,20140930,14931184470.280000,8121976182.850000,0,5649392611.940000,6651649074.790000
601233.SH,20140813,20140630,14650354509.750000,7775224189.910000,0,5339767458.930000,6319935712.460000
601233.SH,20140429,20140331,16062893954.330000,9183152227.890000,0,7034566111.640000,7675920040.880000
601233.SH,20150414,20131231,15409516809.960000,8351112336.330000,0,6460243421.690000,6933140991.780000
601233.SH,20131029,20130930,14858098807.080000,7769197562.070000,0,6340319753.780000,6348265321.950000
601233.SH,20130828,20130630,13511632790.080000,6451500417.060000,0,5288166993.010000,5017865176.930000
601233.SH,20130426,20130331,14904001598.690000,7780201493.920000,0,6909942951.440000,6309302743.920000
601233.SH,20140418,20121231,13068288587.660000,5959764016.100000,0,5070694378.740000,5777036525.980000
601233.SH,20130117,20120930,11540438790.120000,4526500968.900000,0,4589150230.160000,4419500385.570000
601233.SH,20120920,20120630,11305055165.540000,4385519917.480000,0,5048840405.590000,4278180334.150000
601233.SH,20120419,20120331,11174735837.050000,4228372555.150000,0,5217043951.580000,4131826805.150000
601233.SH,20130312,20111231,10852226910.600000,3975169505.640000,0,5396585334.930000,3897131422.310000
601233.SH,20111020,20110930,9897738261.020000,3223955887.420000,0,6375511030.720000,3210956554.090000
601233.SH,20110805,20110630,8937155103.140000,2365177226.030000,0,5604456508.750000,2308494592.700000
601233.SH,20120222,20101231,5734631508.540000,2837383118.500000,0,2782406373.870000,2664657958.670000
601233.SH,20110426,20091231,3931422198.310000,2351067807.180000,0,1609722531.090000,2105663061.820000
601233.SH,20110426,20081231,2864130673.580000,1647451930.660000,0,1222592123.920000,1644045263.990000
