fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
600761.SH,20251028,20250930,14933733076.260000,0,1290077366.680000,0,0,0
600761.SH,20250826,20250630,9390322793.790000,0,900468634.950000,0,0,0
600761.SH,20250429,20250331,4274423432.600000,0,362736481.050000,0,0,0
600761.SH,20250407,20241231,17325421119.860000,0,1500161243.120000,0,0,0
600761.SH,20251028,20240930,13461491838.730000,0,1309070178.930000,0,0,0
600761.SH,20250826,20240630,8843790793.730000,0,911560587.040000,0,0,0
600761.SH,20250429,20240331,4188367537.910000,0,431169021.800000,0,0,0
600761.SH,20250407,20231231,17156193911.610000,0,1476755628.510000,0,0,0
600761.SH,20241029,20230930,13132054904.400000,0,1096001461.710000,0,0,0
600761.SH,20240827,20230630,8718878114.600000,0,726295222.570000,0,0,0
600761.SH,20240427,20230331,4199568093.270000,0,285693872.190000,0,0,0
600761.SH,20240409,20221231,15773599661.050000,0,1029960881.560000,0,0,0
600761.SH,20231024,20220930,12031075690.380000,0,777850255.020000,0,0,0
600761.SH,20230812,20220630,8024807190.870000,0,478429325.610000,0,0,0
600761.SH,20230429,20220331,3946460529.340000,0,207211515.860000,0,0,0
600761.SH,20230401,20211231,15416656261.800000,0,785220954.290000,0,0,0
600761.SH,20221022,20210930,11819638057.460000,0,626803872.110000,0,0,0
600761.SH,20220830,20210630,7941220897.350000,0,458105630.370000,0,0,0
600761.SH,20220426,20210331,3472451814.180000,0,205683541.450000,0,0,0
600761.SH,20220312,20201231,12796635328.840000,0,834300688.080000,0,0,0
600761.SH,20211029,20200930,9070875249.710000,0,669269721.130000,0,0,0
600761.SH,20210821,20200630,5431970419.200000,0,457032391.810000,0,0,0
600761.SH,20210427,20200331,1882384858.030000,0,90965052.420000,0,0,0
600761.SH,20210320,20191231,10130234608.770000,0,777004254.950000,0,0,0
600761.SH,20201028,20190930,7484236113.170000,0,569626918.810000,0,0,0
600761.SH,20200815,20190630,5013623989.100000,0,407836066.480000,0,0,0
600761.SH,20200430,20190331,2484255121.660000,0,168132740.970000,0,0,0
600761.SH,20200314,20181231,9667479302.570000,0,711764685.930000,0,0,0
600761.SH,20191029,20180930,7461173555.830000,0,558870073.430000,0,0,0
600761.SH,20190824,20180630,5083584600.530000,0,404521839.930000,0,0,0
600761.SH,20190430,20180331,2285066613.210000,0,153300587.560000,0,0,0
600761.SH,20190323,20171231,8493500419.850000,0,559577382.300000,0,0,0
600761.SH,20181025,20170930,6278982236.280000,0,413474503.900000,0,0,0
600761.SH,20180817,20170630,4089156421.390000,0,268461989.100000,0,0,0
600761.SH,20180426,20170331,1895432423.550000,0,120646521.560000,0,0,0
600761.SH,20180320,20161231,6200619037.730000,0,459453701.570000,0,0,0
600761.SH,20171031,20160930,4527042226.040000,0,337483261.840000,0,0,0
600761.SH,20170826,20160630,2968972865.120000,0,215043589.550000,0,0,0
600761.SH,20170426,20160331,1468313701.600000,0,101747983.900000,0,0,0
600761.SH,20170318,20151231,5685681707.610000,0,428352391.490000,0,0,0
600761.SH,20161026,20150930,4384961003.770000,0,315118617.630000,0,0,0
600761.SH,20160827,20150630,3037527442.440000,0,239170002.140000,0,0,0
600761.SH,20160429,20150331,1444040130.820000,0,98106816.030000,0,0,0
600761.SH,20160319,20141231,6700950443.840000,0,606876294.440000,0,0,0
600761.SH,20151028,20140930,5236801531.040000,0,512496598.530000,0,0,0
600761.SH,20150825,20140630,3582867044.930000,0,396176167.780000,0,0,0
600761.SH,20150429,20140331,1698589287.600000,0,228095912.670000,0,0,0
600761.SH,20150318,20131231,6553350803.550000,0,540567963.000000,0,0,0
600761.SH,20141029,20130930,4966349279.150000,0,414633027.600000,0,0,0
600761.SH,20140819,20130630,3318083594.390000,0,263713998.770000,0,0,0
600761.SH,20140426,20130331,1473728278.810000,0,109566286.560000,0,0,0
600761.SH,20140318,20121231,5975719054.400000,0,380295939.180000,0,0,0
600761.SH,20131024,20120930,4524221967.360000,0,289393294.720000,0,0,0
600761.SH,20130810,20120630,2974307557.000000,0,210045072.250000,0,0,0
600761.SH,20130427,20120331,1413086680.790000,0,98164652.180000,0,0,0
600761.SH,20130319,20111231,6291493967.570000,0,429080870.940000,0,0,0
600761.SH,20121025,20110930,4932425411.460000,0,323789350.060000,0,0,0
600761.SH,20120821,20110630,3330358631.820000,0,233694096.700000,0,0,0
600761.SH,20120428,20110331,1484148291.180000,0,96731788.210000,0,0,0
600761.SH,20120320,20101231,5084436351.360000,0,405241969.790000,0,0,0
600761.SH,20111028,20100930,3691421889.560000,0,293519547.680000,0,0,0
600761.SH,20110823,20100630,2344709056.070000,0,202170328.510000,0,0,0
600761.SH,20110423,20100331,978722135.870000,0,74383706.740000,0,0,0
600761.SH,20110322,20091231,3111102764.610000,0,128903472.470000,0,0,0
600761.SH,20101028,20090930,2209808042.700000,0,51888528.140000,0,0,0
600761.SH,20100824,20090630,1323524783.960000,0,10479841.120000,0,0,0
600761.SH,20100429,20090331,585196998.840000,0,-14594750.300000,0,0,0
600761.SH,20100323,20081231,3628171721.080000,0,208146728.290000,0,0,0
600761.SH,20091029,20080930,2997295126.370000,0,197027950.470000,0,0,0
600761.SH,20090825,20080630,2029725581.320000,0,159551458.630000,0,0,0
600761.SH,20090428,20080331,928717093.300000,0,76306301.390000,0,0,0
600761.SH,20090331,20071231,3396861605.600000,0,356808300.000000,0,0,0
600761.SH,20081028,20070930,2621728098.190000,0,281273388.160000,0,0,0
600761.SH,20080826,20070630,1763992932.090000,0,184570414.530000,0,0,0
600761.SH,20080429,20070331,745688593.610000,0,77370266.390000,0,0,0
600761.SH,20080315,20061231,2538329646.020000,0,292650754.020000,0,0,0
600761.SH,20071030,20060930,2013632235.240000,0,215699992.750000,0,0,0
600761.SH,20070821,20060630,1258603001.890000,0,141191725.800000,0,0,0
600761.SH,20070430,20060331,553098437.620000,0,64208143.310000,0,0,0
600761.SH,20070418,20051231,1747032206.690000,0,155214745.420000,0,0,0
600761.SH,20061031,20050930,1299745099.140000,0,120774802.500000,0,0,0
600761.SH,20060816,20050630,805869919.500000,0,76769545.950000,0,0,0
600761.SH,20060428,20050331,344264985.580000,0,31991520.500000,0,0,0
600761.SH,20060308,20041231,1367899402.830000,0,124955670.170000,0,0,0
600761.SH,20051029,20040930,1040129409.370000,0,99146401.700000,0,0,0
600761.SH,20050809,20040630,697448983.350000,0,64157700.110000,0,0,0
600761.SH,20050427,20040331,334829792.960000,0,34108134.180000,0,0,0
600761.SH,20050222,20031231,1021682900.440000,0,95228943.290000,0,0,0
600761.SH,20041026,20030930,770988303.880000,0,77857874.730000,0,0,0
600761.SH,20040728,20030630,465547554.740000,0,44382971.940000,0,0,0
600761.SH,20040427,20030331,213387436.120000,0,16892359.760000,0,0,0
600761.SH,20040316,20021231,746869626.840000,0,73858095.840000,0,0,0
600761.SH,20031028,20020930,553617607.610000,0,58600052.220000,0,0,0
600761.SH,20020723,20020630,336037411.720000,0,36369103.710000,0,0,0
600761.SH,20020424,20020331,135761328.900000,0,12376451.180000,0,0,0
600761.SH,20020318,20011231,528558651.790000,0,61445709.160000,0,0,0
600761.SH,20010723,20010630,274966018.510000,0,32779882.310000,0,0,0
600761.SH,20010328,20001231,485076904.580000,0,58324838.410000,0,0,0
600761.SH,20000718,20000630,225558786.000000,0,16746737.230000,0,0,0
600761.SH,20000126,19991231,372507714.380000,0,40470932.530000,0,0,0
