fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601138.SH,20260311,20251231,5237909000.000000,-29746356000.000000,47396943000.000000
601138.SH,20251030,20250930,-4140570000.000000,-7282794000.000000,33056564000.000000
601138.SH,20250811,20250630,1407028000.000000,-5300730000.000000,22554263000.000000
601138.SH,20250430,20250331,1299139000.000000,-3161587000.000000,21228910000.000000
601138.SH,20260311,20241231,23819867000.000000,-10897693000.000000,-24431929000.000000
601138.SH,20251030,20240930,4151615000.000000,-6194489000.000000,-24739427000.000000
601138.SH,20250811,20240630,4811444000.000000,-3336783000.000000,-16883363000.000000
601138.SH,20250430,20240331,5205170000.000000,-1574968000.000000,-7832881000.000000
601138.SH,20250430,20231231,43083729000.000000,-4563559000.000000,-24733500000.000000
601138.SH,20241031,20230930,32122160000.000000,-1161869000.000000,-21224259000.000000
601138.SH,20240814,20230630,26585371000.000000,-1604748000.000000,-11497464000.000000
601138.SH,20240430,20230331,20844174000.000000,188243000.000000,-9572532000.000000
601138.SH,20240328,20221231,15365627000.000000,-15307502000.000000,-14068456000.000000
601138.SH,20231031,20220930,-1914758000.000000,-12498528000.000000,2562107000.000000
601138.SH,20230809,20220630,-5400762000.000000,-12047200000.000000,11972835000.000000
601138.SH,20230428,20220331,1756798000.000000,-9032681000.000000,5850247000.000000
601138.SH,20230315,20211231,8724585000.000000,-7099800000.000000,4766196000.000000
601138.SH,20221031,20210930,1092140000.000000,-6460951000.000000,2837236000.000000
601138.SH,20220810,20210630,7630592000.000000,-4632049000.000000,4152133000.000000
601138.SH,20220430,20210331,7284969000.000000,-2272173000.000000,1742385000.000000
601138.SH,20220323,20201231,7693738000.000000,-6459855000.000000,8155867000.000000
601138.SH,20211030,20200930,-7616236000.000000,-3654518000.000000,13567942000.000000
601138.SH,20210811,20200630,-5234027000.000000,-2069834000.000000,6511354000.000000
601138.SH,20210430,20200331,-487139000.000000,-187409000.000000,2892187000.000000
601138.SH,20210330,20191231,6439287000.000000,-2817636000.000000,2719888000.000000
601138.SH,20201031,20190930,2839162000.000000,-1249624000.000000,-2073460000.000000
601138.SH,20200812,20190630,-1247420000.000000,-1436162000.000000,-2071185000.000000
601138.SH,20200430,20190331,3820118000.000000,-923923000.000000,-6156060000.000000
601138.SH,20200331,20181231,22005587000.000000,-1368233000.000000,24884688000.000000
601138.SH,20191031,20180930,8857704000.000000,-1435469000.000000,31266073000.000000
601138.SH,20190814,20180630,11890959000.000000,-510462000.000000,24563613000.000000
601138.SH,20190430,20180331,18025785000.000000,955417000.000000,-8777337000.000000
601138.SH,20190330,20171231,8513807000.000000,-2367061000.000000,3585898000.000000
601138.SH,20181031,20170930,1172891000.000000,-2480841000.000000,9987183000.000000
601138.SH,20180814,20170630,7046684000.000000,-986024000.000000,-3754401000.000000
601138.SH,20180607,20170331,9284511000.000000,-1534164000.000000,-6309026000.000000
601138.SH,20180514,20161231,20957746000.000000,-2339555000.000000,-22475338000.000000
601138.SH,20180514,20151231,8579047000.000000,-2034273000.000000,-4607983000.000000
