fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
002281.SZ,20251025,20250930,8531642135.180000,0,696937341.140000,0,0,0
002281.SZ,20250828,20250630,5242939494.930000,0,352366855.770000,0,0,0
002281.SZ,20250424,20250331,2222328586.630000,0,146360962.380000,0,0,0
002281.SZ,20250424,20241231,8272310184.750000,0,656163189.250000,0,0,0
002281.SZ,20251025,20240930,5377786127.880000,0,453432805.360000,0,0,0
002281.SZ,20250828,20240630,3109944587.680000,0,200375461.230000,0,0,0
002281.SZ,20250424,20240331,1291006993.410000,0,77659305.010000,0,0,0
002281.SZ,20250424,20231231,6060944999.120000,0,619132385.300000,0,0,0
002281.SZ,20241030,20230930,4326834653.110000,0,405726619.790000,0,0,0
002281.SZ,20240824,20230630,2814878774.420000,0,230424046.310000,0,0,0
002281.SZ,20240426,20230331,1268270914.240000,0,96382646.350000,0,0,0
002281.SZ,20240426,20221231,6911881248.070000,0,613580100.210000,0,0,0
002281.SZ,20231028,20220930,5280802162.420000,0,469620093.280000,0,0,0
002281.SZ,20230826,20220630,3542315645.620000,0,295328609.970000,0,0,0
002281.SZ,20230426,20220331,1711941911.380000,0,135688538.550000,0,0,0
002281.SZ,20230426,20211231,6486301555.770000,0,565756825.330000,0,0,0
002281.SZ,20221028,20210930,4729758108.140000,0,434149045.530000,0,0,0
002281.SZ,20220826,20210630,3137320263.820000,0,277120157.920000,0,0,0
002281.SZ,20220422,20210331,1510465003.830000,0,122810690.920000,0,0,0
002281.SZ,20220415,20201231,6046017103.970000,0,452398906.500000,0,0,0
002281.SZ,20211027,20200930,4251946970.340000,0,366330004.230000,0,0,0
002281.SZ,20210826,20200630,2558456609.960000,0,194198767.620000,0,0,0
002281.SZ,20210423,20200331,733738740.690000,0,-13297385.180000,0,0,0
002281.SZ,20210423,20191231,5337915720.690000,0,327735769.250000,0,0,0
002281.SZ,20201023,20190930,3895878504.660000,0,238020505.250000,0,0,0
002281.SZ,20200826,20190630,2478716733.600000,0,132711239.770000,0,0,0
002281.SZ,20200430,20190331,1219084111.810000,0,57487761.430000,0,0,0
002281.SZ,20200430,20181231,4929049262.270000,0,309730660.450000,0,0,0
002281.SZ,20191026,20180930,3659312182.900000,0,247700293.970000,0,0,0
002281.SZ,20190824,20180630,2434834873.390000,0,130521720.520000,0,0,0
002281.SZ,20190427,20180331,1207181301.600000,0,72958331.040000,0,0,0
002281.SZ,20190427,20171231,4553066950.980000,0,327270652.270000,0,0,0
002281.SZ,20181020,20170930,3402396621.710000,0,246966844.070000,0,0,0
002281.SZ,20180825,20170630,2391311704.500000,0,173114552.550000,0,0,0
002281.SZ,20180426,20170331,1267329272.100000,0,95700279.130000,0,0,0
002281.SZ,20180426,20161231,4059214645.610000,0,273936635.080000,0,0,0
002281.SZ,20171021,20160930,3053905408.830000,0,206572767.270000,0,0,0
002281.SZ,20170825,20160630,1983365101.940000,0,144446805.140000,0,0,0
002281.SZ,20170427,20160331,988300665.940000,0,74123834.650000,0,0,0
002281.SZ,20170309,20151231,3127517041.340000,0,243387823.860000,0,0,0
002281.SZ,20161025,20150930,2245622301.400000,0,174229669.930000,0,0,0
002281.SZ,20160826,20150630,1460218991.910000,0,112520824.250000,0,0,0
002281.SZ,20160426,20150331,718932449.050000,0,41569250.530000,0,0,0
002281.SZ,20160331,20141231,2433052627.910000,0,144128493.620000,0,0,0
002281.SZ,20151029,20140930,1872919115.470000,0,130291301.800000,0,0,0
002281.SZ,20150821,20140630,1227552682.250000,0,96501182.680000,0,0,0
002281.SZ,20150429,20140331,573538866.910000,0,32871686.680000,0,0,0
002281.SZ,20150320,20131231,2132697178.660000,0,163514700.870000,0,0,0
002281.SZ,20141018,20130930,1593816780.360000,0,131141018.400000,0,0,0
002281.SZ,20140827,20130630,1060051385.380000,0,92149140.780000,0,0,0
002281.SZ,20140425,20130331,517165516.720000,0,61966458.840000,0,0,0
002281.SZ,20140220,20121231,2103662919.110000,0,160230389.470000,0,0,0
002281.SZ,20131028,20120930,1552779240.950000,0,124751473.060000,0,0,0
002281.SZ,20130823,20120630,1006232451.700000,0,84265837.610000,0,0,0
002281.SZ,20130425,20120331,510505088.140000,0,27256295.140000,0,0,0
002281.SZ,20130329,20111231,2072301812.190000,0,162777101.940000,0,0,0
002281.SZ,20121026,20110930,828773415.360000,0,106928044.610000,0,0,0
002281.SZ,20120810,20110630,507085347.060000,0,65374002.130000,0,0,0
002281.SZ,20120426,20110331,201618439.400000,0,20899818.530000,0,0,0
002281.SZ,20120426,20101231,914357506.090000,0,126824584.430000,0,0,0
002281.SZ,20111024,20100930,699442429.970000,0,104843598.990000,0,0,0
002281.SZ,20110811,20100630,457297744.980000,0,53568573.550000,0,0,0
002281.SZ,20110423,20100331,217902906.780000,0,24820953.300000,0,0,0
002281.SZ,20110225,20091231,730484306.020000,0,104194391.530000,0,0,0
002281.SZ,20101025,20090930,581584266.210000,0,84527743.850000,0,0,0
002281.SZ,20100812,20090630,382348738.740000,0,51387824.710000,0,0,0
002281.SZ,20100420,20090331,174749743.650000,0,23410331.530000,0,0,0
002281.SZ,20100323,20081231,653842825.940000,0,76014431.120000,0,0,0
002281.SZ,20091021,20080930,514919737.030000,0,71959447.740000,0,0,0
002281.SZ,20090731,20071231,487688659.890000,0,67999678.390000,0,0,0
002281.SZ,20090731,20061231,411853259.180000,0,38526408.530000,0,0,0
