fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
000679.SZ,20251031,20250930,975201594.760000,864167418.720000,0,316043663.280000,857958580.180000
000679.SZ,20250829,20250630,975297033.300000,840184553.850000,0,310757709.320000,832757011.190000
000679.SZ,20250430,20250331,998975721.320000,838186336.110000,0,329087690.880000,829363288.200000
000679.SZ,20251031,20241231,1023057326.520000,845319049.590000,0,347751968.850000,835352189.130000
000679.SZ,20241031,20240930,1001022213.170000,779639962.540000,0,311743528.880000,767744405.740000
000679.SZ,20240828,20240630,956585789.020000,716311638.370000,0,261524058.430000,703211290.940000
000679.SZ,20240430,20240331,951983785.940000,693649400.920000,0,251304182.040000,678220151.520000
000679.SZ,20250426,20231231,956321326.730000,681107408.040000,0,263783123.820000,675413643.230000
000679.SZ,20231031,20230930,971168710.870000,666023618.010000,0,264840982.100000,660242865.240000
000679.SZ,20230816,20230630,977145614.820000,661451837.130000,0,264678119.850000,655639551.110000
000679.SZ,20230429,20230331,981601340.220000,672030418.240000,0,262978952.930000,666132442.860000
000679.SZ,20240418,20221231,968988048.240000,648423194.440000,0,244236703.230000,642501464.510000
000679.SZ,20221029,20220930,983805669.030000,645127642.410000,0,251766658.470000,637557520.860000
000679.SZ,20220831,20220630,1018116823.960000,666830213.890000,0,283304111.230000,662438360.490000
000679.SZ,20220430,20220331,1006209887.450000,637919661.220000,0,266405086.650000,632160664.050000
000679.SZ,20230415,20211231,1039486499.700000,659124091.800000,0,292579921.530000,640511255.950000
000679.SZ,20211030,20210930,1250338140.760000,621250538.260000,0,280748417.790000,586548736.450000
000679.SZ,20210828,20210630,1290474212.630000,646078970.730000,0,313418487.190000,625019522.890000
000679.SZ,20210429,20210331,1327221846.770000,666386895.390000,0,342957882.210000,623753437.680000
000679.SZ,20220430,20201231,1344177161.270000,667538755.450000,0,366826499.900000,621234884.450000
000679.SZ,20201029,20200930,1357904526.220000,654408151.450000,0,378259599.390000,597057236.700000
000679.SZ,20200829,20200630,1894466710.200000,1188144315.200000,0,909894732.440000,819217528.330000
000679.SZ,20200430,20200331,4501073923.030000,3900879761.830000,0,3507957413.230000,3510248440.840000
000679.SZ,20210331,20191231,4506943168.790000,3831794221.670000,0,3508701603.280000,3439033889.460000
000679.SZ,20191031,20190930,4894770805.150000,4031486684.720000,0,3893028956.450000,3635457259.660000
000679.SZ,20190831,20190630,5075049526.710000,4146195792.730000,0,4067082333.370000,3635042193.970000
000679.SZ,20190430,20190331,5463237728.140000,4498764998.360000,0,4449137890.020000,3972625725.750000
000679.SZ,20200429,20181231,5290522844.220000,4257727461.010000,0,4272530382.110000,3704015376.250000
000679.SZ,20181031,20180930,5500706617.600000,4189426272.220000,0,4476704364.670000,3559704410.360000
000679.SZ,20180831,20180630,5897265151.590000,4495559398.590000,0,4731677782.560000,3551748948.800000
000679.SZ,20180428,20180331,5933844479.910000,4448909716.990000,0,4764293216.970000,3218217222.390000
000679.SZ,20190430,20171231,6043229226.000000,4558952249.660000,0,4865833596.880000,3381237636.570000
000679.SZ,20171031,20170930,6301783405.500000,4781656472.950000,0,5094806359.930000,3531443897.100000
000679.SZ,20170831,20170630,6073998909.130000,4491420442.630000,0,4827408741.130000,3674943397.330000
000679.SZ,20170429,20170331,6190369153.810000,4607029016.490000,0,4935321461.490000,4116229438.660000
000679.SZ,20180428,20161231,6941296781.190000,5367474358.470000,0,5671025793.830000,4869273416.950000
000679.SZ,20161029,20160930,7241393539.440000,5811121477.740000,0,5785582984.450000,4789087129.770000
000679.SZ,20160831,20160630,8175543833.180000,6355479073.620000,0,6141336394.300000,4832057390.630000
000679.SZ,20160430,20160331,8419278580.950000,6595926858.740000,0,6368478673.170000,4320789970.320000
000679.SZ,20170428,20151231,8427989652.510000,6592629576.760000,0,6367561790.830000,5018347414.780000
000679.SZ,20151030,20150930,8195939580.100000,5997664609.020000,0,6117697426.900000,4418650041.110000
000679.SZ,20150828,20150630,8056939064.850000,5823347171.760000,0,6007833064.890000,4111956787.710000
000679.SZ,20150430,20150331,8651939317.060000,6424229959.350000,0,6614687874.930000,4796736062.550000
000679.SZ,20160312,20141231,8901890407.340000,6816168070.690000,0,6896680452.070000,5051811893.250000
000679.SZ,20141022,20140930,9800707419.200000,7658075843.230000,0,7786332996.690000,5698916730.380000
