fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
000830.SZ,20251030,20250930,21918060154.040000,0,1025106577.620000,0,0,0
000830.SZ,20250822,20250630,14739131537.630000,0,764665684.770000,0,0,0
000830.SZ,20250426,20250331,7289926095.440000,0,413121862.950000,0,0,0
000830.SZ,20250426,20241231,29762710016.170000,0,2030886768.720000,0,0,0
000830.SZ,20251030,20240930,21578806533.060000,0,1575672642.640000,0,0,0
000830.SZ,20250822,20240630,14040564150.040000,0,1171285109.680000,0,0,0
000830.SZ,20250426,20240331,6752410775.070000,0,567870925.460000,0,0,0
000830.SZ,20250426,20231231,25357790556.200000,0,819788996.470000,0,0,0
000830.SZ,20241031,20230930,17942358700.350000,0,506030225.840000,0,0,0
000830.SZ,20240829,20230630,11543326033.550000,0,193486552.150000,0,0,0
000830.SZ,20240430,20230331,6580538867.010000,0,322383791.290000,0,0,0
000830.SZ,20240430,20221231,30356698594.300000,0,3155765343.360000,0,0,0
000830.SZ,20231028,20220930,23517977439.010000,0,3117671978.880000,0,0,0
000830.SZ,20230829,20220630,16643434594.070000,0,2736943237.760000,0,0,0
000830.SZ,20230421,20220331,7651366438.210000,0,1320649166.280000,0,0,0
000830.SZ,20230421,20211231,31794339242.420000,0,4619619590.480000,0,0,0
000830.SZ,20221029,20210930,23471771862.240000,0,3606571616.210000,0,0,0
000830.SZ,20220823,20210630,14471402272.300000,0,2632629920.490000,0,0,0
000830.SZ,20220430,20210331,6216307416.740000,0,999409147.530000,0,0,0
000830.SZ,20220430,20201231,17592454573.010000,0,824974455.610000,0,0,0
000830.SZ,20211027,20200930,12077798784.910000,0,470462457.420000,0,0,0
000830.SZ,20210729,20200630,7431537585.590000,0,226092906.380000,0,0,0
000830.SZ,20210428,20200331,3354007971.950000,0,16813174.050000,0,0,0
000830.SZ,20210323,20191231,18206818457.800000,0,1726674196.540000,0,0,0
000830.SZ,20201027,20190930,13743141012.840000,0,880537749.170000,0,0,0
000830.SZ,20200825,20190630,9861402681.710000,0,763139874.110000,0,0,0
000830.SZ,20200414,20190331,4968695599.720000,0,361442341.800000,0,0,0
000830.SZ,20200414,20181231,21286470482.130000,0,3067333329.130000,0,0,0
000830.SZ,20191029,20180930,15772003164.250000,0,2346313125.020000,0,0,0
000830.SZ,20190827,20180630,10607264015.540000,0,1716739471.470000,0,0,0
000830.SZ,20190409,20180331,4893291570.770000,0,816213818.770000,0,0,0
000830.SZ,20190409,20171231,15761800297.450000,0,1949906862.870000,0,0,0
000830.SZ,20181031,20170930,11064696788.690000,0,1071790155.140000,0,0,0
000830.SZ,20180816,20170630,7287551211.170000,0,551202363.410000,0,0,0
000830.SZ,20180417,20170331,3707719993.350000,0,240207551.160000,0,0,0
000830.SZ,20180417,20161231,10948556536.490000,0,252597950.300000,0,0,0
000830.SZ,20171025,20160930,7703250272.290000,0,179480040.170000,0,0,0
000830.SZ,20170816,20160630,5113941764.170000,0,128072057.570000,0,0,0
000830.SZ,20170418,20160331,2356386839.390000,0,15724021.380000,0,0,0
000830.SZ,20170418,20151231,12870896823.920000,0,289313758.760000,0,0,0
000830.SZ,20161027,20150930,10074275200.290000,0,350303948.860000,0,0,0
000830.SZ,20160830,20150630,6903138449.510000,0,278024233.270000,0,0,0
000830.SZ,20160426,20150331,3426351140.580000,0,103227188.250000,0,0,0
000830.SZ,20160426,20141231,13029377002.870000,0,361066572.430000,0,0,0
000830.SZ,20151027,20140930,9293936332.700000,0,302147149.230000,0,0,0
000830.SZ,20150805,20140630,6002259853.070000,0,175593904.360000,0,0,0
000830.SZ,20150429,20140331,2943483600.090000,0,83534093.910000,0,0,0
000830.SZ,20150414,20131231,11056406708.000000,0,305921526.830000,0,0,0
