fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000736.SZ,20260131,20250930,-96882099.780000,-7687442357.480000,1306015940.510000
000736.SZ,20250829,20250630,304839876.910000,57001976.130000,-137329002.860000
000736.SZ,20250429,20250331,-105674236.610000,34761372.620000,1222156020.440000
000736.SZ,20250415,20241231,3174852356.400000,-615095042.340000,-5163569864.740000
000736.SZ,20260131,20240930,912882586.010000,-69298149.410000,-4139922607.380000
000736.SZ,20250829,20240630,715874881.920000,-154807937.230000,-3811686088.950000
000736.SZ,20250429,20240331,1234489820.760000,-384131308.940000,-1618938480.040000
000736.SZ,20250415,20231231,7150634703.500000,976348297.640000,-6741916232.440000
000736.SZ,20241031,20230930,4419302711.080000,759561898.530000,-1673070745.890000
000736.SZ,20240830,20230630,2994969432.260000,595003679.390000,638449811.300000
000736.SZ,20240430,20230331,-1049678847.710000,218892809.930000,2178849212.430000
000736.SZ,20240408,20221231,2934839946.480000,-2425625014.640000,-2589069905.980000
000736.SZ,20231030,20220930,3770849542.840000,-2662942829.690000,-5671932591.220000
000736.SZ,20230831,20220630,2812776190.630000,-2495991777.300000,-2336840637.040000
000736.SZ,20230429,20220331,1706336489.150000,-2031424774.330000,5138651899.660000
000736.SZ,20230408,20211231,-4451995692.730000,-4160168017.560000,10473610226.660000
000736.SZ,20221031,20210930,-13399625963.430000,-1737143883.460000,18128953764.640000
000736.SZ,20220830,20210630,-11571694761.960000,-1791943629.500000,18909355324.620000
000736.SZ,20220429,20210331,-3310650691.060000,-473873770.070000,11401045336.490000
000736.SZ,20220415,20201231,-18740017674.340000,-1538903963.520000,22840019629.380000
000736.SZ,20211030,20200930,-14202778568.440000,-1242637365.440000,21000200036.120000
000736.SZ,20210826,20200630,-9685388729.780000,-1992894486.840000,16016508807.340000
000736.SZ,20210429,20200331,-9018759201.380000,159700406.190000,8422456124.360000
000736.SZ,20210415,20191231,-4829369000.730000,-771333100.880000,6658274868.130000
