fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
600869.SH,20251030,20250930,20209305513.550000,0,158511949.000000,0,0,0
600869.SH,20250823,20250630,12976125887.380000,0,137670917.740000,0,0,0
600869.SH,20250426,20250331,4873834983.970000,0,44322721.510000,0,0,0
600869.SH,20250426,20241231,26093661241.320000,0,-328843338.300000,0,0,0
600869.SH,20251030,20240930,18221725423.690000,0,-149145665.850000,0,0,0
600869.SH,20250823,20240630,11344751237.460000,0,-163300481.290000,0,0,0
600869.SH,20250426,20240331,4811216986.670000,0,15343585.000000,0,0,0
600869.SH,20250426,20231231,24464752725.530000,0,300118315.500000,0,0,0
600869.SH,20241026,20230930,17390953226.150000,0,401623098.320000,0,0,0
600869.SH,20240824,20230630,10369427830.540000,0,335660272.220000,0,0,0
600869.SH,20240423,20230331,4310459345.990000,0,130805740.920000,0,0,0
600869.SH,20240410,20221231,21679650109.190000,0,579251462.070000,0,0,0
600869.SH,20231027,20220930,15937204805.940000,0,512240314.600000,0,0,0
600869.SH,20230826,20220630,9965341124.370000,0,359986565.290000,0,0,0
600869.SH,20230425,20220331,4191713053.470000,0,94095258.690000,0,0,0
600869.SH,20230418,20211231,20871271564.730000,0,560331164.950000,0,0,0
600869.SH,20221028,20210930,14936345471.630000,0,446895088.780000,0,0,0
600869.SH,20220811,20210630,9045954678.430000,0,319119857.030000,0,0,0
600869.SH,20220426,20210331,3767023988.340000,0,124581394.100000,0,0,0
600869.SH,20220426,20201231,19804088011.780000,0,-1685719148.710000,0,0,0
600869.SH,20211023,20200930,14027403356.930000,0,192354469.100000,0,0,0
600869.SH,20210813,20200630,7903729041.640000,0,146605026.590000,0,0,0
600869.SH,20210427,20200331,2531881050.650000,0,-63460216.200000,0,0,0
600869.SH,20210427,20191231,17155391688.450000,0,54772094.800000,0,0,0
600869.SH,20201021,20190930,11738605397.790000,0,336294379.330000,0,0,0
600869.SH,20200826,20190630,7152446793.740000,0,209330151.030000,0,0,0
600869.SH,20200430,20190331,2894308732.040000,0,81322833.190000,0,0,0
600869.SH,20200430,20181231,17511560177.850000,0,183397880.280000,0,0,0
600869.SH,20191028,20180930,12648115118.740000,0,333817306.020000,0,0,0
600869.SH,20190826,20180630,8167013791.310000,0,256470936.290000,0,0,0
600869.SH,20190425,20180331,3416152301.700000,0,80766453.210000,0,0,0
600869.SH,20190425,20171231,17260237626.630000,0,89454631.700000,0,0,0
600869.SH,20181020,20170930,12580108217.870000,0,181896216.030000,0,0,0
600869.SH,20180813,20170630,7870848939.210000,0,125064868.050000,0,0,0
600869.SH,20180425,20170331,2797825164.450000,0,15518698.590000,0,0,0
600869.SH,20180425,20161231,12242764616.490000,0,308101864.680000,0,0,0
600869.SH,20171027,20160930,8729342300.760000,0,287857038.440000,0,0,0
600869.SH,20170825,20160630,5649095014.170000,0,211989304.420000,0,0,0
600869.SH,20170428,20160331,2242853198.210000,0,85117446.540000,0,0,0
600869.SH,20170428,20151231,11710997672.400000,0,451290588.520000,0,0,0
600869.SH,20161031,20150930,8333718310.600000,0,257146066.060000,0,0,0
600869.SH,20160829,20150630,5196401855.980000,0,162702501.470000,0,0,0
600869.SH,20160429,20150331,2019288623.900000,0,84316048.280000,0,0,0
600869.SH,20160429,20141231,11351763974.940000,0,199343110.080000,0,0,0
600869.SH,20151031,20140930,7992150203.280000,0,187647356.020000,0,0,0
600869.SH,20150829,20140630,4798578670.750000,0,100664630.570000,0,0,0
600869.SH,20150430,20140331,1828674936.610000,0,30206553.240000,0,0,0
600869.SH,20150425,20131231,11574361404.870000,0,294628231.680000,0,0,0
600869.SH,20141029,20130930,8349222513.450000,0,156303099.130000,0,0,0
600869.SH,20140828,20130630,5230305575.700000,0,85061148.560000,0,0,0
600869.SH,20140430,20130331,2198684396.160000,0,20707755.200000,0,0,0
600869.SH,20140425,20121231,9880294017.950000,0,-143254714.780000,0,0,0
600869.SH,20131031,20120930,6984611080.420000,0,-74768656.190000,0,0,0
600869.SH,20130831,20120630,4531791184.210000,0,69697752.480000,0,0,0
600869.SH,20130427,20120331,1951602736.820000,0,70766349.480000,0,0,0
600869.SH,20130426,20111231,10995403777.170000,0,328817311.420000,0,0,0
600869.SH,20121031,20110930,8205576052.550000,0,326289354.060000,0,0,0
600869.SH,20120828,20110630,4983090710.260000,0,218362693.620000,0,0,0
600869.SH,20120424,20110331,1886127488.440000,0,66928486.050000,0,0,0
600869.SH,20120424,20101231,9459970875.410000,0,302403653.770000,0,0,0
600869.SH,20111024,20100930,6620268167.680000,0,237826403.810000,0,0,0
600869.SH,20110831,20100630,3919366782.320000,0,157688576.310000,0,0,0
600869.SH,20110423,20100331,1504132939.060000,0,33241495.670000,0,0,0
600869.SH,20110303,20091231,6825213485.900000,0,204556433.250000,0,0,0
600869.SH,20101029,20090930,4754792959.120000,0,145692856.110000,0,0,0
600869.SH,20100825,20090630,99764150.340000,0,-13805720.400000,0,0,0
600869.SH,20100426,20090331,49037635.860000,0,-3251361.000000,0,0,0
600869.SH,20100410,20081231,207777439.650000,0,-56478203.370000,0,0,0
600869.SH,20091031,20080930,158938200.590000,0,-8530324.330000,0,0,0
600869.SH,20090831,20080630,107432843.340000,0,-11411504.190000,0,0,0
600869.SH,20090422,20080331,55491422.900000,0,1702413.530000,0,0,0
600869.SH,20090226,20071231,176203079.550000,0,6348086.430000,0,0,0
600869.SH,20081031,20070930,118269661.420000,0,4675183.200000,0,0,0
600869.SH,20080819,20070630,78797107.560000,0,3232974.930000,0,0,0
600869.SH,20080423,20070331,38191885.900000,0,2231767.260000,0,0,0
600869.SH,20080401,20061231,166055820.790000,0,7414580.660000,0,0,0
600869.SH,20071027,20060930,104994560.900000,0,9154885.100000,0,0,0
600869.SH,20070724,20060630,63705499.820000,0,4902418.400000,0,0,0
600869.SH,20070421,20060331,23213075.700000,0,1807617.120000,0,0,0
600869.SH,20070327,20051231,149615584.950000,0,9438748.400000,0,0,0
600869.SH,20061028,20050930,89907331.390000,0,7701817.210000,0,0,0
600869.SH,20060815,20050630,60091437.260000,0,3541670.070000,0,0,0
600869.SH,20060425,20050331,27112077.960000,0,2966921.670000,0,0,0
600869.SH,20060425,20041231,140768857.080000,0,17602612.110000,0,0,0
600869.SH,20051025,20040930,69974667.790000,0,-13425772.800000,0,0,0
600869.SH,20050809,20040630,46213345.760000,0,-9943756.930000,0,0,0
600869.SH,20050430,20040331,21696978.340000,0,233960.850000,0,0,0
600869.SH,20050430,20031231,102515706.240000,0,-16885549.870000,0,0,0
600869.SH,20041029,20030930,77803793.110000,0,-3303027.640000,0,0,0
600869.SH,20040817,20030630,49706397.720000,0,-5166440.570000,0,0,0
600869.SH,20040420,20030331,26387122.240000,0,-3972005.910000,0,0,0
600869.SH,20040420,20021231,93685863.070000,0,-81160882.180000,0,0,0
600869.SH,20031028,20020930,69915750.910000,0,-19076315.330000,0,0,0
600869.SH,20020813,20020630,43901767.860000,0,-16670317.450000,0,0,0
600869.SH,20020426,20020331,21418236.150000,0,-3548121.640000,0,0,0
600869.SH,20020416,20011231,118147115.970000,0,1818078.130000,0,0,0
600869.SH,20010809,20010630,64319563.110000,0,3047283.240000,0,0,0
600869.SH,20010410,20001231,123879374.840000,0,9567533.810000,0,0,0
600869.SH,20000815,20000630,55785735.760000,0,-4459104.940000,0,0,0
600869.SH,20000411,19991231,112682745.570000,0,5403131.640000,0,0,0
