fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600880.SH,20251030,20250930,-143571688.410000,64007330.230000,61529958.800000
600880.SH,20250830,20250630,-155471886.340000,64098936.780000,34816006.280000
600880.SH,20250426,20250331,-90268497.970000,69516014.650000,22645784.450000
600880.SH,20250426,20241231,-41266346.620000,-11497157.170000,62310334.550000
600880.SH,20251030,20240930,-103708409.130000,-9521085.750000,70335439.640000
600880.SH,20250830,20240630,-34127735.200000,-8031238.830000,54837082.360000
600880.SH,20250426,20240331,36835015.640000,-7576985.970000,25320294.860000
600880.SH,20250426,20231231,-114689556.550000,-2737419.570000,-49451005.140000
600880.SH,20241031,20230930,-204517089.230000,-11887260.610000,-80106285.440000
600880.SH,20240829,20230630,-149207933.170000,-10939990.860000,-70372934.800000
600880.SH,20240430,20230331,-121541710.760000,-10254637.030000,-954298.060000
600880.SH,20240430,20221231,85973307.320000,-92585579.860000,63371165.680000
600880.SH,20231031,20220930,62613178.140000,-84617139.450000,54557813.790000
600880.SH,20230830,20220630,38280115.360000,-73245208.200000,26505338.810000
600880.SH,20230428,20220331,-19302014.410000,-52282166.830000,25244735.750000
600880.SH,20230428,20211231,71176008.460000,-378738625.460000,85248566.290000
600880.SH,20221029,20210930,-13690305.420000,-367445080.080000,42863955.410000
600880.SH,20220830,20210630,-123634449.960000,-72130048.040000,88852740.430000
600880.SH,20220429,20210331,-23395683.600000,-54229228.730000,25036936.230000
600880.SH,20220429,20201231,95218283.270000,-185784298.560000,6918831.820000
600880.SH,20211029,20200930,21764993.070000,-3133948.440000,-11441363.140000
600880.SH,20210828,20200630,-48313368.440000,-8114136.930000,6214365.040000
600880.SH,20210429,20200331,-43271548.440000,-7156254.810000,2025305.850000
600880.SH,20210429,20191231,9948792.640000,140764143.280000,11018432.470000
600880.SH,20201031,20190930,-2272865.740000,-9049972.910000,8926364.790000
600880.SH,20200829,20190630,34258180.970000,-7356338.320000,5101508.330000
600880.SH,20200430,20190331,21385909.720000,-4890967.560000,2155867.000000
600880.SH,20200410,20181231,-72975306.260000,200767636.190000,-43227564.420000
600880.SH,20191030,20180930,-6429043.190000,16627873.130000,-48457211.050000
600880.SH,20190731,20180630,-42801678.270000,16445279.710000,5256735.670000
600880.SH,20190426,20180331,-65651730.500000,-4671190.350000,3964338.590000
600880.SH,20190426,20171231,-180040310.200000,55911653.960000,-90173955.410000
600880.SH,20181027,20170930,-140819457.010000,-64482098.410000,-18373550.390000
600880.SH,20180823,20170630,-115690027.910000,-9144961.670000,-14298750.820000
600880.SH,20180428,20170331,-129307409.170000,-3873278.870000,3888785.730000
600880.SH,20180421,20161231,144628270.030000,-396097470.920000,-37324778.960000
600880.SH,20171031,20160930,20985539.910000,-266876929.570000,-46667461.790000
600880.SH,20170729,20160630,-75334230.210000,-42456729.660000,-23684594.250000
600880.SH,20170426,20160331,37153985.900000,-33222228.940000,2959732.010000
600880.SH,20170301,20151231,323636624.950000,-237458973.790000,-123275174.170000
600880.SH,20161029,20150930,132442796.960000,-229888548.450000,-116609463.220000
600880.SH,20160729,20150630,87001027.060000,-4159037.420000,-88263408.570000
600880.SH,20160430,20150331,-16874905.560000,-8665603.130000,6410564.720000
600880.SH,20160420,20141231,531196933.750000,-201766695.960000,-163127331.570000
600880.SH,20151024,20140930,440859565.860000,-184641166.500000,-169084964.960000
600880.SH,20150811,20140630,314530754.570000,-174330187.430000,-172160259.870000
600880.SH,20150415,20140331,92812645.620000,-37938973.140000,-36374033.320000
600880.SH,20150309,20131231,311090387.810000,-686301182.530000,878823553.640000
600880.SH,20141029,20130930,167842383.180000,-51493394.590000,-155092223.290000
600880.SH,20140722,20130630,72972215.510000,-39757972.600000,-85654334.220000
600880.SH,20140429,20130331,27369451.280000,-27316976.330000,1210126.790000
600880.SH,20140215,20121231,-78661843.810000,-295416108.720000,32926751.310000
600880.SH,20131025,20120930,191741447.470000,-235992230.150000,48868108.610000
600880.SH,20130731,20120630,99684405.790000,-150432543.700000,-70751327.550000
600880.SH,20130416,20120331,-20425585.060000,-150054905.620000,2718898.020000
600880.SH,20130126,20111231,396683601.370000,-377816420.540000,23085801.810000
600880.SH,20121025,20110930,210401996.610000,-253261308.220000,11918896.160000
600880.SH,20120810,20110630,128078355.270000,-154329079.750000,29078465.870000
600880.SH,20120411,20110331,19865420.110000,-127743527.390000,95251.890000
600880.SH,20120303,20101231,392222618.310000,-332890363.320000,-13535406.920000
600880.SH,20111024,20100930,182662762.330000,-270366674.260000,2818781.730000
600880.SH,20110719,20100630,69647373.740000,-202237059.780000,3901758.730000
600880.SH,20110421,20100331,-27434737.740000,-66820490.190000,-15061718.920000
600880.SH,20110223,20091231,388048275.120000,-184969485.910000,-49767623.340000
600880.SH,20101020,20090930,178889456.900000,-196936220.760000,3710544.810000
600880.SH,20100728,20090630,78107383.300000,-138578654.000000,5354845.970000
600880.SH,20100410,20090331,-47825689.300000,-2903162.070000,4267458.590000
600880.SH,20100325,20081231,256083337.400000,-190705962.710000,-5584503.790000
600880.SH,20091031,20080930,101320061.370000,-148383140.360000,-7726336.430000
600880.SH,20090720,20080630,14056502.770000,-99014523.120000,-10488218.840000
600880.SH,20090428,20080331,-60003430.070000,-86486065.210000,32226673.510000
600880.SH,20090211,20071231,221258210.130000,-61786929.880000,216028609.840000
600880.SH,20081018,20070930,106441793.220000,-28240259.430000,-37573458.230000
600880.SH,20080719,20070630,59968715.250000,-11881575.520000,-46196966.210000
600880.SH,20080416,20070331,-10404117.110000,-17856914.650000,842602.800000
600880.SH,20080408,20061231,176791105.880000,-99545536.490000,-68685822.140000
600880.SH,20071019,20060930,105406166.780000,-53602872.700000,-67199055.130000
600880.SH,20070716,20060630,25356804.960000,-34875403.060000,-44511987.510000
600880.SH,20070420,20060331,-44481405.030000,-9223402.300000,-8601720.000000
600880.SH,20060306,20051231,134850876.430000,-41778906.610000,-56007465.290000
600880.SH,20051027,20050930,21456223.310000,-31204264.980000,-44327308.140000
600880.SH,20050722,20050630,17664369.030000,-28297730.620000,-12554927.090000
600880.SH,20050426,20050331,-37933592.320000,-4744955.140000,-8277393.520000
600880.SH,20050202,20041231,61064281.140000,-63988811.040000,25217893.040000
600880.SH,20041020,20040930,-10861838.150000,-30573335.940000,734458.040000
600880.SH,20040820,20040630,125952.780000,-27949010.250000,2151580.940000
600880.SH,20040426,20040331,-4614696.140000,,
600880.SH,20040220,20031231,119335728.880000,-155276106.060000,44254028.140000
600880.SH,20031022,20030930,62974662.170000,-71886875.000000,-15857597.700000
600880.SH,20030806,20030630,48707776.590000,-58385149.380000,3682396.640000
