fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002739.SZ,20251031,20250930,2091804468.330000,-1857342959.700000,-1148159656.900000
002739.SZ,20250828,20250630,1627588440.050000,-1362115907.610000,-875911778.790000
002739.SZ,20250429,20250331,1277113053.330000,-1471524007.380000,-13647093.370000
002739.SZ,20250429,20241231,1600369684.900000,-499841570.950000,-614931655.170000
002739.SZ,20251031,20240930,883242590.860000,-994626199.870000,-535427167.870000
002739.SZ,20250828,20240630,536985094.530000,-248802368.240000,-548907447.050000
002739.SZ,20250429,20240331,-45642476.630000,-130113311.060000,-1180382034.200000
002739.SZ,20250429,20231231,4423288820.730000,-557047049.950000,-3560169031.560000
002739.SZ,20241031,20230930,3796466871.670000,-361213904.140000,-2047137143.500000
002739.SZ,20240831,20230630,2396300548.220000,-266236850.220000,-962762293.000000
002739.SZ,20240430,20230331,1591690795.180000,-159464161.110000,-597946337.010000
002739.SZ,20240430,20221231,1194184934.990000,-732701803.990000,-1689421857.590000
002739.SZ,20231031,20220930,1667404217.600000,-619082485.940000,-668712632.760000
002739.SZ,20230830,20220630,1108941608.650000,-435167173.490000,-47138333.100000
002739.SZ,20230428,20220331,356147874.180000,-305585832.880000,369429503.960000
002739.SZ,20230428,20211231,2981031422.410000,-1562852936.150000,-2373743853.740000
002739.SZ,20221031,20210930,2498117484.020000,-1157729487.280000,-2639632158.780000
002739.SZ,20220829,20210630,2500667593.420000,-849917079.970000,-1299005299.470000
002739.SZ,20220429,20210331,1699430576.370000,-458246699.720000,-1079194324.400000
002739.SZ,20220429,20201231,482122394.750000,-849523070.510000,2890858757.230000
002739.SZ,20211030,20200930,215266435.330000,-599063447.910000,-734441238.560000
002739.SZ,20210831,20200630,179717376.070000,-305672634.060000,-494545236.060000
002739.SZ,20210429,20200331,128950575.400000,-204374076.820000,-506829986.870000
002739.SZ,20210429,20191231,1858832299.510000,-1544254730.860000,-42624988.600000
002739.SZ,20201030,20190930,1103821491.980000,-1065934807.390000,136641916.050000
002739.SZ,20200804,20190630,925456838.890000,-731495118.450000,34200836.110000
002739.SZ,20200430,20190331,391842178.940000,-775995936.350000,160539748.350000
002739.SZ,20200422,20181231,2150353276.240000,-1990373486.370000,-1384763339.400000
002739.SZ,20191030,20180930,1925054195.540000,-1864271959.110000,-1205259611.440000
002739.SZ,20190821,20180630,1484105846.040000,-1242345427.690000,-894698657.110000
002739.SZ,20190430,20180331,863517612.750000,-760410057.930000,-347517019.610000
002739.SZ,20190426,20171231,1988083198.620000,-2281535434.120000,1173220774.460000
002739.SZ,20181030,20170930,1402323192.790000,-2083058574.950000,1084073852.040000
002739.SZ,20180829,20170630,886854060.790000,-1703847976.990000,934403740.690000
002739.SZ,20180428,20170331,726690936.530000,-1111471434.200000,49875735.560000
002739.SZ,20180426,20161231,1927538218.520000,-3695902828.580000,-599067298.790000
002739.SZ,20171030,20160930,1509390429.580000,-3784328591.150000,-492531659.800000
002739.SZ,20170829,20160630,1080805033.240000,-2016148637.810000,-988921243.130000
002739.SZ,20170428,20160331,664552297.250000,-1286368956.910000,-706958816.510000
002739.SZ,20170331,20151231,2089100632.330000,-3485504920.250000,3942529730.580000
002739.SZ,20161028,20150930,1087283496.880000,-691193519.010000,798093302.000000
002739.SZ,20160830,20150630,893762089.850000,-490885079.830000,806083302.000000
002739.SZ,20160429,20150331,612939408.560000,-220460656.540000,1247933302.000000
002739.SZ,20160331,20141231,1261361268.080000,-688355074.870000,-2250000.000000
002739.SZ,20151028,20140930,1002507752.680000,-370395832.950000,-2250000.000000
002739.SZ,20150831,20140630,768946606.700000,-203114397.960000,-2250000.000000
002739.SZ,20150422,20140331,417510959.860000,-61483914.170000,0.000000
002739.SZ,20150410,20131231,1018587206.920000,-536916227.670000,-1800000.000000
002739.SZ,20150106,20130930,688383500.000000,,
002739.SZ,20150106,20121231,910194871.380000,-551405108.540000,-1950000.000000
002739.SZ,20150106,20111231,433633179.570000,-570614676.950000,-2765329.870000
