fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601577.SH,20251031,20250930,19721145000.000000,0,6618034000.000000,0,0,0
601577.SH,20250830,20250630,13249374000.000000,0,4356124000.000000,0,0,0
601577.SH,20250426,20250331,6809292000.000000,0,2188832000.000000,0,0,0
601577.SH,20250426,20241231,25935801000.000000,0,7908733000.000000,0,0,0
601577.SH,20251031,20240930,19470549000.000000,0,6331878000.000000,0,0,0
601577.SH,20250830,20240630,13042446000.000000,0,4232065000.000000,0,0,0
601577.SH,20250426,20240331,6561015000.000000,0,2179312000.000000,0,0,0
601577.SH,20250426,20231231,24802828000.000000,0,7851893000.000000,0,0,0
601577.SH,20241030,20230930,18751468000.000000,0,6120734000.000000,0,0,0
601577.SH,20240830,20230630,12623919000.000000,0,4206881000.000000,0,0,0
601577.SH,20240427,20230331,6081359000.000000,0,2090416000.000000,0,0,0
601577.SH,20240427,20221231,22867614000.000000,0,7143685000.000000,0,0,0
601577.SH,20231027,20220930,17292513000.000000,0,5593027000.000000,0,0,0
601577.SH,20230825,20220630,11259446000.000000,0,3735052000.000000,0,0,0
601577.SH,20230429,20220331,5387228000.000000,0,1885645000.000000,0,0,0
601577.SH,20230429,20211231,20867848000.000000,0,6569649000.000000,0,0,0
601577.SH,20221029,20210930,15690877000.000000,0,5245577000.000000,0,0,0
601577.SH,20220830,20210630,10357796000.000000,0,3589115000.000000,0,0,0
601577.SH,20220429,20210331,4809759000.000000,0,1644849000.000000,0,0,0
601577.SH,20220429,20201231,18022145000.000000,0,5560517000.000000,0,0,0
601577.SH,20211026,20200930,13110656000.000000,0,4430354000.000000,0,0,0
601577.SH,20210818,20200630,8828083000.000000,0,2960911000.000000,0,0,0
601577.SH,20210428,20200331,4752523000.000000,0,1564405000.000000,0,0,0
601577.SH,20210428,20191231,17016938000.000000,0,5258558000.000000,0,0,0
601577.SH,20201030,20190930,12401599000.000000,0,4236418000.000000,0,0,0
601577.SH,20200828,20190630,8157905000.000000,0,2704772000.000000,0,0,0
601577.SH,20200430,20190331,4202698000.000000,0,1395107000.000000,0,0,0
601577.SH,20200330,20181231,13940826000.000000,0,4577713000.000000,0,0,0
601577.SH,20191030,20180930,10165456000.000000,0,3793807000.000000,0,0,0
601577.SH,20190819,20180630,6453939000.000000,0,2437667000.000000,0,0,0
601577.SH,20190429,20180331,3239257000.000000,0,1261510000.000000,0,0,0
601577.SH,20190325,20171231,12127559000.000000,0,3985008000.000000,0,0,0
601577.SH,20181030,20170930,8939619000.000000,0,3455904000.000000,0,0,0
601577.SH,20180828,20170630,5907846000.000000,0,2215864000.000000,0,0,0
601577.SH,20170829,20170331,2847834000.000000,0,1096185000.000000,0,0,0
601577.SH,20170428,20161231,10040280000.000000,0,3251687000.000000,0,0,0
601577.SH,20170509,20160930,7638640000.000000,0,2655178000.000000,0,0,0
601577.SH,20160829,20160630,4977058240.000000,0,2303344620.000000,0,0,0
601577.SH,20160422,20151231,8336645000.000000,0,2768110000.000000,0,0,0
601577.SH,20170509,20141231,6426893000.000000,0,2392928000.000000,0,0,0
601577.SH,20150325,20140630,3082550000.000000,0,1461019000.000000,0,0,0
601577.SH,20170509,20131231,5146904000.000000,0,2199214000.000000,0,0,0
601577.SH,20130425,20121231,4208297000.000000,0,1945655000.000000,0,0,0
601577.SH,20120626,20111231,3277391000.000000,0,1420243000.000000,0,0,0
601577.SH,20111226,20110630,1460403600.000000,0,772230400.000000,0,0,0
601577.SH,20111226,20101231,2270027000.000000,0,869155000.000000,0,0,0
601577.SH,20110511,20091231,1731255000.000000,0,780112000.000000,0,0,0
601577.SH,20111226,20081231,1017343263.530000,0,586016797.130000,0,0,0
601577.SH,20070629,20061231,551562567.650000,0,180996450.260000,0,0,0
601577.SH,20070629,20051231,417308142.220000,0,181928296.570000,0,0,0
601577.SH,20070629,20041231,418770690.750000,0,147540205.030000,0,0,0
601577.SH,20050531,20031231,278024996.400000,0,111788836.980000,0,0,0
601577.SH,20030526,20021231,418675128.490000,0,101888105.730000,0,0,0
