fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
001325.SZ,20251205,20250930,1053019439.990000,0,122205043.630000,0,0,0
001325.SZ,20251205,20250630,651677418.480000,0,74155306.950000,0,0,0
001325.SZ,20251205,20241231,1349076184.910000,0,154661040.910000,0,0,0
001325.SZ,20251205,20240930,974600305.800000,0,114995071.540000,0,0,0
001325.SZ,20241230,20240630,610511854.470000,0,76249749.140000,0,0,0
001325.SZ,20251205,20231231,1141477855.380000,0,177649660.200000,0,0,0
001325.SZ,20240122,20230630,523149731.110000,0,79067479.900000,0,0,0
001325.SZ,20251205,20221231,1260659513.820000,0,138895741.350000,0,0,0
001325.SZ,20241230,20211231,1039742669.390000,0,92490658.210000,0,0,0
001325.SZ,20220106,20210630,444702453.180000,0,36759082.500000,0,0,0
001325.SZ,20240122,20201231,787054612.180000,0,125698035.780000,0,0,0
001325.SZ,20220722,20191231,678650238.300000,0,95680549.440000,0,0,0
001325.SZ,20220106,20181231,585346255.200000,0,54325766.280000,0,0,0
