fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
600030.SH,20251025,20250930,2026309578991.810000,1705517239744.930000,0,0,0
600030.SH,20250829,20250630,1807730527885.190000,1496806360219.700000,0,0,0
600030.SH,20250430,20250331,1789291189074.619900,1481551546106.530000,0,0,0
600030.SH,20251025,20241231,1710710828343.759800,1411944156810.950000,0,0,0
600030.SH,20241030,20240930,1731716155344.040000,1439753625230.350000,0,0,0
600030.SH,20240829,20240630,1495011600037.170000,1210528703115.170200,0,0,0
600030.SH,20240427,20240331,1567330467626.260000,1281425588671.869900,0,0,0
600030.SH,20250327,20231231,1453359126043.710000,1179159917980.100000,0,0,0
600030.SH,20231031,20230930,1412821215130.520000,1145161521036.960000,0,0,0
600030.SH,20230830,20230630,1425938979597.329800,1163082167612.369900,0,0,0
600030.SH,20230428,20230331,1440177203374.770000,1176978879008.940000,0,0,0
600030.SH,20240327,20221231,1308603359471.010000,1050231321008.450100,0,0,0
600030.SH,20221029,20220930,1335253231875.579800,1081441179703.430000,0,0,0
600030.SH,20220830,20220630,1403186515175.869900,1155698681321.080000,0,0,0
600030.SH,20220429,20220331,1362130539501.329800,1113396186585.360000,0,0,0
600030.SH,20230331,20211231,1278664775096.620000,1064856988915.040000,0,0,0
600030.SH,20211029,20210930,1212365590643.760000,1004080387439.900000,0,0,0
600030.SH,20210820,20210630,1169139293301.200000,977560388118.850100,0,0,0
600030.SH,20210429,20210331,1148634452695.680000,958719320920.130000,0,0,0
600030.SH,20220329,20201231,1052962294032.210100,867079558284.090000,0,0,0
600030.SH,20201030,20200930,1044135534673.980000,860348831446.150000,0,0,0
600030.SH,20200825,20200630,975038973742.870000,795039811274.320000,0,0,0
600030.SH,20200429,20200331,922327407804.970000,741131049193.250000,0,0,0
600030.SH,20210319,20191231,791722429235.720000,626272636962.400000,0,0,0
600030.SH,20191031,20190930,729410468404.240000,565672305905.520000,0,0,0
600030.SH,20190823,20190630,723866264442.980000,564133770478.680000,0,0,0
600030.SH,20190430,20190331,673338772756.310000,511650769541.480000,0,0,0
600030.SH,20200320,20181231,653132717498.710000,496301221152.360000,0,0,0
600030.SH,20181031,20180930,614146021596.440100,457783093967.089970,0,0,0
600030.SH,20180824,20180630,657724298833.830000,504268867272.040000,0,0,0
600030.SH,20180428,20180331,659668835075.680000,504509750858.470030,0,0,0
600030.SH,20190322,20171231,625574643890.170000,472432085067.120000,0,0,0
600030.SH,20171031,20170930,631773360595.010000,481260328359.910030,0,0,0
600030.SH,20170826,20170630,605911728972.050000,458867841731.000000,0,0,0
600030.SH,20170429,20170331,624579060467.420000,475701307946.819950,0,0,0
600030.SH,20180323,20161231,597438839244.370000,451650169507.470030,0,0,0
600030.SH,20161029,20160930,547891868264.010000,405472549067.209960,0,0,0
600030.SH,20160825,20160630,570058799507.670000,431079947091.360000,0,0,0
600030.SH,20160430,20160331,584584869020.990000,442763294095.910030,0,0,0
600030.SH,20170323,20151231,616108242188.090000,474371143708.190000,0,0,0
600030.SH,20151030,20150930,644168042630.550000,507812559272.420000,0,0,0
600030.SH,20150825,20150630,775505705874.520000,642755134423.549900,0,0,0
600030.SH,20150430,20150331,568657000557.870000,462469647887.690000,0,0,0
600030.SH,20160324,20141231,479626450225.209960,378494965143.910030,0,0,0
600030.SH,20141031,20140930,375706057342.750000,281104777118.160000,0,0,0
600030.SH,20140829,20140630,339743807667.510000,248305071512.580000,0,0,0
600030.SH,20140430,20140331,318987143173.830000,228995507981.580000,0,0,0
600030.SH,20150324,20131231,271354248951.820000,181952153799.060000,0,0,0
600030.SH,20131031,20130930,267860188343.790000,179476345997.490000,0,0,0
600030.SH,20130830,20130630,199085869241.420000,114502575210.670000,0,0,0
600030.SH,20130426,20130331,189574669392.420000,102107349666.950000,0,0,0
600030.SH,20140328,20121231,168507554655.120000,81823257968.160000,0,0,0
600030.SH,20121031,20120930,149963893554.000000,65241342098.630000,0,0,0
600030.SH,20120831,20120630,149243120622.790000,64736076547.410000,0,0,0
600030.SH,20120428,20120331,149603329295.270020,61746776123.900000,0,0,0
600030.SH,20130328,20111231,148280379973.729980,61290177125.530000,0,0,0
600030.SH,20111029,20110930,119993409109.960000,53984120571.900000,0,0,0
600030.SH,20110820,20110630,131824816350.650000,63755754670.460000,0,0,0
600030.SH,20110430,20110331,141123220763.540000,68680183034.660000,0,0,0
600030.SH,20120330,20101231,153177670290.990020,82329955110.410000,0,0,0
