fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002323.SZ,20251031,20250930,-5417859.190000,2764613.380000,-9577237.210000
002323.SZ,20250816,20250630,-4461626.150000,1000000.000000,-10040808.340000
002323.SZ,20250429,20250331,-21890311.650000,1000000.000000,7031414.880000
002323.SZ,20250429,20241231,-81741432.670000,21070645.130000,23114854.040000
002323.SZ,20251031,20240930,-140401683.090000,13070645.130000,73988609.320000
002323.SZ,20250816,20240630,-76422484.760000,-929354.870000,25039725.330000
002323.SZ,20250429,20240331,-50884176.770000,-929354.870000,12026000.070000
002323.SZ,20250429,20231231,-35756556.710000,-4982421.340000,73595512.330000
002323.SZ,20241031,20230930,-32704027.620000,-2296638.340000,31089524.690000
002323.SZ,20240831,20230630,-19674541.720000,-2209361.870000,3389925.120000
002323.SZ,20240426,20230331,85730418.560000,-1800000.000000,-434999.990000
002323.SZ,20240330,20221231,-340205736.870000,-121640497.990000,-239142262.390000
002323.SZ,20231028,20220930,-351223789.060000,-117778311.550000,-215760476.280000
002323.SZ,20230819,20220630,-287515464.980000,-112685477.360000,-206832109.870000
002323.SZ,20230425,20220331,-164531736.720000,44608273.320000,-135855604.340000
002323.SZ,20230415,20211231,-102400612.550000,103296726.380000,720512765.720000
002323.SZ,20221029,20210930,9726591.400000,-653140.820000,-9071663.020000
002323.SZ,20220825,20210630,4014816.610000,-459284.130000,-4879643.830000
002323.SZ,20220428,20210331,1349057.170000,-309000.000000,-1713443.490000
002323.SZ,20220305,20201231,1512102.430000,-2470019.700000,-2834498.350000
002323.SZ,20211016,20200930,-2610947.480000,0.000000,-1978875.260000
002323.SZ,20210826,20200630,-3112752.130000,0.000000,-513602.050000
002323.SZ,20210430,20200331,-3054519.170000,0.000000,-373413.940000
002323.SZ,20210430,20191231,4392027.000000,-11000.000000,-79049.430000
002323.SZ,20201031,20190930,1234566.720000,-11000.000000,144709.110000
002323.SZ,20200828,20190630,-384074.730000,-11000.000000,372630.190000
002323.SZ,20200430,20190331,-48280.400000,0.000000,550000.000000
002323.SZ,20200430,20181231,224566882.890000,20651721.480000,-249664923.040000
002323.SZ,20191025,20180930,54753437.210000,16722911.560000,-73649370.480000
002323.SZ,20190827,20180630,54449765.840000,16782911.560000,-73761505.480000
002323.SZ,20190427,20180331,67498542.350000,-6065175.000000,-62505371.990000
002323.SZ,20190427,20171231,-523282959.160000,-3659580.070000,450700395.650000
002323.SZ,20181027,20170930,-299059278.040000,-2858588.480000,200217651.840000
002323.SZ,20180831,20170630,-318624138.400000,-2281571.040000,253425870.930000
002323.SZ,20180426,20170331,-196933821.940000,-661194.350000,228713466.420000
002323.SZ,20180426,20161231,-278858443.160000,-38588393.730000,290409211.730000
002323.SZ,20171030,20160930,-205500051.320000,-30947111.150000,185826997.330000
002323.SZ,20170822,20160630,-115647942.560000,-21321535.290000,98320203.520000
002323.SZ,20170429,20160331,-117893069.830000,-20570857.000000,81923486.850000
002323.SZ,20170429,20151231,30069913.030000,-6888410.570000,24779684.600000
002323.SZ,20161026,20150930,-34069988.410000,47313176.920000,0.000000
002323.SZ,20160818,20150630,-52155880.840000,-736240.000000,0.000000
002323.SZ,20160428,20150331,-53354579.550000,0.000000,0.000000
002323.SZ,20160325,20141231,-66546905.860000,-4962835.650000,130000000.000000
002323.SZ,20151030,20140930,-88823097.890000,-1955675.420000,89700000.000000
002323.SZ,20150807,20140630,6729009.920000,-43671285.930000,-16712200.000000
002323.SZ,20150428,20140331,7500106.410000,-3496595.000000,-315000.000000
002323.SZ,20150129,20131231,-14296419.380000,-133862261.910000,-43995311.100000
002323.SZ,20141029,20130930,-13702266.770000,-130343790.370000,-44486502.130000
002323.SZ,20140809,20130630,-8449138.260000,-126942834.120000,-43288695.560000
002323.SZ,20140423,20130331,-3668798.220000,-113396106.600000,-289979.160000
002323.SZ,20140328,20121231,3656829.410000,-39684352.340000,-49656000.000000
002323.SZ,20131025,20120930,-10585398.440000,-30590080.340000,-49656000.000000
002323.SZ,20130815,20120630,4728199.630000,-25299240.340000,-49656000.000000
002323.SZ,20130426,20120331,-4090734.070000,-17354832.910000,0.000000
002323.SZ,20130228,20111231,24264455.840000,-101881538.100000,-24828000.000000
002323.SZ,20121026,20110930,18080034.930000,-83382530.260000,-24828000.000000
002323.SZ,20120810,20110630,24873819.490000,-58935817.910000,0.000000
002323.SZ,20120424,20110331,4768298.100000,-36214945.380000,0.000000
002323.SZ,20120328,20101231,4154679.370000,-94399554.350000,-49656000.000000
002323.SZ,20111018,20100930,-242772.930000,-42597338.460000,-49656000.000000
002323.SZ,20110726,20100630,1502927.580000,-21622640.450000,-49552125.440000
002323.SZ,20110427,20100331,-10985065.460000,-6371651.650000,-920000.000000
002323.SZ,20110420,20091231,29528255.380000,-12214205.760000,607844440.000000
002323.SZ,20101013,20090930,27182599.140000,-14013182.760000,-10000.000000
002323.SZ,20100825,20090630,14866218.890000,-12829419.160000,-10000.000000
002323.SZ,20100422,20090331,4424154.120000,-970331.160000,-10000.000000
002323.SZ,20100331,20081231,35949909.100000,-18611860.550000,-20382159.340000
002323.SZ,20091217,20080930,26057059.710000,-10786876.210000,-15270183.500000
002323.SZ,20091201,20071231,67208191.020000,934967.850000,-48555270.100000
002323.SZ,20091201,20061231,-110654.970000,-8902510.600000,16402074.010000
