fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
600000.SH,20251031,20250930,132280000000.000000,0,39171000000.000000,0,0,0
600000.SH,20250828,20250630,90559000000.000000,0,29894000000.000000,0,0,0
600000.SH,20250430,20250331,45922000000.000000,0,17776000000.000000,0,0,0
600000.SH,20250329,20241231,170748000000.000000,0,45835000000.000000,0,0,0
600000.SH,20251031,20240930,129839000000.000000,0,35687000000.000000,0,0,0
600000.SH,20250828,20240630,88248000000.000000,0,27324000000.000000,0,0,0
600000.SH,20250430,20240331,45328000000.000000,0,17660000000.000000,0,0,0
600000.SH,20250329,20231231,173434000000.000000,0,37429000000.000000,0,0,0
600000.SH,20241031,20230930,132815000000.000000,0,28592000000.000000,0,0,0
600000.SH,20240820,20230630,91230000000.000000,0,23615000000.000000,0,0,0
600000.SH,20240430,20230331,48079000000.000000,0,16150000000.000000,0,0,0
600000.SH,20240430,20221231,188622000000.000000,0,51997000000.000000,0,0,0
600000.SH,20231028,20220930,143680000000.000000,0,41120000000.000000,0,0,0
600000.SH,20230831,20220630,98644000000.000000,0,30596000000.000000,0,0,0
600000.SH,20230429,20220331,50002000000.000000,0,19597000000.000000,0,0,0
600000.SH,20230419,20211231,190982000000.000000,0,53766000000.000000,0,0,0
600000.SH,20221029,20210930,143484000000.000000,0,42129000000.000000,0,0,0
600000.SH,20220827,20210630,97365000000.000000,0,30204000000.000000,0,0,0
600000.SH,20220428,20210331,49522000000.000000,0,18857000000.000000,0,0,0
600000.SH,20220428,20201231,196384000000.000000,0,58993000000.000000,0,0,0
600000.SH,20211030,20200930,148731000000.000000,0,45190000000.000000,0,0,0
600000.SH,20210828,20200630,101407000000.000000,0,29254000000.000000,0,0,0
600000.SH,20210430,20200331,55424000000.000000,0,17530000000.000000,0,0,0
600000.SH,20210327,20191231,190688000000.000000,0,59506000000.000000,0,0,0
600000.SH,20201031,20190930,146386000000.000000,0,48864000000.000000,0,0,0
600000.SH,20200829,20190630,97599000000.000000,0,32411000000.000000,0,0,0
600000.SH,20200425,20190331,50084000000.000000,0,16625000000.000000,0,0,0
600000.SH,20200425,20181231,170865000000.000000,0,56515000000.000000,0,0,0
600000.SH,20191030,20180930,126850000000.000000,0,43664000000.000000,0,0,0
600000.SH,20190824,20180630,82023000000.000000,0,28900000000.000000,0,0,0
600000.SH,20190430,20180331,39431000000.000000,0,14459000000.000000,0,0,0
600000.SH,20190326,20171231,168619000000.000000,0,55002000000.000000,0,0,0
