fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000078.SZ,20251030,20250930,39703660.150000,-88830215.660000,-629194559.170000
000078.SZ,20250830,20250630,58081397.670000,-74387529.150000,-131228981.720000
000078.SZ,20250429,20250331,47431311.190000,-71826131.760000,-263319622.010000
000078.SZ,20250429,20241231,39539808.260000,-140227974.050000,236553059.020000
000078.SZ,20251030,20240930,50668071.690000,-62573916.890000,-326060584.800000
000078.SZ,20250830,20240630,113327505.040000,-85824052.830000,133454949.580000
000078.SZ,20250429,20240331,56755485.310000,-33183908.540000,-57851412.930000
000078.SZ,20250429,20231231,-410189287.800000,-140424693.130000,724841709.350000
000078.SZ,20241031,20230930,174848146.770000,-283781333.030000,-131026726.280000
000078.SZ,20240831,20230630,216476527.650000,-256130177.510000,-17392048.740000
000078.SZ,20240430,20230331,109477986.680000,-52475489.730000,121377969.990000
000078.SZ,20240430,20221231,-64328675.930000,-275100135.970000,322102593.380000
000078.SZ,20231030,20220930,631812732.980000,-423678767.840000,-828218509.320000
000078.SZ,20230829,20220630,785254194.360000,-380725862.130000,-721125218.960000
000078.SZ,20230428,20220331,167896816.350000,-15028363.890000,-599688019.970000
000078.SZ,20230428,20211231,866120634.270000,-609195715.850000,-767594792.220000
000078.SZ,20221028,20210930,1130606278.790000,-708547597.510000,-1453845304.920000
000078.SZ,20220825,20210630,853894827.540000,-510073958.090000,-1122257123.070000
000078.SZ,20220429,20210331,389753412.220000,-223988428.250000,182496599.280000
000078.SZ,20220429,20201231,1650554959.890000,-231193881.660000,-1306235955.500000
000078.SZ,20211028,20200930,173819313.430000,-271223689.760000,336455023.820000
000078.SZ,20210817,20200630,749543031.550000,-120557762.020000,91845009.660000
000078.SZ,20210427,20200331,26977175.300000,-31632475.710000,898965601.130000
000078.SZ,20210427,20191231,2268621934.860000,-327049498.850000,-1842084802.190000
000078.SZ,20201027,20190930,451186462.120000,-268554500.850000,443084196.600000
000078.SZ,20200804,20190630,428085856.200000,-117943793.900000,372232765.440000
000078.SZ,20200428,20190331,69452343.450000,-120354018.000000,735393491.670000
000078.SZ,20200428,20181231,-1135175522.920000,-1747205366.410000,2341902761.660000
000078.SZ,20191029,20180930,-395563481.960000,-337994597.000000,723029499.720000
000078.SZ,20190827,20180630,-949778435.240000,-263621435.770000,1388957520.360000
000078.SZ,20190427,20180331,-1058151313.490000,-192459663.520000,1896857006.640000
000078.SZ,20190427,20171231,-2432914042.670000,-1431703546.750000,3993365086.450000
000078.SZ,20181030,20170930,-979642165.450000,-1356091509.030000,2984244303.680000
000078.SZ,20180828,20170630,-678575575.750000,-564518538.030000,1577236636.960000
000078.SZ,20180428,20170331,-907632994.340000,-479078030.140000,560811549.200000
000078.SZ,20180428,20161231,-1496994920.490000,-732336656.800000,2446524768.580000
000078.SZ,20171028,20160930,-901878809.400000,-253179536.220000,855638803.760000
000078.SZ,20170829,20160630,-426536323.240000,-78418429.900000,1369518438.880000
000078.SZ,20170429,20160331,-224750893.820000,5381917.250000,32040702.910000
000078.SZ,20170425,20151231,90507110.840000,-89244652.700000,689823057.540000
000078.SZ,20161031,20150930,-593796227.440000,136728178.670000,678850686.740000
000078.SZ,20160823,20150630,-426522139.130000,-68074877.680000,599993552.190000
000078.SZ,20160429,20150331,-400158845.840000,-81280956.560000,529674347.760000
000078.SZ,20160426,20141231,-117480859.170000,-273298343.030000,163098808.450000
000078.SZ,20151027,20140930,-195156751.330000,-165889342.920000,337955393.250000
000078.SZ,20150825,20140630,-244566497.270000,-95258032.760000,191656384.100000
000078.SZ,20150428,20140331,-294193326.810000,-104133188.770000,162416467.580000
000078.SZ,20150421,20131231,-123071951.490000,-191127826.180000,590037726.880000
000078.SZ,20141028,20130930,-127633901.510000,-158951892.400000,226446271.690000
000078.SZ,20140819,20130630,-328531431.350000,-62316552.330000,332906884.600000
000078.SZ,20140429,20130331,-132851639.920000,-28187636.200000,880011539.770000
000078.SZ,20140422,20121231,-81725559.940000,-158440932.330000,433938210.500000
000078.SZ,20131029,20120930,-27731063.460000,-83572664.430000,187412303.870000
000078.SZ,20130827,20120630,-112429887.450000,-59384102.380000,288472007.380000
000078.SZ,20130423,20120331,-104580003.190000,-20094836.510000,85102864.490000
000078.SZ,20130423,20111231,-190334819.810000,167218138.120000,132707456.690000
000078.SZ,20121030,20110930,-274068068.530000,-76402335.470000,211306157.410000
000078.SZ,20120821,20110630,-123891492.130000,-53099479.390000,254200237.240000
000078.SZ,20120426,20110331,40899138.830000,1685418.680000,72959408.350000
000078.SZ,20120410,20101231,40956744.460000,-98970028.070000,303151705.840000
000078.SZ,20111026,20100930,-69216925.230000,-31828953.760000,250173813.290000
000078.SZ,20110823,20100630,-192325730.990000,-48047442.550000,289014391.060000
000078.SZ,20110420,20100331,-55151742.530000,-80853906.410000,207166100.780000
000078.SZ,20110325,20091231,206344074.500000,-265179575.210000,126457031.660000
000078.SZ,20101029,20090930,101419541.580000,-238869453.160000,141345821.110000
000078.SZ,20100831,20090630,53844159.480000,-121694717.010000,55307714.410000
000078.SZ,20100417,20090331,-55839021.380000,-9444122.510000,57536128.730000
000078.SZ,20100417,20081231,209718233.900000,24028549.430000,-251842170.790000
000078.SZ,20091027,20080930,145245042.740000,73091793.530000,-263436571.170000
000078.SZ,20090829,20080630,130921959.790000,91878030.570000,-234422158.310000
000078.SZ,20090429,20080331,42703830.790000,31182443.970000,-133893610.080000
000078.SZ,20090427,20071231,50586344.660000,46203609.090000,-158024011.660000
000078.SZ,20081029,20070930,107331343.010000,-32166467.760000,-205331276.910000
000078.SZ,20080826,20070630,12077437.570000,-16150966.560000,21776022.970000
000078.SZ,20080429,20070331,13822044.110000,-16249120.290000,27842592.710000
000078.SZ,20080429,20061231,54041409.240000,139240024.830000,-325239722.550000
000078.SZ,20071027,20060930,16922552.240000,97472799.570000,-265951607.710000
000078.SZ,20070820,20060630,8019320.300000,100121053.720000,-167747370.400000
000078.SZ,20070428,20060331,4875425.250000,-12981141.920000,-16709510.300000
000078.SZ,20060425,20051231,35824616.640000,-181462576.310000,183765769.790000
000078.SZ,20051025,20050930,27192488.600000,-200468398.700000,61731065.030000
000078.SZ,20050816,20050630,26923554.460000,-118388085.060000,92311495.230000
000078.SZ,20050428,20050331,-34131016.640000,-19342497.900000,-50680315.270000
