fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
600438.SH,20251025,20250930,64599720205.840000,0,-6372125004.690000,0,0,0
600438.SH,20250823,20250630,40508808156.690000,0,-6102260438.330000,0,0,0
600438.SH,20250430,20250331,15933400532.910000,0,-3043028227.010000,0,0,0
600438.SH,20250430,20241231,91994404333.540000,0,-8108784071.710000,0,0,0
600438.SH,20251025,20240930,68272477303.360000,0,-4770402028.250000,0,0,0
600438.SH,20250823,20240630,43797116136.000000,0,-3640377681.700000,0,0,0
600438.SH,20250430,20240331,19570420152.690000,0,-647102617.340000,0,0,0
600438.SH,20250430,20231231,139104062084.520000,0,18246163845.470000,0,0,0
600438.SH,20241031,20230930,111420534739.540000,0,20925791134.350000,0,0,0
600438.SH,20240831,20230630,74068157255.650000,0,17083170574.180000,0,0,0
600438.SH,20240430,20230331,33244592718.880000,0,10944920312.370000,0,0,0
600438.SH,20240430,20221231,142422517994.990000,0,32380474790.630000,0,0,0
600438.SH,20231026,20220930,102084174725.120000,0,26182925811.420000,0,0,0
600438.SH,20230822,20220630,60339214902.150000,0,14236176902.920000,0,0,0
600438.SH,20230425,20220331,24685190176.420000,0,5822379569.280000,0,0,0
600438.SH,20230425,20211231,64829996083.910000,0,8621503055.190000,0,0,0
600438.SH,20221026,20210930,46699736324.090000,0,6331478617.660000,0,0,0
600438.SH,20220818,20210630,26562179612.520000,0,3148257288.180000,0,0,0
600438.SH,20220426,20210331,10617725141.890000,0,892968193.460000,0,0,0
600438.SH,20220426,20201231,44200270334.230000,0,3714738791.090000,0,0,0
600438.SH,20211026,20200930,31678109205.230000,0,3407586925.480000,0,0,0
600438.SH,20210818,20200630,18738601931.560000,0,1036881628.890000,0,0,0
600438.SH,20210413,20200331,7825137178.030000,0,358933545.710000,0,0,0
600438.SH,20210413,20191231,37555118255.700000,0,2682335991.140000,0,0,0
600438.SH,20201023,20190930,28024909108.740000,0,2279895668.890000,0,0,0
600438.SH,20200808,20190630,16124327863.150000,0,1459945941.100000,0,0,0
600438.SH,20200421,20190331,6169013243.410000,0,484396514.940000,0,0,0
600438.SH,20200421,20181231,27535170274.250000,0,2031020084.770000,0,0,0
600438.SH,20191025,20180930,21387898973.240000,0,1675748911.620000,0,0,0
600438.SH,20190815,20180630,12461641256.610000,0,931133253.390000,0,0,0
600438.SH,20190418,20180331,5221957151.350000,0,320541093.060000,0,0,0
600438.SH,20190418,20171231,26092117772.180000,0,2037859439.340000,0,0,0
600438.SH,20181027,20170930,19613403033.480000,0,1567045114.240000,0,0,0
600438.SH,20180818,20170630,11101582291.160000,0,805944889.110000,0,0,0
600438.SH,20180418,20170331,4209189722.070000,0,266266232.470000,0,0,0
600438.SH,20180330,20161231,20884048995.780000,0,1023436702.490000,0,0,0
600438.SH,20171023,20160930,15697155669.060000,0,903979441.240000,0,0,0
600438.SH,20170822,20160630,8910098273.160000,0,497936544.110000,0,0,0
600438.SH,20170425,20160331,2913546680.400000,0,126721415.700000,0,0,0
600438.SH,20170415,20151231,18773365067.890000,0,807866152.500000,0,0,0
600438.SH,20161031,20150930,14332144558.880000,0,611483661.520000,0,0,0
600438.SH,20160830,20150630,7016809510.800000,0,73207499.560000,0,0,0
600438.SH,20160430,20150331,2157799240.900000,0,-74368631.080000,0,0,0
600438.SH,20160412,20141231,15408930605.220000,0,337265079.000000,0,0,0
600438.SH,20151028,20140930,12062815618.310000,0,334145504.250000,0,0,0
600438.SH,20150818,20140630,6372397251.280000,0,85630742.110000,0,0,0
