fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
001286.SZ,20251029,20250930,16359424178.750000,0,3710920838.420000,0,0,0
001286.SZ,20250820,20250630,9862357999.770000,0,2041651603.350000,0,0,0
001286.SZ,20250418,20250331,5201699192.700000,0,1060477052.380000,0,0,0
001286.SZ,20250418,20241231,23156361763.370000,0,4662309844.080000,0,0,0
001286.SZ,20251029,20240930,16835322836.420000,0,3841728004.080000,0,0,0
001286.SZ,20250820,20240630,10574952870.410000,0,2377452760.640000,0,0,0
001286.SZ,20250418,20240331,5640329568.000000,0,1482268245.090000,0,0,0
001286.SZ,20250418,20231231,19452826607.900000,0,4058657027.810000,0,0,0
001286.SZ,20241029,20230930,14194906948.600000,0,3419126766.560000,0,0,0
001286.SZ,20240821,20230630,9247322302.380000,0,2106320854.760000,0,0,0
001286.SZ,20240426,20230331,5109420883.700000,0,1396334969.410000,0,0,0
001286.SZ,20240426,20221231,20285170834.780000,0,4067172175.810000,0,0,0
001286.SZ,20231027,20220930,14913876715.420000,0,3175381616.940000,0,0,0
001286.SZ,20230824,20220630,9604205426.250000,0,2099930954.660000,0,0,0
001286.SZ,20230426,20220331,5099068541.860000,0,1278162230.200000,0,0,0
001286.SZ,20230321,20211231,15476771302.420000,0,1405118878.820000,0,0,0
001286.SZ,20211214,20210630,6916981362.150000,0,585835430.860000,0,0,0
001286.SZ,20230321,20201231,9709414926.510000,0,1282280675.440000,0,0,0
001286.SZ,20230321,20191231,7267761178.440000,0,995674113.450000,0,0,0
001286.SZ,20211214,20181231,5562940758.460000,0,663155160.540000,0,0,0
