fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601318.SH,20251029,20250930,832940000000.000000,0,155067000000.000000,0,0,0
601318.SH,20250827,20250630,500076000000.000000,0,82525000000.000000,0,0,0
601318.SH,20250426,20250331,232801000000.000000,0,35159000000.000000,0,0,0
601318.SH,20250320,20241231,1028925000000.000000,0,146733000000.000000,0,0,0
601318.SH,20251029,20240930,775383000000.000000,0,140054000000.000000,0,0,0
601318.SH,20250827,20240630,494966000000.000000,0,88704000000.000000,0,0,0
601318.SH,20250426,20240331,245569000000.000000,0,45050000000.000000,0,0,0
601318.SH,20250320,20231231,913789000000.000000,0,109274000000.000000,0,0,0
601318.SH,20241022,20230930,704938000000.000000,0,108111000000.000000,0,0,0
601318.SH,20240823,20230630,488783000000.000000,0,83426000000.000000,0,0,0
601318.SH,20240424,20230331,253778000000.000000,0,46165000000.000000,0,0,0
601318.SH,20240322,20221231,880355000000.000000,0,134817000000.000000,0,0,0
601318.SH,20231028,20220930,670101000000.000000,0,111525000000.000000,0,0,0
601318.SH,20230830,20220630,454064000000.000000,0,82198000000.000000,0,0,0
601318.SH,20230427,20220331,194061000000.000000,0,32395000000.000000,0,0,0
601318.SH,20230316,20211231,1180444000000.000000,0,121802000000.000000,0,0,0
601318.SH,20221027,20210930,904629000000.000000,0,97548000000.000000,0,0,0
601318.SH,20220824,20210630,635649000000.000000,0,67963000000.000000,0,0,0
601318.SH,20220430,20210331,340308000000.000000,0,33011000000.000000,0,0,0
601318.SH,20220318,20201231,1218315000000.000000,0,159359000000.000000,0,0,0
601318.SH,20211028,20200930,917070000000.000000,0,114892000000.000000,0,0,0
601318.SH,20210827,20200630,629956000000.000000,0,75968000000.000000,0,0,0
601318.SH,20210423,20200331,328172000000.000000,0,30334000000.000000,0,0,0
601318.SH,20210204,20191231,1168867000000.000000,0,164365000000.000000,0,0,0
601318.SH,20201028,20190930,892751000000.000000,0,141748000000.000000,0,0,0
601318.SH,20200828,20190630,639155000000.000000,0,105738000000.000000,0,0,0
601318.SH,20200424,20190331,378161000000.000000,0,49324000000.000000,0,0,0
601318.SH,20200221,20181231,976832000000.000000,0,120452000000.000000,0,0,0
601318.SH,20191025,20180930,752478000000.000000,0,89489000000.000000,0,0,0
601318.SH,20190816,20180630,536300000000.000000,0,64770000000.000000,0,0,0
601318.SH,20190430,20180331,311221000000.000000,0,28951000000.000000,0,0,0
601318.SH,20190313,20171231,890882000000.000000,0,99978000000.000000,0,0,0
601318.SH,20181030,20170930,663002000000.000000,0,75219000000.000000,0,0,0
601318.SH,20180822,20170630,463762000000.000000,0,49093000000.000000,0,0,0
601318.SH,20180427,20170331,265755000000.000000,0,25740000000.000000,0,0,0
601318.SH,20180321,20161231,712453000000.000000,0,72368000000.000000,0,0,0
601318.SH,20171028,20160930,546118000000.000000,0,64813000000.000000,0,0,0
601318.SH,20170818,20160630,376657000000.000000,0,46308000000.000000,0,0,0
601318.SH,20170428,20160331,208857000000.000000,0,23389000000.000000,0,0,0
601318.SH,20170323,20151231,619990000000.000000,0,65178000000.000000,0,0,0
601318.SH,20161028,20150930,473206000000.000000,0,56405000000.000000,0,0,0
601318.SH,20160818,20150630,337909000000.000000,0,39911000000.000000,0,0,0
601318.SH,20160427,20150331,175457000000.000000,0,22436000000.000000,0,0,0
601318.SH,20160316,20141231,462882000000.000000,0,47930000000.000000,0,0,0
601318.SH,20151028,20140930,344360000000.000000,0,38674000000.000000,0,0,0
601318.SH,20150821,20140630,236336000000.000000,0,25864000000.000000,0,0,0
601318.SH,20150430,20140331,131154000000.000000,0,12993000000.000000,0,0,0
601318.SH,20150320,20131231,362631000000.000000,0,36014000000.000000,0,0,0
601318.SH,20141029,20130930,274483000000.000000,0,29452000000.000000,0,0,0
601318.SH,20140820,20130630,189474000000.000000,0,21771000000.000000,0,0,0
601318.SH,20140429,20130331,103136000000.000000,0,9168000000.000000,0,0,0
601318.SH,20140314,20121231,299372000000.000000,0,26750000000.000000,0,0,0
601318.SH,20131026,20120930,226436000000.000000,0,21433000000.000000,0,0,0
601318.SH,20130830,20120630,159531000000.000000,0,17527000000.000000,0,0,0
601318.SH,20130427,20120331,86504000000.000000,0,7803000000.000000,0,0,0
601318.SH,20130315,20111231,248915000000.000000,0,22582000000.000000,0,0,0
601318.SH,20121031,20110930,185329000000.000000,0,16286000000.000000,0,0,0
601318.SH,20120824,20110630,129749000000.000000,0,12998000000.000000,0,0,0
601318.SH,20120428,20110331,73915000000.000000,0,5946000000.000000,0,0,0
601318.SH,20120316,20101231,189439000000.000000,0,17938000000.000000,0,0,0
601318.SH,20111027,20100930,138226000000.000000,0,13197000000.000000,0,0,0
601318.SH,20110818,20100630,93818000000.000000,0,9866000000.000000,0,0,0
601318.SH,20110428,20100331,52148000000.000000,0,4617000000.000000,0,0,0
601318.SH,20110330,20091231,147835000000.000000,0,14482000000.000000,0,0,0
601318.SH,20101028,20090930,108809000000.000000,0,12175000000.000000,0,0,0
601318.SH,20100825,20090630,73113000000.000000,0,7712000000.000000,0,0,0
601318.SH,20100430,20090331,35273000000.000000,0,2435000000.000000,0,0,0
601318.SH,20100417,20081231,108516000000.000000,0,1635000000.000000,0,0,0
601318.SH,20091028,20080930,104216000000.000000,0,-534000000.000000,0,0,0
601318.SH,20090815,20080630,71485000000.000000,0,7310000000.000000,0,0,0
601318.SH,20090428,20080331,38412000000.000000,0,4957000000.000000,0,0,0
601318.SH,20090409,20071231,165263000000.000000,0,15581000000.000000,0,0,0
601318.SH,20081028,20070930,129102000000.000000,0,12065000000.000000,0,0,0
601318.SH,20080816,20070630,84051000000.000000,0,8326000000.000000,0,0,0
601318.SH,20080430,20070331,40337000000.000000,0,3958000000.000000,0,0,0
601318.SH,20080320,20061231,107919000000.000000,0,7496000000.000000,0,0,0
601318.SH,20071026,20060930,75463000000.000000,0,4831000000.000000,0,0,0
