fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
600820.SH,20251031,20250930,171902632463.260000,129991683719.640000,0,97329150594.540000,110070558464.420000
600820.SH,20250828,20250630,170943842849.160000,129980429244.520000,0,97863611295.450000,105960532178.230000
600820.SH,20250430,20250331,168669057335.129970,127773667593.160000,0,93007783139.650000,102916114731.830000
600820.SH,20251031,20241231,172744134701.350000,133353824794.620000,0,98540407523.870000,108237446427.660000
600820.SH,20241031,20240930,164331495256.440000,126472616923.780000,0,86827479676.460000,96248706499.960000
600820.SH,20240828,20240630,160461842704.840000,125263196771.890000,0,83557815406.690000,93355095918.360000
600820.SH,20240430,20240331,160715071709.550020,124607965454.040000,0,84117467707.710000,91980413823.250000
600820.SH,20250426,20231231,161932061870.510000,126266303172.120000,0,87164831154.900000,97661612402.110000
600820.SH,20231028,20230930,153630752333.240000,119345943382.170000,0,80570240477.940000,87868149967.920000
600820.SH,20230826,20230630,149265007086.780000,115424661200.140000,0,75679271818.550000,85569282264.160000
600820.SH,20230428,20230331,143908072330.210000,109621027906.110000,0,71649659049.370000,80702840042.700000
600820.SH,20240420,20221231,152876772667.620000,118756891360.550000,0,81718960513.190000,90569812984.950000
600820.SH,20221028,20220930,134058672571.150000,101926613171.330000,0,65812470518.410000,72807961987.260000
600820.SH,20220826,20220630,132214803348.400000,102434252641.310000,0,65125549799.940000,73725027824.190000
600820.SH,20220430,20220331,131941191918.380000,102253689338.850000,0,64919075570.210000,76014162014.050000
600820.SH,20230422,20211231,129757181000.890000,100390033169.770000,0,64923142129.220000,76058977303.650000
600820.SH,20211028,20210930,117341327879.320000,90613945564.960000,0,56448816088.420000,62238569077.370000
600820.SH,20210825,20210630,114201876802.770000,87712926822.620000,0,57303271253.270000,60549368340.270000
600820.SH,20210430,20210331,110683155156.130000,85280514865.410000,0,55161713778.990000,58627147503.230000
600820.SH,20220426,20201231,109458432311.520000,84204525785.310000,0,55217676589.790000,59612030859.740000
600820.SH,20201028,20200930,100148276358.390000,75862927919.110000,0,52137950138.460000,50913125147.560000
600820.SH,20200828,20200630,93204052165.220000,70039311353.010000,0,48543767862.210000,46211640501.800000
600820.SH,20200429,20200331,88778657115.070000,65143337755.400000,0,46452580918.120000,41879938279.210000
600820.SH,20210422,20191231,93486377551.210000,69451461884.980000,0,50819383674.190000,47081218025.070000
600820.SH,20191029,20190930,80162155880.200000,57468674213.040000,0,41725057959.260000,36240617997.250000
600820.SH,20190828,20190630,80183110373.840000,58053912248.360000,0,43715199209.090000,37374329795.380000
600820.SH,20190427,20190331,78201922469.980000,56013683342.760000,0,42872422104.100000,37536345803.360000
600820.SH,20200417,20181231,77970051627.240000,56441754888.700000,0,43764300452.250000,40599736816.860000
600820.SH,20181027,20180930,72924057092.100000,51952587452.070000,0,41808378455.700000,35893685910.920000
600820.SH,20180825,20180630,69915592335.400000,49436286857.120000,0,37270371572.770000,35553731906.040000
600820.SH,20180428,20180331,68114510820.800000,47550296688.390000,0,36991165388.110000,34844995014.760000
600820.SH,20190413,20171231,67919653818.560000,47824213468.710000,0,38507654677.740000,36462374177.540000
600820.SH,20171028,20170930,63590223226.940000,44263330607.230000,0,35577360888.510000,32384382030.530000
600820.SH,20170826,20170630,62564652533.920000,43834976064.280000,0,35037180411.820000,32549514858.340000
600820.SH,20170428,20170331,61926079525.250000,43188043783.890000,0,33187282216.130000,32500121345.960000
600820.SH,20180419,20161231,67012849702.020000,48762998695.540000,0,36693323734.690000,35917183669.420000
600820.SH,20161028,20160930,62746256712.990000,45074707586.810000,0,31821454866.760000,28610189446.640000
600820.SH,20160827,20160630,62306591199.790000,45165081919.090000,0,31952649937.030000,28727715900.800000
600820.SH,20160428,20160331,62191814438.300000,44945968615.700000,0,31474236647.050000,27442893642.770000
600820.SH,20170415,20151231,62886918145.240000,46001043241.060000,0,32797510258.860000,29727339257.680000
600820.SH,20151028,20150930,61087713916.730000,44587658167.580000,0,31612834482.740000,27928187047.550000
600820.SH,20150829,20150630,60172217701.750000,43514791155.520000,0,29631767618.610000,26766601148.260000
600820.SH,20150429,20150331,57356488349.040000,41080849623.750000,0,27685767724.850000,23899719656.900000
