fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
001202.SZ,20251031,20250930,1303192120.630000,0,46259194.300000,0,0,0
001202.SZ,20250829,20250630,661798735.150000,0,36058401.940000,0,0,0
001202.SZ,20250429,20250331,259596933.620000,0,-3009602.200000,0,0,0
001202.SZ,20250418,20241231,1040020753.380000,0,72671792.430000,0,0,0
001202.SZ,20251031,20240930,714217766.390000,0,67611314.080000,0,0,0
001202.SZ,20250829,20240630,443814528.530000,0,39548943.330000,0,0,0
001202.SZ,20250429,20240331,211500068.890000,0,14771668.630000,0,0,0
001202.SZ,20250418,20231231,994343254.180000,0,62187178.670000,0,0,0
001202.SZ,20241030,20230930,735307292.750000,0,49753823.740000,0,0,0
001202.SZ,20240828,20230630,456163789.460000,0,31364145.720000,0,0,0
001202.SZ,20240426,20230331,238673138.060000,0,10612714.820000,0,0,0
001202.SZ,20240419,20221231,1084814668.960000,0,40298004.280000,0,0,0
001202.SZ,20231027,20220930,813380506.070000,0,29730232.600000,0,0,0
001202.SZ,20230830,20220630,566038321.530000,0,23179722.940000,0,0,0
001202.SZ,20230428,20220331,281209443.530000,0,10567018.340000,0,0,0
001202.SZ,20230420,20211231,746780060.900000,0,46619024.920000,0,0,0
001202.SZ,20221027,20210930,507115101.180000,0,39099329.310000,0,0,0
001202.SZ,20220830,20210630,304187355.550000,0,26232291.120000,0,0,0
001202.SZ,20220429,20210331,201210173.350000,0,18522368.040000,0,0,0
001202.SZ,20220415,20201231,975879483.480000,0,90262877.120000,0,0,0
001202.SZ,20211029,20200930,661373501.740000,0,53397603.320000,0,0,0
001202.SZ,20210826,20200630,471390317.920000,0,37309849.850000,0,0,0
001202.SZ,20210428,20200331,221357341.370000,0,15259799.670000,0,0,0
001202.SZ,20210408,20191231,796761286.750000,0,77537566.410000,0,0,0
001202.SZ,20210104,20190930,585544200.000000,0,59255700.000000,0,0,0
001202.SZ,20200609,20190630,405898474.780000,0,39127491.290000,0,0,0
001202.SZ,20210408,20181231,442588286.050000,0,39181235.180000,0,0,0
001202.SZ,20180816,20180630,174220084.630000,0,16961939.020000,0,0,0
001202.SZ,20210104,20171231,225172584.220000,0,18269875.090000,0,0,0
001202.SZ,20170821,20170630,90883425.760000,0,5493434.980000,0,0,0
001202.SZ,20170427,20161231,143140961.160000,0,4993573.770000,0,0,0
001202.SZ,20161031,20160331,31641187.480000,0,1353405.020000,0,0,0
001202.SZ,20161031,20151231,196516458.110000,0,2319236.540000,0,0,0
001202.SZ,20161031,20141231,34202663.280000,0,-50438.780000,0,0,0
