fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601777.SH,20251031,20250930,2508495972.590000,-2662020859.220000,696728311.240000
601777.SH,20250823,20250630,1314967285.610000,-1245380053.380000,471799522.670000
601777.SH,20250430,20250331,39106117.230000,-379010680.560000,-37748447.130000
601777.SH,20250419,20241231,525211374.980000,269311562.790000,-454563317.390000
601777.SH,20251031,20240930,540679537.240000,381947274.660000,-462875634.580000
601777.SH,20250823,20240630,264962015.940000,404796233.200000,-411823249.550000
601777.SH,20250430,20240331,52139574.500000,-117680281.900000,212282850.730000
601777.SH,20250419,20231231,-238841640.150000,-298597894.060000,-231375569.880000
601777.SH,20241026,20230930,-493902131.870000,-197520835.490000,211743938.330000
601777.SH,20240824,20230630,-592895022.140000,-216817938.020000,300310433.140000
601777.SH,20240427,20230331,51854630.060000,-165471441.860000,-20094779.900000
601777.SH,20250930,20221231,-255230186.060000,-146807641.660000,63752016.160000
601777.SH,20231028,20220930,-339946307.120000,-43837.720000,117930543.510000
601777.SH,20230822,20220630,772740869.430000,-35859420.320000,139667695.860000
601777.SH,20230429,20220331,139396119.410000,-24538471.180000,253428649.530000
601777.SH,20250930,20211231,375500566.850000,-371992664.430000,-256537849.460000
601777.SH,20221029,20210930,971489845.190000,79646625.470000,-670877656.740000
601777.SH,20220827,20210630,797563441.740000,54111509.680000,-513768598.020000
601777.SH,20220429,20210331,663773214.980000,-6060750.130000,-302424309.150000
601777.SH,20220423,20201231,234608073.450000,25900296.870000,1780354183.740000
601777.SH,20211030,20200930,146759316.610000,21637362.250000,-202713409.480000
601777.SH,20210814,20200630,42044633.020000,36384501.120000,-129889201.310000
601777.SH,20210429,20200331,-120176792.260000,12682591.870000,106949666.230000
601777.SH,20210410,20191231,-1130814076.330000,1161703824.640000,-529258906.780000
601777.SH,20201030,20190930,-781648904.910000,1450801486.450000,-598606848.160000
601777.SH,20200828,20190630,-846627526.290000,1407306788.830000,-247389422.710000
601777.SH,20200430,20190331,-163753451.600000,1034199469.090000,-552610494.910000
601777.SH,20200430,20181231,56954008.100000,1535450289.440000,-2757452400.640000
601777.SH,20191026,20180930,-219454146.110000,503829737.320000,327398819.010000
601777.SH,20190823,20180630,-226170516.100000,-753708609.010000,185669130.840000
601777.SH,20190427,20180331,-199689660.620000,37844165.110000,174199951.200000
601777.SH,20190427,20171231,-328298082.240000,185068361.170000,-433087548.850000
601777.SH,20181026,20170930,-317032995.220000,615730364.060000,85322189.220000
601777.SH,20180818,20170630,-396119296.510000,366813459.970000,595264974.180000
601777.SH,20180426,20170331,-104725986.080000,132371396.310000,-582948572.110000
601777.SH,20180421,20161231,-893521482.720000,-562781620.340000,1900844454.510000
601777.SH,20171026,20160930,98206632.470000,-26416357.040000,382668941.240000
601777.SH,20170823,20160630,-114647170.060000,-468907486.670000,812303470.630000
601777.SH,20170425,20160331,-281863188.360000,-372512097.890000,1651684331.090000
601777.SH,20170415,20151231,-1458047918.260000,-1659250024.200000,2676432610.510000
601777.SH,20161025,20150930,287186587.900000,-858835672.940000,1314690448.800000
601777.SH,20160827,20150630,229324110.100000,59065487.060000,592155342.790000
601777.SH,20160429,20150331,-85435254.640000,86128892.720000,489876850.270000
601777.SH,20160422,20141231,-368054156.140000,-173203689.560000,599825295.540000
601777.SH,20151028,20140930,349248061.190000,-294477189.100000,-1236014592.790000
601777.SH,20150826,20140630,464053281.670000,-303943458.900000,-1464538110.880000
601777.SH,20150429,20140331,25286241.240000,-131697588.410000,-588802221.640000
601777.SH,20150424,20131231,-520041011.250000,-1541310969.340000,2532917710.980000
601777.SH,20141030,20130930,-24129422.530000,-503600732.100000,1038119338.900000
601777.SH,20140820,20130630,212843187.230000,-417642301.560000,776577807.860000
601777.SH,20140430,20130331,257910351.330000,-273108814.370000,390190983.070000
601777.SH,20140409,20121231,-639428182.870000,-1012465283.090000,2306462903.170000
601777.SH,20131030,20120930,-127402992.730000,-560555624.820000,2101422499.290000
601777.SH,20130821,20120630,-505654970.640000,-416235183.940000,867578208.880000
601777.SH,20130425,20120331,-468656914.710000,-229913030.910000,372374737.420000
601777.SH,20130329,20111231,143422005.590000,-1260446162.980000,-1190714309.120000
601777.SH,20121026,20110930,-149004307.330000,-742152284.250000,-721503729.500000
601777.SH,20120816,20110630,-289666164.530000,-417320413.280000,-1099797567.120000
601777.SH,20120425,20110331,-319458487.510000,-138010331.140000,-1061885336.010000
601777.SH,20120328,20101231,173104657.470000,-496172098.850000,3222277946.720000
601777.SH,20111025,20100930,63581682.380000,-383829806.820000,379712467.280000
601777.SH,20110813,20100630,133772343.220000,-260895507.470000,333376274.400000
601777.SH,20110425,20100331,-209790151.330000,-104421710.140000,78890048.630000
601777.SH,20110326,20091231,501012755.430000,-572531612.490000,296099401.190000
601777.SH,20101105,20081231,208816858.530000,-274336069.890000,534230890.280000
601777.SH,20101105,20071231,374323449.260000,-177899644.120000,-365274158.100000
