fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601588.SH,20251031,20250930,1107080362.000000,-126522595.000000,-1506149616.000000
601588.SH,20250823,20250630,414620326.000000,-55692172.000000,-904915285.000000
601588.SH,20250430,20250331,-21458866.000000,-2109755.000000,-770393409.000000
601588.SH,20250327,20241231,973639664.000000,-29588869.000000,-2666167944.000000
601588.SH,20251031,20240930,516231017.000000,-706930.000000,-1512932165.000000
601588.SH,20250823,20240630,152395882.000000,16821660.000000,-1372977508.000000
601588.SH,20250430,20240331,-308131849.000000,-34325765.000000,-678275733.000000
601588.SH,20250327,20231231,1387394641.000000,55043316.000000,-1325107015.000000
601588.SH,20241031,20230930,1931607518.000000,57131900.000000,-1112531090.000000
601588.SH,20240829,20230630,1547704025.000000,67451390.000000,352915940.000000
601588.SH,20240430,20230331,850017542.000000,79183856.000000,2760651678.000000
601588.SH,20240322,20221231,4003550986.000000,-225976108.000000,-8350376056.000000
601588.SH,20231031,20220930,3284863750.000000,-74619208.000000,-8785962680.000000
601588.SH,20230825,20220630,1886127183.000000,-155224195.000000,-3706310145.000000
601588.SH,20230428,20220331,1026366659.000000,-26088580.000000,-3411034253.000000
601588.SH,20230324,20211231,6940264242.000000,-2080340946.000000,-2731076374.000000
601588.SH,20221031,20210930,4387777107.000000,-1069286488.000000,-4622100329.000000
601588.SH,20220826,20210630,3869356630.000000,-527141731.000000,-2964205552.000000
601588.SH,20220429,20210331,474336331.000000,-163547348.000000,-2307643329.000000
601588.SH,20220317,20201231,251508726.000000,409122842.000000,-1605833504.000000
601588.SH,20211029,20200930,56822647.000000,715470171.000000,-268295594.000000
601588.SH,20210819,20200630,-385571068.000000,764190416.000000,401982183.000000
601588.SH,20210429,20200331,-660927139.000000,-3024973.000000,-2827656.000000
601588.SH,20210325,20191231,120895125.000000,101095848.000000,-298037468.000000
601588.SH,20201029,20190930,823564491.000000,161146234.000000,2461131593.000000
601588.SH,20200827,20190630,-765711912.000000,114647907.000000,763982967.000000
601588.SH,20200429,20190331,-3061148225.000000,143107467.000000,374282019.000000
601588.SH,20200422,20181231,2532908272.000000,1349751628.000000,-1877579550.000000
601588.SH,20191030,20180930,3073252440.000000,1002824013.000000,-837231966.000000
601588.SH,20190822,20180630,-124341734.000000,477794138.000000,-860294987.000000
601588.SH,20190425,20180331,-411897287.000000,284111694.000000,-1567569912.000000
601588.SH,20190321,20171231,-1628276493.000000,-1371491273.000000,5326112938.000000
601588.SH,20181030,20170930,545990100.000000,-2439987818.000000,5976310971.000000
601588.SH,20180824,20170630,957930063.000000,-1780495333.000000,4252969034.000000
601588.SH,20180427,20170331,128615029.000000,5620006.000000,812801677.000000
601588.SH,20180322,20161231,2060181798.000000,-78992778.000000,-564983731.000000
601588.SH,20171027,20160930,5723130361.000000,-1973335190.000000,51023270.000000
601588.SH,20170817,20160630,1583300688.000000,-90062278.000000,2933504646.000000
601588.SH,20170427,20160331,131187007.000000,-11789110.000000,-186703260.000000
601588.SH,20170323,20151231,-3160931546.000000,-192053608.000000,5404519271.000000
601588.SH,20161028,20150930,-1635863902.000000,-147247528.000000,3217400842.000000
601588.SH,20160818,20150630,-1230959106.000000,-124276701.000000,2275237013.000000
601588.SH,20160427,20150331,-702800034.000000,-10282183.000000,1817550156.000000
601588.SH,20160331,20141231,-1255190859.000000,-468840458.000000,2580397335.000000
601588.SH,20151029,20140930,-266460575.000000,-344086272.000000,1868496600.000000
601588.SH,20150820,20140630,45691255.000000,-28220822.000000,1317873944.000000
601588.SH,20150428,20140331,-122242849.000000,-16069770.000000,-624345172.000000
601588.SH,20150319,20131231,1134105223.000000,-745339694.000000,230739723.000000
601588.SH,20141028,20130930,731539460.000000,-127704453.000000,-329681183.000000
601588.SH,20140814,20130630,712955693.000000,-36537605.000000,1618104429.000000
601588.SH,20140424,20130331,268500460.000000,-17703459.000000,-366013544.000000
601588.SH,20140313,20121231,473534358.000000,-46104491.000000,-658784006.000000
601588.SH,20131029,20120930,215453595.000000,-56820985.000000,-693142557.000000
601588.SH,20130808,20120630,11338360.000000,-21116092.000000,57392025.000000
601588.SH,20130425,20120331,-146035798.000000,-13711097.000000,438088665.000000
601588.SH,20130321,20111231,67732622.000000,-97631598.000000,317859168.000000
601588.SH,20121026,20110930,1001120357.000000,-133587374.000000,-271195076.000000
601588.SH,20120809,20110630,581569378.000000,-126833577.000000,-134421967.000000
601588.SH,20120425,20110331,734729914.000000,-110879963.000000,-101595680.000000
601588.SH,20120322,20101231,-661903655.000000,-391300650.000000,-994105827.000000
601588.SH,20111027,20100930,-736862456.000000,-244031261.000000,-540363213.000000
601588.SH,20110830,20100630,431766074.000000,-207287213.000000,-380028347.000000
601588.SH,20110422,20100331,431053546.000000,-125067646.000000,193157646.000000
601588.SH,20110324,20091231,407280857.000000,-796260330.000000,26806045.000000
601588.SH,20101029,20090930,446938008.000000,-573590019.000000,319518935.000000
601588.SH,20100819,20090630,470523603.000000,-438608877.000000,1140639533.000000
601588.SH,20100428,20090331,166841286.000000,-199354675.000000,744595225.000000
601588.SH,20100408,20081231,2465966116.000000,-1344908660.000000,1553025873.000000
601588.SH,20091030,20080930,1426160873.000000,-870924893.000000,1891397771.000000
601588.SH,20090820,20080630,848423286.000000,-748865142.000000,1164401242.000000
601588.SH,20090421,20080331,-419012926.000000,-227457871.000000,980388841.000000
601588.SH,20090319,20071231,-5866684167.000000,-1069012776.000000,4261410877.000000
601588.SH,20081024,20070930,-8174364454.000000,482023930.000000,5308443154.000000
601588.SH,20080731,20070630,-708514985.000000,249865316.000000,-560782605.000000
601588.SH,20080425,20070331,-436044274.000000,-20730573.000000,-3230056.000000
601588.SH,20080306,20061231,861587897.000000,-1222947976.000000,4774492136.000000
601588.SH,20071030,20060930,-186591929.000000,-4189883.000000,5664241228.000000
601588.SH,20070830,20060630,-451390293.000000,-2857108.000000,2224105863.000000
601588.SH,20070424,20060331,-90562211.000000,-37700938.000000,375221312.000000
601588.SH,20080715,20051231,473830190.000000,-826979779.000000,381396867.000000
601588.SH,20060913,20041231,-442893306.000000,-20150098.000000,-355773266.000000
601588.SH,20060913,20031231,140845514.000000,87754624.000000,223485707.000000
