fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600438.SH,20251025,20250930,2825402944.500000,-9865846404.170000,10806631392.270000
600438.SH,20250823,20250630,-1950880774.010000,-6164242162.190000,10684225459.920000
600438.SH,20250430,20250331,-1456552356.060000,93330776.380000,13953767691.380000
600438.SH,20250430,20241231,1143735923.370000,-28520423571.270000,27479977751.000000
600438.SH,20251025,20240930,2988448374.180000,-22343865651.490000,19841834928.030000
600438.SH,20250823,20240630,961296763.930000,-16884319989.810000,19801739499.600000
600438.SH,20250430,20240331,-1393906280.020000,-10033304128.130000,15732110251.600000
600438.SH,20250430,20231231,30679303971.170000,-45039017153.910000,-6465142047.560000
600438.SH,20241031,20230930,21024868416.230000,-27966293889.750000,-7769009559.870000
600438.SH,20240831,20230630,21156133577.950000,-26057140801.570000,-10230307148.790000
600438.SH,20240430,20230331,2245474956.520000,-17506896485.600000,6059808039.300000
600438.SH,20240430,20221231,43817909631.700000,-20806151564.500000,9246274097.590000
600438.SH,20231026,20220930,28882591679.820000,-14419644700.210000,9884167535.100000
600438.SH,20230822,20220630,13436296655.900000,-13034249618.390000,6294230276.000000
600438.SH,20230425,20220331,3248916632.410000,-6899235398.310000,11465774663.440000
600438.SH,20230425,20211231,7474393433.330000,-13447148909.930000,2901644427.080000
600438.SH,20221026,20210930,3561781975.580000,-6508239905.080000,-747746161.190000
600438.SH,20220818,20210630,3080239712.230000,-3344478775.610000,-1494282989.160000
600438.SH,20220426,20210331,1685293387.040000,-905905508.940000,-1246948785.150000
600438.SH,20220426,20201231,3024927931.940000,-4740250322.930000,5795372325.960000
600438.SH,20211026,20200930,2038489963.000000,-1916164385.350000,-705909364.660000
600438.SH,20210818,20200630,1016155968.510000,-2987291205.490000,1957713361.780000
600438.SH,20210413,20200331,434113263.660000,-1773579497.310000,2499433645.690000
600438.SH,20210413,20191231,2357465207.680000,-4290774336.480000,1441084051.500000
600438.SH,20201023,20190930,2165330567.810000,-2872632144.340000,666832153.320000
600438.SH,20200808,20190630,1106431820.840000,-2049466370.410000,2384756094.790000
600438.SH,20200421,20190331,305031212.390000,-1177121291.940000,5247727434.490000
600438.SH,20200421,20181231,3099620044.150000,-6441573309.870000,3277399140.250000
600438.SH,20191025,20180930,1739165655.330000,-4501522062.200000,2134366963.980000
600438.SH,20190815,20180630,679443327.060000,-1640987070.860000,1301777364.250000
600438.SH,20190418,20180331,500722413.710000,-443070224.290000,562705170.040000
600438.SH,20190418,20171231,3026194524.790000,-4098518625.660000,247912157.480000
600438.SH,20181027,20170930,1663567619.570000,-3998133588.370000,525958176.890000
600438.SH,20180818,20170630,779663242.770000,-3641117430.640000,726713534.700000
600438.SH,20180418,20170331,237143284.090000,-2456834345.490000,256727425.470000
600438.SH,20180330,20161231,2431633666.380000,-4393073625.140000,4192865806.150000
600438.SH,20171023,20160930,1361642484.710000,-2688016609.950000,1637956111.260000
600438.SH,20170822,20160630,1782084235.310000,-1157265853.700000,910947253.240000
600438.SH,20170425,20160331,729061071.940000,-563586305.070000,-187311932.240000
600438.SH,20170415,20151231,1916313800.050000,-1464196467.940000,-777119286.370000
600438.SH,20161031,20150930,1179616027.370000,-872984475.790000,-280697988.830000
600438.SH,20160830,20150630,854324153.740000,-485959755.910000,-222118050.900000
600438.SH,20160430,20150331,143438375.650000,-157552796.990000,522207475.890000
600438.SH,20160412,20141231,579696886.540000,-489449510.010000,294180487.660000
600438.SH,20151028,20140930,318784547.750000,-387315379.880000,142754379.800000
600438.SH,20150818,20140630,318311569.330000,-296312205.160000,-57138511.170000
