fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
000970.SZ,20251031,20250930,4849832269.480000,0,108136311.050000,0,0,0
000970.SZ,20250813,20250630,2922028115.900000,0,49488603.350000,0,0,0
000970.SZ,20250425,20250331,1460741260.740000,0,19957569.220000,0,0,0
000970.SZ,20250313,20241231,6750882893.280000,0,22953711.380000,0,0,0
000970.SZ,20251031,20240930,4981875863.780000,0,-45607678.490000,0,0,0
000970.SZ,20250813,20240630,3289295266.200000,0,-82314271.400000,0,0,0
000970.SZ,20250425,20240331,1651964882.700000,0,-111252475.900000,0,0,0
000970.SZ,20250313,20231231,8358231075.720000,0,361711684.770000,0,0,0
000970.SZ,20241029,20230930,6417204899.340000,0,303144620.210000,0,0,0
000970.SZ,20240822,20230630,4304406808.980000,0,233861788.010000,0,0,0
000970.SZ,20240426,20230331,2215361632.910000,0,126565123.160000,0,0,0
000970.SZ,20240328,20221231,9715807995.870000,0,1006417458.460000,0,0,0
000970.SZ,20231026,20220930,7507386772.720000,0,739559543.880000,0,0,0
000970.SZ,20230819,20220630,4704514530.370000,0,476356686.350000,0,0,0
000970.SZ,20230427,20220331,2158936920.360000,0,194601871.190000,0,0,0
000970.SZ,20230330,20211231,7145763790.980000,0,477088219.740000,0,0,0
000970.SZ,20221028,20210930,4910707695.750000,0,258607403.760000,0,0,0
000970.SZ,20220820,20210630,2792966875.400000,0,141487529.610000,0,0,0
000970.SZ,20220428,20210331,1285302612.070000,0,59357862.790000,0,0,0
000970.SZ,20220326,20201231,4652108161.130000,0,156700868.220000,0,0,0
000970.SZ,20211028,20200930,2988509696.630000,0,73734749.490000,0,0,0
000970.SZ,20210821,20200630,1660668569.290000,0,22056825.500000,0,0,0
000970.SZ,20210429,20200331,747646536.720000,0,11797291.010000,0,0,0
000970.SZ,20210320,20191231,4034511560.530000,0,245146579.340000,0,0,0
000970.SZ,20201027,20190930,2951818986.210000,0,184234781.160000,0,0,0
000970.SZ,20200820,20190630,1880460968.940000,0,117182691.790000,0,0,0
000970.SZ,20200429,20190331,920516962.320000,0,52413493.700000,0,0,0
000970.SZ,20200425,20181231,4164541446.070000,0,297819010.150000,0,0,0
000970.SZ,20191026,20180930,3007981943.990000,0,233266902.510000,0,0,0
000970.SZ,20190817,20180630,1968717035.610000,0,141532160.600000,0,0,0
000970.SZ,20190427,20180331,946511737.600000,0,52175511.310000,0,0,0
000970.SZ,20190321,20171231,3895267296.510000,0,333567348.070000,0,0,0
000970.SZ,20181026,20170930,2772934278.250000,0,236389525.020000,0,0,0
000970.SZ,20180818,20170630,1775888902.030000,0,180761825.090000,0,0,0
000970.SZ,20180427,20170331,796605782.390000,0,86394556.260000,0,0,0
000970.SZ,20180330,20161231,3540901424.980000,0,377989105.060000,0,0,0
000970.SZ,20171027,20160930,2549381616.730000,0,276291172.650000,0,0,0
000970.SZ,20170819,20160630,1670275601.800000,0,180218581.630000,0,0,0
000970.SZ,20170426,20160331,790425512.120000,0,74451237.070000,0,0,0
