fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002501.SZ,20251030,20250930,998623635.130000,720230814.510000,0,271109781.140000,408858155.110000
002501.SZ,20250827,20250630,940005276.140000,630982751.800000,0,205146420.030000,361828903.470000
002501.SZ,20250429,20250331,923791592.090000,580249701.170000,0,182307397.990000,276949189.880000
002501.SZ,20251030,20241231,930751092.090000,563998276.830000,0,180384123.850000,259244862.730000
002501.SZ,20241028,20240930,1464339679.660000,506968822.280000,0,277785231.320000,255230458.430000
002501.SZ,20240831,20240630,1496992726.760000,502302378.000000,0,289774148.020000,249464880.170000
002501.SZ,20240429,20240331,1510132076.610000,473850438.450000,0,285749855.520000,166676121.130000
002501.SZ,20250429,20231231,1672313697.180000,598630927.670000,0,435805380.990000,287995849.130000
002501.SZ,20231031,20230930,1689694241.450000,550433881.490000,0,430130817.520000,203936091.650000
002501.SZ,20230831,20230630,1757988639.800000,582283038.190000,0,482432162.080000,235731536.500000
002501.SZ,20230427,20230331,1896725115.390000,683008328.530000,0,627428269.190000,302116964.900000
002501.SZ,20240429,20221231,1878015095.350000,622806522.290000,0,588649406.150000,241767941.770000
002501.SZ,20221028,20220930,2019957326.390000,563526642.380000,0,567469847.740000,190802599.460000
002501.SZ,20220830,20220630,2057791729.670000,543738641.170000,0,578417170.340000,169525589.610000
002501.SZ,20220429,20220331,2159359305.290000,574343206.600000,0,638811561.940000,166090045.880000
002501.SZ,20230427,20211231,2294946933.520000,633419774.780000,0,747173768.070000,223054332.920000
002501.SZ,20211029,20210930,3057629350.490000,1040507069.190000,0,1171419150.560000,467465186.230000
002501.SZ,20210826,20210630,3088778086.780000,1002358881.790000,0,1182274635.360000,433098900.320000
002501.SZ,20210430,20210331,3203175289.910000,1150844410.400000,0,1319830961.430000,579710214.350000
002501.SZ,20220429,20201231,3501531399.810000,1388643637.120000,0,1578545199.800000,787574720.900000
002501.SZ,20201031,20200930,2811577875.850000,9091931573.020000,0,837693259.050000,7537166608.180000
002501.SZ,20200831,20200630,2852657926.830000,8837999069.540000,0,841169168.590000,7223881274.210000
002501.SZ,20200624,20200331,2922908419.840000,8608317709.960000,0,874339889.630000,6994673968.360000
