fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
688981.SH,20251114,20250930,12287551000.000000,-33352449000.000000,-263039000.000000
688981.SH,20250829,20250630,5897793000.000000,-19329608000.000000,3583883000.000000
688981.SH,20250509,20250331,-1171520000.000000,-9093038000.000000,-2947079000.000000
688981.SH,20250328,20241231,22658629000.000000,-30669293000.000000,9998953000.000000
688981.SH,20251114,20240930,12264180000.000000,-29502010000.000000,-1181245000.000000
688981.SH,20250829,20240630,3246325000.000000,-20127771000.000000,-75917000.000000
688981.SH,20250509,20240331,3566576000.000000,-9270319000.000000,-1597828000.000000
688981.SH,20250328,20231231,23047761000.000000,-41700514000.000000,15727931000.000000
688981.SH,20241108,20230930,16347526000.000000,-26729157000.000000,12811200000.000000
688981.SH,20240830,20230630,10953307000.000000,-15302518000.000000,10561797000.000000
688981.SH,20240510,20230331,5300145000.000000,730172000.000000,5978978000.000000
688981.SH,20240329,20221231,36591209000.000000,-69468434000.000000,23268958000.000000
688981.SH,20231110,20220930,31159743000.000000,-51267425000.000000,15474298000.000000
688981.SH,20230826,20220630,24491498000.000000,-31956418000.000000,8727181000.000000
688981.SH,20230512,20220331,10413790000.000000,-27093630000.000000,887187000.000000
688981.SH,20230329,20211231,20844994000.000000,-43228813000.000000,14293548000.000000
688981.SH,20221111,20210930,14138913000.000000,-32533580000.000000,3143519000.000000
688981.SH,20220827,20210630,10262519000.000000,-27326915000.000000,-456359000.000000
688981.SH,20220513,20210331,3381332000.000000,-6645745000.000000,-1681583000.000000
688981.SH,20220331,20201231,13174290000.000000,-48503122000.000000,86911073000.000000
688981.SH,20211112,20200930,8797987000.000000,-35420872000.000000,73168081000.000000
688981.SH,20210828,20200630,3093755000.000000,-14504176000.000000,17729860000.000000
688981.SH,20210514,20200331,1531895000.000000,-12408923000.000000,6679676000.000000
688981.SH,20210401,20191231,8139992000.000000,-13553119000.000000,8286504000.000000
688981.SH,20201112,20190930,1080661000.000000,-14377828000.000000,8863275000.000000
688981.SH,20200828,20190630,2270816000.000000,-11787217000.000000,7736300000.000000
688981.SH,20200630,20190331,608293540.740000,-5101229899.590000,1152929856.260000
688981.SH,20200630,20181231,5209908946.540000,-20594795804.310000,16189350677.850000
688981.SH,20190226,20180930,2902334480.000000,-18558086632.000000,3604356840.000000
688981.SH,20180831,20180630,1359148889.000000,-10663583840.600000,6404630602.400000
688981.SH,20190801,20180331,602450284.800000,-6066985251.600000,59674069.000000
688981.SH,20200630,20171231,7769074974.920000,-18464910516.660000,8490584255.430000
688981.SH,20170831,20170630,2656526764.800000,-12534516508.800000,1401271091.200000
688981.SH,20170427,20161231,6778850270.000000,-16949401020.000000,18138714990.000000
688981.SH,20160901,20160630,246782760.480000,-1079112417.120000,1223170595.280000
688981.SH,20160531,20160331,816631068.000000,-2687219541.200000,2089384088.800000
688981.SH,20160531,20151231,4345497639.200000,-5127060841.600000,3487569700.800000
688981.SH,20160531,20141231,3720976138.000000,-7000888637.000000,4140623277.000000
688981.SH,20160531,20131231,4499609750.400000,-4923045552.300000,1057556080.200000
688981.SH,20160531,20121231,2735235890.000000,-3282772080.000000,1157166840.000000
