fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600519.SH,20251030,20250930,38196802155.270000,-5423368095.740000,-43243803506.280000
600519.SH,20250813,20250630,13119061031.330000,-314350963.690000,-39892813631.780000
600519.SH,20250430,20250331,8809195646.380000,-624221953.780000,-1607488478.750000
600519.SH,20250403,20241231,92463692168.430000,-1785202630.710000,-71067506484.810000
600519.SH,20251030,20240930,44421386217.450000,-605409055.950000,-38989316464.810000
600519.SH,20250813,20240630,36621833812.630000,-2898860221.140000,-38815639978.070000
600519.SH,20250430,20240331,9187422415.090000,-766514727.330000,-11756332.280000
600519.SH,20250403,20231231,66593247721.090000,-9724414015.160000,-58889101991.940000
600519.SH,20241026,20230930,50002007018.660000,-8316439457.940000,-34724722802.480000
600519.SH,20240809,20230630,30387178194.960000,-480141685.340000,-32597493410.310000
600519.SH,20240427,20230331,5244796293.930000,218477578.110000,-23119951.230000
600519.SH,20240403,20221231,36698595830.030000,-5536826334.900000,-57424528979.830000
600519.SH,20231021,20220930,9405337008.750000,-2670952435.780000,-29864845719.650000
600519.SH,20230803,20220630,-11163941.300000,-1705454386.040000,-28318526518.810000
600519.SH,20230426,20220331,-6876059093.790000,-1240126213.350000,-3846050.690000
600519.SH,20230331,20211231,64028676147.370000,-5562445704.340000,-26564141388.960000
600519.SH,20221017,20210930,36752297355.920000,-4266102236.420000,-26528291765.020000
600519.SH,20220803,20210630,21719470732.970000,-3871592479.380000,-26408124658.250000
600519.SH,20220427,20210331,-1484892858.660000,-1423592204.620000,-41557504.170000
600519.SH,20220331,20201231,51669068693.030000,-1805227155.720000,-24127536908.260000
600519.SH,20211023,20200930,25111002819.990000,-1313883405.300000,-23878305736.270000
600519.SH,20210731,20200630,12620963440.030000,-973044191.770000,-23734215533.060000
600519.SH,20210428,20200331,2303109387.500000,-420225315.750000,-451234400.000000
600519.SH,20210331,20191231,45210612632.560000,-3165685743.250000,-19284402829.220000
600519.SH,20201026,20190930,27315401962.030000,-2040270177.900000,-19288148252.440000
600519.SH,20200729,20190630,24086920146.430000,-1136383617.750000,-19032229837.960000
600519.SH,20200428,20190331,1189210084.580000,-618303783.520000,0.000000
600519.SH,20200422,20181231,41385234406.720000,-1628962704.560000,-16441093160.060000
600519.SH,20191016,20180930,28221285915.540000,-1023123815.110000,-16435393160.060000
600519.SH,20190718,20180630,17735030962.190000,-739781676.980000,-13854919610.830000
600519.SH,20190425,20180331,4935500707.470000,-591910958.520000,0.000000
600519.SH,20190329,20171231,22153036084.130000,-1120645214.600000,-8899177880.800000
600519.SH,20181029,20170930,22786767198.190000,-747775213.350000,-8893177880.800000
600519.SH,20180802,20170630,6935360410.360000,-470688613.170000,-364000000.000000
600519.SH,20180428,20170331,6108975096.560000,-300339692.110000,0.000000
600519.SH,20180328,20161231,37451249647.050000,-1102500804.200000,-8334512252.230000
600519.SH,20171026,20160930,32535332631.690000,-773487389.120000,-8284063910.350000
600519.SH,20170728,20160630,13603962283.990000,-555507847.550000,-3283073780.990000
600519.SH,20170425,20160331,7436044334.980000,-421345315.830000,-508507286.540000
600519.SH,20170415,20151231,17436340141.720000,-2048790264.590000,-5588019638.610000
600519.SH,20161029,20150930,11423393327.060000,-1782994523.040000,-5587555381.520000
600519.SH,20160827,20150630,4901688343.280000,-1290715410.000000,-34942456.670000
600519.SH,20160421,20150331,2111633649.400000,-854045288.530000,-34641852.910000
600519.SH,20160324,20141231,12632522436.600000,-4580159580.190000,-5041426729.330000
600519.SH,20151023,20140930,7679397243.870000,-3874919848.330000,-5099391867.620000
600519.SH,20150828,20140630,4288743348.500000,-2998755133.480000,-5105391867.620000
600519.SH,20150421,20140331,173915705.720000,-2084818709.480000,0.000000
600519.SH,20150421,20131231,12655024861.920000,-5339311399.950000,-7385971074.470000
600519.SH,20141030,20130930,9245117959.310000,-3837520141.080000,-7344303718.900000
600519.SH,20140829,20130630,5215024506.910000,-2381583472.520000,-6790393654.460000
600519.SH,20140425,20130331,790228914.270000,-1018613207.520000,-98380859.950000
600519.SH,20140325,20121231,11921310609.250000,-4199476298.270000,-3914524622.850000
600519.SH,20131016,20120930,7561565324.900000,-3015363879.240000,-4110858633.640000
600519.SH,20130831,20120630,4459709495.330000,-1677369424.270000,-55171122.340000
600519.SH,20130418,20120331,1339500999.600000,-689821241.500000,-52942881.480000
600519.SH,20130329,20111231,10148564689.530000,-2120418049.910000,-2661850366.870000
600519.SH,20121026,20110930,9026937978.300000,-1197571114.860000,-2429434494.660000
