fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600783.SH,20251031,20250930,19164983.480000,-458301982.300000,209547776.300000
600783.SH,20250830,20250630,-16449725.150000,-192636097.340000,313153045.780000
600783.SH,20250430,20250331,-12391127.660000,23714201.440000,-56161379.970000
600783.SH,20250430,20241231,-110306014.700000,-140767234.010000,-167399821.050000
600783.SH,20251031,20240930,-10784190.960000,102130383.700000,-236093627.810000
600783.SH,20250830,20240630,-1521525.390000,-263817257.630000,-82647130.110000
600783.SH,20250430,20240331,-5785038.340000,-201998980.940000,94076934.680000
600783.SH,20250430,20231231,-137568835.510000,252825038.740000,-234127613.000000
600783.SH,20241031,20230930,-127572167.360000,185575140.410000,-315559679.510000
600783.SH,20240831,20230630,-88921851.200000,-105146168.120000,-76893618.240000
600783.SH,20240430,20230331,-40855186.650000,63158459.140000,-63113918.460000
600783.SH,20240430,20221231,-149809905.370000,120361175.580000,522844077.980000
600783.SH,20231031,20220930,-149486176.890000,34888164.860000,760901804.500000
600783.SH,20230831,20220630,-84574879.850000,102938267.210000,227613194.920000
600783.SH,20230429,20220331,-36661731.120000,-830140.750000,-19997710.510000
600783.SH,20230429,20211231,-71128069.260000,-343282264.720000,162724759.790000
600783.SH,20221029,20210930,-60416731.340000,-240043359.490000,193411265.170000
600783.SH,20220831,20210630,-43088135.310000,-521576045.150000,340224477.170000
600783.SH,20220430,20210331,-20583622.550000,-383256884.720000,345567217.310000
600783.SH,20220430,20201231,-109147269.770000,158437012.790000,172229370.430000
600783.SH,20211030,20200930,-54049081.680000,-24161215.150000,195718073.900000
600783.SH,20210831,20200630,-52451798.960000,-127673967.280000,341620456.900000
600783.SH,20210430,20200331,-30932869.680000,-85434190.220000,350573854.140000
600783.SH,20210430,20191231,-141370344.770000,534435523.580000,-192713862.770000
600783.SH,20201031,20190930,-115316521.770000,181136672.150000,342005201.590000
600783.SH,20200831,20190630,-103661820.410000,265786038.890000,96316760.650000
600783.SH,20200430,20190331,-62045677.310000,568532402.780000,-365426134.380000
600783.SH,20200430,20181231,-131602947.350000,378794.260000,-111872295.990000
600783.SH,20191031,20180930,-96133995.830000,-208693305.490000,196834331.360000
600783.SH,20190831,20180630,-79380030.100000,-31224336.960000,236594438.010000
600783.SH,20190430,20180331,-38344369.430000,-265352588.950000,270230980.280000
600783.SH,20190430,20171231,-185166546.270000,255629479.910000,73895301.590000
600783.SH,20181031,20170930,-170481667.450000,72840421.980000,105290908.230000
600783.SH,20180831,20170630,-140976184.600000,94272996.270000,123438535.680000
600783.SH,20180428,20170331,-75899378.650000,-5928213.780000,164100000.000000
600783.SH,20180428,20161231,-109221450.510000,556128426.330000,-177913205.100000
600783.SH,20171031,20160930,-72046659.350000,680199821.510000,-148643727.900000
600783.SH,20170831,20160630,-24388625.100000,98273154.290000,-74201624.500000
600783.SH,20170429,20160331,-15213766.580000,65031922.010000,-29850000.000000
600783.SH,20170429,20151231,-128295795.630000,219799205.710000,-187835034.100000
600783.SH,20161031,20150930,-101811677.060000,144683355.330000,-159538938.290000
600783.SH,20160831,20150630,-65063348.940000,49714315.930000,-37673066.190000
600783.SH,20160429,20150331,-12759466.430000,43088837.550000,-5657500.000000
600783.SH,20160429,20141231,-149035387.940000,-222392955.100000,469081441.410000
600783.SH,20151031,20140930,-98821626.830000,254766550.340000,233740150.740000
600783.SH,20150831,20140630,-73410358.060000,12813307.420000,320579369.720000
600783.SH,20150430,20140331,-16967781.700000,76594738.980000,420580001.780000
600783.SH,20150430,20131231,-90632624.620000,-67022322.520000,20460860.600000
600783.SH,20141031,20130930,-65994249.880000,234849190.530000,-199644979.130000
600783.SH,20140829,20130630,-39384035.340000,168704681.870000,-117387497.090000
600783.SH,20140430,20130331,-11246219.440000,-89375185.130000,-24145323.750000
600783.SH,20140430,20121231,-20916236.860000,93932953.610000,-53112617.930000
600783.SH,20131031,20120930,-22333345.270000,164680247.900000,134277175.030000
600783.SH,20130831,20120630,-10439110.680000,98972.350000,190192261.720000
600783.SH,20130427,20120331,-1267760.050000,-47802409.210000,-2409391.110000
600783.SH,20130427,20111231,-28147610.500000,88381083.740000,-32654851.290000
600783.SH,20121031,20110930,-25802605.280000,167964414.130000,-217737682.620000
600783.SH,20120831,20110630,3313684.570000,119746100.160000,-177620814.900000
600783.SH,20120428,20110331,4176368.600000,-32568887.130000,-37918679.600000
600783.SH,20120428,20101231,-24071874.140000,17550250.740000,-58559550.760000
600783.SH,20111031,20100930,-16212520.440000,44787601.910000,58353854.950000
600783.SH,20110830,20100630,-14377153.790000,17836014.690000,42708292.930000
600783.SH,20110430,20100331,-10940258.740000,11280289.970000,-123068989.740000
600783.SH,20110430,20091231,-1053107.370000,-90692854.490000,163630275.250000
600783.SH,20101030,20090930,-4681710.180000,-109170231.770000,189520455.500000
600783.SH,20100824,20090630,3906343.710000,-40625646.390000,217816619.430000
600783.SH,20100428,20090331,-413941.210000,-551410.200000,72282630.900000
600783.SH,20100428,20081231,19577993.230000,-6281518.780000,28096812.990000
600783.SH,20091027,20080930,-5066885.610000,-16281092.180000,-10851735.160000
600783.SH,20090831,20080630,-16764328.180000,-15355337.950000,-8370027.040000
600783.SH,20090423,20080331,-15976917.220000,-14590186.290000,14771439.920000
600783.SH,20090224,20071231,13299675.110000,-36949319.280000,-41228016.320000
600783.SH,20081025,20070930,1830787.630000,-79747656.700000,3080437.570000
600783.SH,20080819,20070630,-26621765.140000,-66012940.150000,97027689.490000
600783.SH,20080428,20070331,-27105353.440000,-44328305.300000,43535406.560000
600783.SH,20080408,20061231,1960270.990000,-127307322.700000,133317834.710000
600783.SH,20071027,20060930,46684374.490000,-71175831.140000,3134003.050000
600783.SH,20070821,20060630,11235144.830000,-63867667.680000,39175592.250000
600783.SH,20070417,20060331,14942487.830000,-56654267.240000,27486658.650000
600783.SH,20060307,20051231,43014508.000000,-139044640.820000,142142138.190000
600783.SH,20051025,20050930,5252119.400000,-41685022.130000,62963825.880000
600783.SH,20050823,20050630,6030462.510000,-27436705.990000,66892114.770000
600783.SH,20050423,20050331,14502207.360000,-14347681.250000,28417090.340000
600783.SH,20050412,20041231,-11308868.390000,-8674808.910000,27686738.710000
600783.SH,20041019,20040930,-9123836.720000,-6736340.310000,13465251.610000
600783.SH,20040817,20040630,-5541420.920000,7951211.830000,-11290719.450000
600783.SH,20040428,20040331,-8637045.210000,-1999995.620000,-5358643.530000
600783.SH,20040420,20031231,28173374.890000,-18553689.380000,30630766.740000
600783.SH,20031030,20030930,-9515202.500000,-13119035.120000,19458710.310000
600783.SH,20030715,20030630,-11967715.740000,-7179541.130000,16874416.700000
600783.SH,20030425,20030331,-6264253.130000,-1795227.140000,-1574178.160000
600783.SH,20030408,20021231,-17831157.220000,-51718124.020000,55353297.730000
600783.SH,20020821,20020630,-17338146.640000,771065.080000,223465.590000
600783.SH,20020319,20011231,7811599.090000,17650337.560000,3986262.030000
600783.SH,20010820,20010630,-2538672.050000,-2801149.860000,1376322.680000
600783.SH,20010602,20001231,14360587.730000,280497.410000,-26812288.600000
600783.SH,20000816,20000630,22153637.520000,-4295173.250000,-19186732.750000
600783.SH,20000401,19991231,-28276329.440000,11059111.310000,-2959020.030000
600783.SH,19990324,19981231,11108716.670000,-51487911.040000,96263083.950000
