fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
600875.SH,20251031,20250930,164561031620.580000,117277451754.770000,0,115260954186.890000,103673466169.110000
600875.SH,20250829,20250630,156365516952.350000,110961852559.500000,0,109233007187.220000,99545692215.460000
600875.SH,20250430,20250331,148828842925.810000,104390410315.990000,0,103775186375.690000,93026432089.950000
600875.SH,20251031,20241231,142009284851.870000,98867036719.240000,0,93779782264.730000,88912969103.870000
600875.SH,20241031,20240930,138723736913.900000,96186302908.050000,0,83188683523.510000,86184518511.870000
600875.SH,20240830,20240630,131570407734.380000,90109297173.080000,0,83665822898.180000,80799011267.620000
600875.SH,20240430,20240331,128378372649.130000,86125773454.790000,0,80471383255.910000,77341185912.960000
600875.SH,20250430,20231231,121108373341.620000,79888498579.020000,0,75689327531.790000,71249094211.510000
600875.SH,20231031,20230930,127406215442.500000,86700356047.020000,0,83208257244.650000,77387904171.490000
600875.SH,20230831,20230630,126473058291.150000,86675605435.200000,0,81272780657.400000,77597814647.520000
600875.SH,20230429,20230331,118497770496.880000,78774458869.310000,0,72025811370.660000,69615117678.700000
600875.SH,20240329,20221231,115344350441.400000,76708775713.680000,0,67424102388.930000,67428656107.380000
600875.SH,20221029,20220930,113768345735.900000,76330759385.670000,0,69897272568.200000,66342636029.570000
600875.SH,20220831,20220630,109895364380.160000,73248089447.720000,0,66133335062.030000,63144053801.330000
600875.SH,20220430,20220331,103655868894.890000,67164920533.770000,0,69919902987.740000,57050534314.210000
600875.SH,20230401,20211231,103104573304.330000,67720696078.960000,0,69854609459.040000,57976084926.160000
600875.SH,20211030,20210930,102770620120.300000,67642003024.080000,0,72699585565.040000,58724790881.460000
600875.SH,20210828,20210630,99508049099.660000,64956596165.950000,0,75639411764.670000,56731891143.340000
600875.SH,20210430,20210331,96545125179.580000,62159284329.050000,0,70684266170.020000,53946511098.250000
600875.SH,20220331,20201231,97795137769.160000,64153537732.090000,0,70673257832.780000,56104965880.370000
600875.SH,20201030,20200930,96047408369.590000,63094278295.020000,0,69909231688.710000,55000802824.230000
600875.SH,20200828,20200630,92736366674.850000,60422929295.110000,0,71171337168.670000,52273170544.990000
600875.SH,20200429,20200331,88269889024.850000,56034988276.590000,0,69107326633.150000,47617802396.390000
600875.SH,20210331,20191231,89618965555.720000,57820532585.130000,0,69398892328.050000,49453815568.820000
600875.SH,20191030,20190930,89118646878.660000,57648310018.990000,0,69958657834.160000,49472926178.910000
600875.SH,20190831,20190630,86363335265.950000,55219084662.050000,0,66369466613.470000,47365745050.940000
600875.SH,20190430,20190331,88231486123.350000,57166976413.580000,0,69770925354.180000,49141752457.300000
600875.SH,20200328,20181231,91323329417.780000,60629420802.570000,0,73555695740.680000,52696548302.260000
600875.SH,20181031,20180930,87783521620.800000,58821373723.220000,0,73993441094.200000,53644763977.100000
600875.SH,20180831,20180630,87197720791.100000,58667999949.320000,0,73353014058.910000,53769959595.570000
600875.SH,20180428,20180331,77333570907.450000,54278106092.400000,0,66213876727.270000,50870876743.460000
600875.SH,20190330,20171231,95300994111.660000,66870439720.750000,0,81170359263.820000,60382406104.090000
600875.SH,20171028,20170930,79443910783.570000,56881573663.530000,0,68242042334.620000,53844434576.090000
600875.SH,20170831,20170630,81419398069.790000,58897694375.850000,0,70097691713.450000,55677398205.350000
600875.SH,20170429,20170331,83756185823.350000,61473419330.830000,0,71908278650.850000,58108321199.190000
600875.SH,20180330,20161231,84702600301.420000,62616845381.450000,0,72637075446.010000,59289960317.560000
600875.SH,20161022,20160930,87388286379.370000,64600982890.490000,0,75403043190.490000,61544394463.860000
600875.SH,20160827,20160630,85662734170.990000,62159503284.350000,0,73687791561.990000,59161130725.600000
600875.SH,20160430,20160331,86045946807.050000,62045610978.160000,0,74045078230.560000,59282165149.310000
600875.SH,20170325,20151231,86134423264.670000,62156834114.730000,0,73953195196.010000,59483441627.030000
600875.SH,20151030,20150930,83939029721.360000,60160016687.200000,0,71698395928.520000,57793564902.280000
600875.SH,20150829,20150630,82873824675.190000,59155680574.630000,0,70494108004.610000,56853337110.570000
600875.SH,20150430,20150331,84314189020.810000,60463590676.100000,0,71718120624.960000,58309521317.090000
600875.SH,20160330,20141231,85842623386.500000,65373357755.180000,0,73105178571.140000,63007686087.060000
600875.SH,20141031,20140930,85146094440.090000,64886309303.750000,0,72088397466.060000,59469322059.890000
600875.SH,20140830,20140630,78832301304.330000,59699852914.790000,0,65617998178.720000,57783143292.930000
600875.SH,20140430,20140331,78573295368.660000,59520580673.280000,0,65282374935.400000,57429645888.860000
600875.SH,20150328,20131231,77836703054.120000,59243312433.390000,0,64448583518.920000,57214163752.830000
600875.SH,20131031,20130930,77953194857.880000,59831962335.200000,0,64573425151.620000,58160247852.040000
600875.SH,20130829,20130630,76871129568.410000,59432158071.100000,0,63444085841.610000,57774905035.830000
600875.SH,20130426,20130331,78002001551.780000,61002466849.460000,0,64370246011.090000,59238247199.760000
600875.SH,20140312,20121231,78327056597.820000,61779541443.390000,0,64624304220.910000,60045154864.140000
600875.SH,20121027,20120930,78618938642.660000,62526258330.350000,0,64918312972.850000,60592212265.460000
600875.SH,20120822,20120630,79758914277.990000,64216800112.230000,0,65893375906.840000,62342515003.700000
600875.SH,20120425,20120331,80538229717.770000,65195645650.370000,0,66390341768.770000,63414034956.110000
600875.SH,20130328,20111231,82442725917.980000,67835972139.680000,0,68864302393.420000,66052609185.000000
600875.SH,20111022,20110930,87747942887.230000,73992529854.710000,0,74627215574.510000,72177487372.190000
600875.SH,20110824,20110630,86308320289.480000,73239782985.340000,0,73270660534.630000,71335690302.800000
600875.SH,20110430,20110331,84172746761.220000,71774090753.420000,0,71116976732.640000,69924310339.340000
600875.SH,20120330,20101231,82252888512.580000,70468505994.630000,0,69459062202.740000,68619405981.080000
600875.SH,20101030,20100930,82141387858.060000,71325756969.700000,0,70154110220.660000,69243710412.430000
600875.SH,20100826,20100630,77638470922.170000,67704955608.570000,0,66156481307.520000,65405507560.150000
600875.SH,20100430,20100331,74406613634.400000,64767780866.240000,0,63431835842.310000,61322077850.310000
600875.SH,20110331,20091231,73361045756.480000,64309496315.790000,0,62845812339.660000,60254674979.170000
600875.SH,20091030,20090930,68650052835.810000,65142013396.950000,0,61552726477.510000,60917931232.190000
600875.SH,20090828,20090630,63804733690.180000,60676344076.190000,0,57409484038.370000,55993287326.320000
600875.SH,20090427,20090331,59348706949.250000,56585841572.740000,0,53649812005.640000,51237282490.780000
600875.SH,20100416,20081231,58317511626.800000,55692293879.560000,0,51915020158.080000,50067673771.040000
600875.SH,20081028,20080930,52194792177.120000,50569223921.510000,0,48319116703.480000,45162225722.700000
600875.SH,20080822,20080630,46510356995.210000,45197726952.120000,0,42873806937.010000,39761847596.980000
600875.SH,20080430,20080331,40285799444.520000,38790323235.420000,0,36381800591.490000,33717676823.000000
600875.SH,20090409,20071231,36378397130.700000,32510289465.690000,0,32539802237.310000,29682498501.020000
600875.SH,20071025,20070930,9769262261.480000,6777869774.890000,0,8823674477.950000,6495846151.540000
600875.SH,20070831,20070630,9607545835.900000,6854578084.730000,0,8642906659.730000,6567322055.200000
600875.SH,20070427,20070331,9496633144.910000,6943867005.940000,0,8611656394.650000,6652895323.960000
600875.SH,20080331,20061231,31429773581.060000,25348143130.090000,0,28122359897.860000,24351800865.630000
600875.SH,20061018,20060930,8863672892.210000,6604538582.670000,0,7981047461.840000,6502517510.040000
600875.SH,20060823,20060630,8732322613.550000,6722643712.520000,0,7903459529.930000,6621076519.890000
600875.SH,20060421,20060331,8726757475.400000,6750649748.130000,0,7942213255.340000,6630223824.980000
600875.SH,20070403,20051231,8461764967.870000,6627079963.040000,0,7705505174.300000,6502104706.580000
600875.SH,20051031,20050930,8078964899.630000,6486471857.310000,0,7348025137.770000,6320759639.630000
600875.SH,20050825,20050630,7328274969.280000,5830621091.110000,0,6616464905.280000,5730964096.490000
600875.SH,20050428,20050331,7026680453.660000,5718813382.140000,0,6336838601.570000,5601761970.340000
600875.SH,20060421,20041231,6374066995.560000,5103097540.910000,0,5702456210.580000,4986006953.580000
600875.SH,20041027,20040930,5230127172.940000,4174778026.890000,0,4575217174.170000,4013731688.400000
600875.SH,20040826,20040630,4724481157.590000,3737357252.510000,0,4079331902.360000,3637578431.950000
600875.SH,20040428,20040331,4252495485.300000,3293379857.550000,0,3609841243.000000,3192807708.190000
600875.SH,20050322,20031231,3714720827.540000,2764699267.080000,0,3097511987.020000,2609186117.720000
600875.SH,20031028,20030930,3397617128.090000,2418127599.340000,0,2777991267.640000,2328318261.840000
600875.SH,20030813,20030630,2929398949.000000,2013035865.000000,0,2343193914.000000,1789226527.000000
600875.SH,20030428,20030331,2819160003.420000,1907894674.090000,0,2275058869.260000,1513180986.590000
600875.SH,20040322,20021231,2757060319.900000,1840452701.150000,0,2247559004.970000,1431728813.650000
600875.SH,20021031,20020930,2697230372.430000,1832705425.710000,0,2217490421.410000,1365458538.210000
600875.SH,20020819,20020630,2601231132.100000,1743733408.460000,0,2132252042.540000,1276586520.960000
600875.SH,20020430,20020331,2469429749.550000,1608057592.730000,0,2004314221.060000,1143046705.230000
600875.SH,20020410,20011231,2578023232.340000,1691313724.290000,0,2116441210.190000,1226289836.790000
600875.SH,20010817,20010630,2507833044.980000,1430259005.690000,0,2041276843.010000,1056953667.370000
600875.SH,20010409,20001231,2397273428.690000,1249283611.680000,0,1924497097.440000,856297927.360000
600875.SH,20000828,20000630,2351586908.300000,1196219560.180000,0,1854401399.670000,751534307.340000
600875.SH,20000420,19991231,2330106187.630000,1163946958.760000,0,1829369742.350000,719261705.920000
