fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601801.SH,20251030,20250930,714957016.500000,-2890717734.330000,-770250290.810000
601801.SH,20250830,20250630,1124227407.420000,-2702783905.330000,-540009053.130000
601801.SH,20250429,20250331,-51428467.200000,-2080806862.110000,-143282409.590000
601801.SH,20250412,20241231,1192935556.510000,282290895.590000,-574999023.860000
601801.SH,20251030,20240930,272036735.350000,-1195462520.560000,-282064627.320000
601801.SH,20250830,20240630,939502218.900000,-871093612.530000,318324464.800000
601801.SH,20250429,20240331,614639756.870000,-1209173882.590000,-303984145.680000
601801.SH,20250412,20231231,789509079.850000,167168240.370000,483215421.930000
601801.SH,20241030,20230930,852252431.720000,-1706201542.700000,293516990.090000
601801.SH,20240829,20230630,100512262.370000,-1848270609.300000,582868932.770000
601801.SH,20240427,20230331,941452097.710000,-955902766.190000,-150655914.270000
601801.SH,20240418,20221231,1725016351.910000,-541444690.030000,-487095224.530000
601801.SH,20231028,20220930,935294869.170000,-730907449.510000,-410251547.200000
601801.SH,20230826,20220630,494263046.870000,-226387304.340000,-368268110.580000
601801.SH,20230429,20220331,186596861.930000,13795410.840000,48432289.050000
601801.SH,20230422,20211231,916219379.970000,-1750539913.750000,-450851368.920000
601801.SH,20221029,20210930,292423986.470000,-1561905406.400000,-329974781.380000
601801.SH,20220824,20210630,459809925.060000,-1431369786.570000,-248025016.250000
601801.SH,20220429,20210331,42319203.520000,-1673233607.590000,-2080419.740000
601801.SH,20240106,20201231,839626935.450000,29958566.610000,-89419783.050000
601801.SH,20211030,20200930,259716486.760000,-817184973.550000,-79610702.370000
601801.SH,20210826,20200630,176081216.900000,-553836809.760000,-218324146.810000
601801.SH,20210429,20200331,-304767047.770000,15604193.490000,0.000000
601801.SH,20240106,20191231,1142957434.750000,-4588401181.300000,-348656725.830000
601801.SH,20201030,20190930,543693568.210000,271283519.610000,-350392601.920000
601801.SH,20200829,20190630,349252961.820000,284937659.620000,-349592601.920000
601801.SH,20200428,20190331,-15051477.020000,42746339.360000,0.000000
601801.SH,20200418,20181231,588878236.980000,1472456580.540000,-502917898.700000
601801.SH,20191030,20180930,-106267423.420000,886501117.760000,-307758853.890000
601801.SH,20190830,20180630,142065070.070000,698019169.080000,20100000.000000
601801.SH,20190427,20180331,-3519022.630000,200338357.540000,-60000000.000000
601801.SH,20190420,20171231,141390322.360000,-866480510.040000,-359893153.280000
601801.SH,20181030,20170930,-451271387.820000,-438593238.110000,-385019739.530000
601801.SH,20180831,20170630,-111686494.000000,-55082520.320000,-362175684.820000
601801.SH,20180428,20170331,-107659731.570000,25972113.990000,400000.000000
601801.SH,20180421,20161231,557012456.840000,-155735096.390000,1839500252.590000
601801.SH,20171028,20160930,60831490.230000,93588643.380000,1820156950.840000
601801.SH,20170831,20160630,209822802.800000,266087038.310000,-156278977.480000
601801.SH,20170429,20160331,11727166.350000,154978237.840000,0.000000
601801.SH,20170415,20151231,393978801.110000,277457135.790000,-199563819.670000
601801.SH,20161028,20150930,96035087.570000,-650402970.030000,-212063819.670000
601801.SH,20160831,20150630,278585528.360000,-941932380.760000,-208271000.000000
601801.SH,20160429,20150331,-12399341.090000,328755290.690000,1029000.000000
601801.SH,20160409,20141231,500444573.330000,-23130298.860000,-180718228.580000
601801.SH,20151030,20140930,35375423.130000,-520114246.590000,-181003567.580000
601801.SH,20150829,20140630,240582832.760000,-602796350.730000,-4049716.360000
601801.SH,20150428,20140331,127604318.070000,-128641330.420000,0.000000
601801.SH,20150410,20131231,314016717.900000,47709455.370000,-159089548.700000
601801.SH,20141030,20130930,68715574.190000,-419430874.840000,-150609588.400000
601801.SH,20140828,20130630,67170679.130000,-517970213.300000,-150609588.400000
601801.SH,20140426,20130331,-12735007.280000,-102100075.040000,6500000.000000
601801.SH,20140412,20121231,506345783.360000,-632642479.880000,-97644126.990000
601801.SH,20131030,20120930,234850180.710000,-665842284.110000,-104466253.020000
601801.SH,20130830,20120630,264515881.160000,-393399026.010000,-104466253.020000
601801.SH,20130426,20120331,215119497.390000,-257560228.350000,0.000000
601801.SH,20130409,20111231,309076700.230000,-716812585.370000,-80383000.000000
601801.SH,20121030,20110930,-21056082.190000,-631595632.220000,-89899942.980000
601801.SH,20120825,20110630,864482.030000,-15279699.060000,-89899942.980000
601801.SH,20120421,20110331,-167659666.640000,-18036415.350000,1100057.020000
601801.SH,20120329,20101231,356803871.630000,-3008940.280000,1211873486.570000
601801.SH,20111025,20100930,-5279818.770000,3751534.370000,1194360000.000000
601801.SH,20110825,20100630,300383381.740000,4674111.560000,1194360000.000000
601801.SH,20110429,20100331,-54215377.510000,-6111282.420000,1258060000.000000
601801.SH,20110331,20091231,51413448.650000,-15671976.740000,181819429.330000
601801.SH,20101029,20090930,-307131240.870000,-14959001.790000,182002300.330000
601801.SH,20100821,20090630,-165540934.120000,-5056941.950000,182609091.530000
601801.SH,20100427,20090331,5324062.630000,-7993499.550000,
601801.SH,20100320,20081231,404322038.390000,-63349222.830000,-50730569.630000
601801.SH,20091225,20071231,89991567.020000,-95786934.420000,13543463.510000
601801.SH,20091225,20061231,175488347.920000,-150241834.280000,8841369.540000
