fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
000726.SZ,20251031,20250930,14168321048.110000,4097737875.520000,0,6628046215.580000,1620896155.230000
000726.SZ,20250829,20250630,13877337463.130000,3851935034.480000,0,6379753454.870000,3041903932.630000
000726.SZ,20250430,20250331,13887769758.050000,3913461926.480000,0,6206989870.400000,1552089600.060000
000726.SZ,20251031,20241231,13929715649.210000,4108147805.010000,0,6011066265.950000,1775720774.280000
000726.SZ,20241031,20240930,13797637848.140000,4127581625.060000,0,5780849734.260000,1488305079.900000
000726.SZ,20240830,20240630,13765510933.730000,4071694691.360000,0,5620579917.300000,1431160559.810000
000726.SZ,20240427,20240331,13876740262.840000,4217590481.100000,0,5924576570.640000,1433153718.130000
000726.SZ,20250410,20231231,13430286222.940000,3812818225.240000,0,5569694866.350000,1625448535.070000
000726.SZ,20231028,20230930,13476324424.600000,3823089702.950000,0,5498201156.320000,1643111610.510000
000726.SZ,20230819,20230630,13573972109.670000,3935182537.070000,0,5741970688.560000,1862394771.570000
000726.SZ,20230428,20230331,13306785463.970000,3823043837.130000,0,5611629901.700000,1788592441.290000
000726.SZ,20240412,20221231,13351097602.030000,3943191342.090000,0,5545429829.970000,1851820242.940000
000726.SZ,20221029,20220930,13352889226.110000,4159494927.070000,0,5684286315.120000,2015846013.390000
000726.SZ,20220826,20220630,13463610485.810000,4628823214.820000,0,5889190987.540000,2114737300.340000
000726.SZ,20220429,20220331,12843807393.130000,4311931069.240000,0,5361385422.090000,1849752138.410000
000726.SZ,20230412,20211231,12987221271.630000,4620101839.700000,0,5441197292.140000,2079387549.030000
000726.SZ,20211029,20210930,12615024124.060000,4244732872.780000,0,5495869579.540000,1838246224.420000
000726.SZ,20210828,20210630,12400765912.800000,4138479849.000000,0,5205571543.550000,1768381833.150000
000726.SZ,20210430,20210331,12197752223.470000,4025080049.030000,0,5038725000.150000,1702870553.380000
000726.SZ,20220429,20201231,12129903960.650000,4038227580.750000,0,5022978061.400000,1870901910.250000
000726.SZ,20201031,20200930,11886564733.710000,3734932564.060000,0,4650649934.490000,1814568548.180000
000726.SZ,20200828,20200630,12863406129.650000,4409245945.490000,0,5276345408.180000,2782813069.970000
000726.SZ,20200430,20200331,11847417202.210000,3419082903.500000,0,4215786012.720000,3036053838.970000
000726.SZ,20210331,20191231,11885431553.080000,3586127004.640000,0,4230547868.250000,3186225165.520000
000726.SZ,20191030,20190930,11348273338.950000,3413509046.070000,0,4068756417.290000,3139278318.430000
000726.SZ,20190803,20190630,11202182466.950000,3478666765.170000,0,4045776005.650000,3223290305.170000
000726.SZ,20190430,20190331,10858794197.150000,2953163042.150000,0,3783874759.680000,2509297468.280000
000726.SZ,20200430,20181231,10537759811.840000,2811935096.450000,0,3487095808.340000,2374904291.260000
000726.SZ,20181031,20180930,10568327014.460000,2971033660.760000,0,3656427584.870000,2590101137.120000
000726.SZ,20180822,20180630,10233390492.090000,2615387995.250000,0,3524360380.450000,2321588547.740000
