fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002098.SZ,20251028,20250930,2223301586.290000,761664602.910000,0,1247871571.540000,706583825.500000
002098.SZ,20250829,20250630,2200980817.450000,782188395.680000,0,1254155189.470000,738684372.510000
002098.SZ,20250426,20250331,2122417287.690000,740436514.850000,0,1200410181.750000,675247132.450000
002098.SZ,20251028,20241231,2098477469.940000,768239589.930000,0,1179734009.910000,701428239.620000
002098.SZ,20241026,20240930,2087176828.070000,786731365.630000,0,1203558654.690000,722220421.720000
002098.SZ,20240829,20240630,2094504950.750000,842459125.860000,0,1222750009.900000,776245079.740000
002098.SZ,20240427,20240331,1908739895.440000,667693860.610000,0,997579655.000000,613993203.430000
002098.SZ,20250426,20231231,1858917824.810000,655272956.600000,0,972385006.240000,599443966.770000
002098.SZ,20231027,20230930,1882268804.940000,692980960.960000,0,978381884.700000,656029616.470000
002098.SZ,20230829,20230630,1860130991.140000,710821992.050000,0,958353509.600000,677289481.170000
002098.SZ,20230427,20230331,1797467904.680000,689052416.800000,0,885005300.040000,652662826.110000
002098.SZ,20240427,20221231,1845062149.540000,753453987.220000,0,934118452.130000,715837630.290000
002098.SZ,20221029,20220930,1869211554.090000,782126788.300000,0,936598230.670000,745971469.830000
002098.SZ,20220827,20220630,1982044346.220000,902767036.160000,0,1035811336.300000,864556702.700000
002098.SZ,20220428,20220331,2077426273.590000,1030995997.590000,0,1121550979.450000,989090821.860000
002098.SZ,20230427,20211231,2114363257.580000,1084773458.790000,0,1159903528.840000,1040462497.220000
002098.SZ,20211028,20210930,2182260273.230000,1146945959.750000,0,1218819596.870000,1097866412.990000
002098.SZ,20210828,20210630,2170075685.260000,1186929195.690000,0,1091928448.660000,1058080382.610000
002098.SZ,20210430,20210331,2145402812.950000,1221297582.780000,0,1072199061.170000,1070694975.870000
002098.SZ,20220428,20201231,2210377174.580000,1303020563.290000,0,1140224548.210000,1120912745.350000
002098.SZ,20201030,20200930,2190715286.970000,1408336432.610000,0,1164684989.890000,1092799221.170000
002098.SZ,20200829,20200630,2217743525.520000,1458605510.920000,0,1150802969.950000,1235276923.900000
002098.SZ,20200430,20200331,1958426304.460000,1247735519.890000,0,880870541.710000,1046907918.090000
002098.SZ,20210430,20191231,2043682156.620000,1324462679.490000,0,959846775.600000,1122486562.910000
002098.SZ,20191029,20190930,2118926896.560000,1375764054.650000,0,1031566935.090000,1168720712.630000
002098.SZ,20190831,20190630,2164801622.730000,1439778452.080000,0,1073585938.080000,881380949.000000
002098.SZ,20190430,20190331,2130497189.120000,1459606410.010000,0,1066836154.160000,905865687.550000
002098.SZ,20200430,20181231,2142044125.100000,1458213105.300000,0,1059756917.640000,903281826.360000
002098.SZ,20181030,20180930,3025843945.620000,1630144059.210000,0,1265220081.030000,1070311482.130000
002098.SZ,20180831,20180630,3131149080.740000,1740057122.750000,0,1371983993.410000,1151769066.820000
002098.SZ,20180426,20180331,3296061527.540000,1904865986.950000,0,1535511991.120000,1315233847.540000
002098.SZ,20190430,20171231,3179150037.110000,1794285919.090000,0,1439333146.040000,1202797191.930000
002098.SZ,20171027,20170930,3250437647.730000,1920542316.080000,0,1515870128.000000,1328269546.870000
002098.SZ,20170830,20170630,1631413295.260000,465936785.060000,0,783421824.220000,422389416.310000
