fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
000813.SZ,20251025,20250930,5233330047.520000,271088648.980000,0,3186407470.450000,110684607.150000
000813.SZ,20250823,20250630,5273462989.160000,262102715.200000,0,3244305342.790000,93255906.250000
000813.SZ,20250429,20250331,5355877868.800000,220204515.490000,0,3371545334.510000,131860321.380000
000813.SZ,20251025,20241231,5319833620.490000,154884054.360000,0,3350825305.950000,109873818.110000
000813.SZ,20241031,20240930,5299799872.060000,139599759.030000,0,3428030311.960000,91403094.710000
000813.SZ,20240828,20240630,5365254359.930000,137426368.730000,0,3543298494.450000,101625035.470000
000813.SZ,20240425,20240331,5357834623.560000,150877373.160000,0,3527415983.130000,112929023.950000
000813.SZ,20250429,20231231,5378612557.620000,137145270.060000,0,3539032694.090000,97202503.800000
000813.SZ,20231026,20230930,5485244306.340000,283741575.990000,0,3605014013.780000,242200694.620000
000813.SZ,20230824,20230630,5392158296.500000,281769223.110000,0,3697757958.680000,242807361.830000
000813.SZ,20230428,20230331,5554524795.940000,328445794.710000,0,3854779861.390000,273674299.340000
000813.SZ,20240412,20221231,5676146977.360000,392161004.650000,0,3957835058.290000,334808401.780000
000813.SZ,20221028,20220930,5702722433.800000,217072988.130000,0,3948414682.030000,181671825.920000
000813.SZ,20220825,20220630,5706575165.760000,195678603.800000,0,3927120319.680000,158291448.630000
000813.SZ,20220430,20220331,5854779624.680000,361822032.910000,0,4056672615.210000,305839673.910000
000813.SZ,20230428,20211231,5778043347.050000,308053292.520000,0,3562755881.680000,250120276.700000
000813.SZ,20211026,20210930,6081080656.330000,411964759.520000,0,3569312979.070000,377184310.680000
000813.SZ,20210828,20210630,6065391673.740000,491059221.580000,0,3321590677.060000,453640778.210000
000813.SZ,20210429,20210331,6466510166.450000,455413057.280000,0,4874103117.450000,422914640.320000
000813.SZ,20220427,20201231,6399443473.170000,446366740.110000,0,4799418955.300000,413027453.200000
000813.SZ,20201031,20200930,6632937948.190000,794738645.080000,0,4330055535.600000,758895925.150000
000813.SZ,20200829,20200630,6572873929.720000,645581121.990000,0,4397055842.510000,608914010.550000
000813.SZ,20200429,20200331,6191654551.650000,457241242.110000,0,5004835855.820000,440246242.390000
000813.SZ,20210429,20191231,5927795521.330000,316152923.630000,0,5011241306.410000,298773923.880000
000813.SZ,20191026,20190930,5888501365.180000,274874043.140000,0,5101927314.940000,255722765.020000
000813.SZ,20190824,20190630,5748857870.240000,230984583.050000,0,5020863616.220000,213990079.150000
000813.SZ,20190427,20190331,5762403637.760000,365661202.000000,0,5018832866.280000,349631472.420000
000813.SZ,20200429,20181231,5921638285.930000,640152430.600000,0,4758447495.180000,623790558.880000
000813.SZ,20181027,20180930,5851977645.740000,700775220.300000,0,5134029053.650000,682755713.310000
000813.SZ,20180825,20180630,5546290223.380000,557155914.960000,0,4827372709.970000,538627030.950000
000813.SZ,20180421,20180331,5403235524.390000,679942662.590000,0,4699206741.560000,661458501.930000
000813.SZ,20190427,20171231,5138977267.940000,593565270.640000,0,4440215089.750000,575001287.150000
000813.SZ,20171028,20170930,4577691822.010000,193034891.420000,0,3922995950.830000,173457712.310000
000813.SZ,20170819,20170630,4393811030.050000,216196720.840000,0,3741865646.930000,196600436.360000
000813.SZ,20170422,20170331,4111269786.150000,197349597.080000,0,3488508077.610000,178032654.770000
000813.SZ,20180421,20161231,3926931218.320000,175371752.100000,0,3321868812.390000,157344651.970000
