fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
001387.SZ,20251029,20250930,1412053658.560000,0,47190995.790000,0,0,0
001387.SZ,20250828,20250630,896574108.010000,0,34503781.360000,0,0,0
001387.SZ,20250425,20250331,441205258.470000,0,18477803.570000,0,0,0
001387.SZ,20250425,20241231,1945804113.700000,0,102222295.040000,0,0,0
001387.SZ,20251029,20240930,1404775160.830000,0,55935455.120000,0,0,0
001387.SZ,20250828,20240630,933106705.130000,0,39197240.920000,0,0,0
001387.SZ,20250425,20240331,436226478.750000,0,17432574.280000,0,0,0
001387.SZ,20250425,20231231,2358966311.280000,0,144116165.720000,0,0,0
001387.SZ,20241030,20230930,1693515173.870000,0,100102451.120000,0,0,0
001387.SZ,20240828,20230630,1066229749.390000,0,56165075.240000,0,0,0
001387.SZ,20240425,20230331,440090946.040000,0,19310855.180000,0,0,0
001387.SZ,20240425,20221231,1927480032.950000,0,102795770.240000,0,0,0
001387.SZ,20231222,20220930,1405375197.620000,0,73951328.580000,0,0,0
001387.SZ,20220930,20220331,446601900.000000,0,16294500.000000,0,0,0
001387.SZ,20231222,20211231,2072179387.670000,0,82786043.310000,0,0,0
001387.SZ,20231222,20201231,1613769990.550000,0,4520637.080000,0,0,0
001387.SZ,20230320,20191231,1626538600.000000,0,58622300.000000,0,0,0
