fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601939.SH,20251031,20250930,1817380000000.000000,-1330592000000.000000,105108000000.000000
601939.SH,20250830,20250630,1256614000000.000000,-831189000000.000000,82466000000.000000
601939.SH,20250430,20250331,721067000000.000000,-505078000000.000000,-20295000000.000000
601939.SH,20250329,20241231,338023000000.000000,-692632000000.000000,-7198000000.000000
601939.SH,20251031,20240930,954869000000.000000,-470810000000.000000,-19844000000.000000
601939.SH,20250830,20240630,290805000000.000000,-80924000000.000000,7400000000.000000
601939.SH,20250430,20240331,209335000000.000000,-135041000000.000000,38576000000.000000
601939.SH,20250329,20231231,642850000000.000000,-821254000000.000000,-47327000000.000000
601939.SH,20241031,20230930,477206000000.000000,-712081000000.000000,-83196000000.000000
601939.SH,20240831,20230630,814615000000.000000,-571238000000.000000,9703000000.000000
601939.SH,20240430,20230331,370787000000.000000,-268382000000.000000,19322000000.000000
601939.SH,20240329,20221231,978419000000.000000,-651668000000.000000,-6425000000.000000
601939.SH,20231027,20220930,824265000000.000000,-562424000000.000000,7111000000.000000
601939.SH,20230824,20220630,815501000000.000000,-678685000000.000000,76803000000.000000
601939.SH,20230429,20220331,479940000000.000000,-237532000000.000000,9767000000.000000
601939.SH,20230330,20211231,436718000000.000000,-518548000000.000000,16123000000.000000
601939.SH,20221029,20210930,473225000000.000000,-293838000000.000000,9039000000.000000
601939.SH,20220831,20210630,172159000000.000000,-181268000000.000000,30959000000.000000
601939.SH,20220430,20210331,253365000000.000000,-75657000000.000000,19051000000.000000
601939.SH,20220330,20201231,580685000000.000000,-642158000000.000000,-89960000000.000000
601939.SH,20211030,20200930,610678000000.000000,-769165000000.000000,-36383000000.000000
601939.SH,20210828,20200630,62700000000.000000,-448716000000.000000,-18333000000.000000
601939.SH,20210429,20200331,495018000000.000000,-97200000000.000000,-15636000000.000000
601939.SH,20210327,20191231,581287000000.000000,-292548000000.000000,-101841000000.000000
601939.SH,20201030,20190930,177939000000.000000,-306839000000.000000,-94368000000.000000
601939.SH,20200831,20190630,114178000000.000000,-213469000000.000000,-19892000000.000000
601939.SH,20200429,20190331,281660000000.000000,-197049000000.000000,-18417000000.000000
601939.SH,20200330,20181231,443767000000.000000,-197715000000.000000,28921000000.000000
601939.SH,20191031,20180930,744866000000.000000,-334620000000.000000,-8015000000.000000
601939.SH,20190829,20180630,274080000000.000000,-9736000000.000000,12510000000.000000
601939.SH,20190430,20180331,348373000000.000000,-7704000000.000000,-1419000000.000000
601939.SH,20190328,20171231,79090000000.000000,-97456000000.000000,8792000000.000000
601939.SH,20181024,20170930,135424000000.000000,-27877000000.000000,-58671000000.000000
601939.SH,20180829,20170630,-121046000000.000000,104560000000.000000,11880000000.000000
601939.SH,20180427,20170331,263313000000.000000,-7198000000.000000,-1632000000.000000
601939.SH,20180328,20161231,882532000000.000000,-610481000000.000000,-75368000000.000000
601939.SH,20171027,20160930,1019291000000.000000,-737518000000.000000,-70918000000.000000
601939.SH,20170831,20160630,471732000000.000000,-326422000000.000000,-5677000000.000000
601939.SH,20170428,20160331,360031000000.000000,-9321000000.000000,-7066000000.000000
601939.SH,20170330,20151231,633494000000.000000,-593629000000.000000,-13823000000.000000
601939.SH,20161028,20150930,562397000000.000000,-379372000000.000000,-60228000000.000000
601939.SH,20160826,20150630,319627000000.000000,-217742000000.000000,14853000000.000000
601939.SH,20160430,20150331,270093000000.000000,-84525000000.000000,-2813000000.000000
601939.SH,20160331,20141231,316951000000.000000,-343887000000.000000,-62850000000.000000
601939.SH,20151030,20140930,463927000000.000000,-216903000000.000000,-71238000000.000000
601939.SH,20150831,20140630,89520000000.000000,-124092000000.000000,47000000.000000
601939.SH,20150430,20140331,256705000000.000000,-25923000000.000000,-13396000000.000000
601939.SH,20150328,20131231,45929000000.000000,-278182000000.000000,-72541000000.000000
601939.SH,20141024,20130930,17920000000.000000,-169082000000.000000,-69267000000.000000
601939.SH,20140830,20130630,76731000000.000000,-40831000000.000000,-1505000000.000000
601939.SH,20140428,20130331,-135857000000.000000,-23849000000.000000,-1523000000.000000
601939.SH,20140331,20121231,368813000000.000000,-155855000000.000000,-20787000000.000000
601939.SH,20131028,20120930,224686000000.000000,-107281000000.000000,-57098000000.000000
601939.SH,20130826,20120630,340942000000.000000,-87837000000.000000,-367000000.000000
601939.SH,20130427,20120331,246722000000.000000,-49066000000.000000,-1424000000.000000
601939.SH,20130325,20111231,125014000000.000000,152584000000.000000,-15634000000.000000
601939.SH,20121029,20110930,-71763000000.000000,85655000000.000000,-54684000000.000000
601939.SH,20120827,20110630,-67512000000.000000,172509000000.000000,-3152000000.000000
601939.SH,20120428,20110331,-185601000000.000000,203142000000.000000,-1450000000.000000
601939.SH,20120326,20101231,259361000000.000000,-345136000000.000000,8199000000.000000
601939.SH,20111029,20100930,245733000000.000000,-247970000000.000000,-52157000000.000000
601939.SH,20110822,20100630,198947000000.000000,-278947000000.000000,-1320000000.000000
601939.SH,20110429,20100331,150326000000.000000,-241389000000.000000,-1512000000.000000
601939.SH,20110328,20091231,423579000000.000000,-417491000000.000000,18332000000.000000
601939.SH,20101030,20090930,154938000000.000000,-299300000000.000000,15733000000.000000
601939.SH,20100823,20090630,-48105000000.000000,-125377000000.000000,39186000000.000000
601939.SH,20100430,20090331,-182929000000.000000,115109000000.000000,39931000000.000000
601939.SH,20100329,20081231,180646000000.000000,38759000000.000000,-40113000000.000000
601939.SH,20091024,20080930,31244000000.000000,54516000000.000000,-13741000000.000000
601939.SH,20090822,20080630,-25117000000.000000,-10841000000.000000,-181000000.000000
601939.SH,20090425,20080331,-13204000000.000000,-39973000000.000000,2056000000.000000
601939.SH,20090328,20071231,294314000000.000000,-282707000000.000000,3140000000.000000
601939.SH,20081025,20070930,290704000000.000000,-302447000000.000000,35274000000.000000
601939.SH,20080823,20070630,229222000000.000000,-237886000000.000000,-126000000.000000
601939.SH,20080412,20061231,412759000000.000000,-515679000000.000000,-8510000000.000000
601939.SH,20070911,20060630,250705000000.000000,-358149000000.000000,-108000000.000000
601939.SH,20070911,20051231,303444000000.000000,-311596000000.000000,70710000000.000000
601939.SH,20070911,20041231,118167000000.000000,-285387000000.000000,47894000000.000000
