fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601615.SH,20251031,20250930,-4925987922.440000,-2723749792.290000,1631928228.650000
601615.SH,20250828,20250630,-3503406680.770000,-3479948861.100000,3338328073.600000
601615.SH,20250426,20250331,-2178322594.430000,-1432857817.180000,2275956921.860000
601615.SH,20250426,20241231,-2403166821.840000,-2055289312.220000,6559859516.520000
601615.SH,20251031,20240930,-4637441458.490000,-2013457016.680000,5367239912.580000
601615.SH,20250828,20240630,-4553061557.670000,-1305628297.740000,5087453079.290000
601615.SH,20250426,20240331,-1669896242.160000,-1860937091.410000,4060054080.370000
601615.SH,20250426,20231231,-2590267971.930000,-6183754586.590000,10186964125.930000
601615.SH,20241031,20230930,-2331524820.470000,-5112830114.320000,6624058501.590000
601615.SH,20240831,20230630,-3366840108.820000,-3082680325.670000,4704357763.670000
601615.SH,20240429,20230331,-1731444613.920000,-1796967211.610000,2128899115.780000
601615.SH,20240523,20221231,-795897943.830000,-9950135821.990000,7817254538.570000
601615.SH,20231028,20220930,-5219461118.470000,-3736979505.570000,7365066472.340000
601615.SH,20230831,20220630,-2414890030.320000,-2347555953.530000,1333972758.490000
601615.SH,20230429,20220331,-4060663294.840000,667008626.150000,1407579726.340000
601615.SH,20230429,20211231,5397539407.220000,-6935411973.080000,-635844492.140000
601615.SH,20221028,20210930,2537791412.200000,-1828670026.700000,-1325837404.410000
601615.SH,20220831,20210630,165287511.870000,-1169692346.090000,-1074025553.690000
601615.SH,20220429,20210331,-1544641320.800000,174830103.090000,25018188.660000
601615.SH,20220415,20201231,3630754067.750000,-3763221942.990000,5169362889.510000
601615.SH,20211029,20200930,3291642751.030000,-2765683388.920000,-984928730.390000
601615.SH,20210820,20200630,3268870938.620000,-1106701373.140000,-798438063.670000
601615.SH,20210430,20200331,1246037454.030000,-374228196.150000,333659927.580000
601615.SH,20210408,20191231,5755264200.020000,-2142709034.500000,3932756956.950000
601615.SH,20201030,20190930,928853967.190000,-1214997776.350000,2704415783.830000
601615.SH,20200820,20190630,-262744718.760000,-316236411.590000,1987817205.730000
601615.SH,20200430,20190331,-681759782.870000,-157916817.680000,1493287097.910000
601615.SH,20200422,20181231,276323400.050000,-1172074181.700000,1074650168.580000
601615.SH,20191030,20180930,70245865.330000,-1526752425.380000,433852626.760000
601615.SH,20190828,20180630,26828965.780000,-941340394.790000,832434133.610000
601615.SH,20190427,20180331,-744895453.940000,-638710495.520000,626988949.290000
601615.SH,20190427,20171231,1304628119.860000,-1126243502.540000,-225948084.920000
601615.SH,20180302,20170930,90377223.810000,-436592665.160000,-596547963.940000
601615.SH,20180302,20161231,91397922.810000,-1469579779.210000,2800904420.690000
601615.SH,20161028,20160930,-473882821.330000,-970985760.730000,1467910434.630000
601615.SH,20160831,20160630,-721872201.070000,-816729604.580000,1003521066.250000
601615.SH,20160429,20160331,-93179966.570000,-123166421.010000,219822672.220000
601615.SH,20160429,20151231,112616905.720000,184344082.050000,-680770544.790000
601615.SH,20151210,20150930,-146074868.570000,-118594308.790000,-1070022700.740000
601615.SH,20151210,20150630,-95121700.000000,-60393400.000000,-1044959100.000000
601615.SH,20180302,20141231,1524182144.660000,-467238776.830000,-288816939.760000
601615.SH,20141030,20140930,1147627109.570000,5590287.100000,-160608758.710000
601615.SH,20140829,20140630,317929403.350000,15847607.230000,-151600148.380000
601615.SH,20140430,20140331,141886518.740000,-37747061.960000,-64897804.750000
601615.SH,20140430,20131231,-127577449.690000,-500112565.520000,103246990.920000
601615.SH,20131031,20130930,-179175636.160000,-453705476.350000,-57031265.530000
601615.SH,20130830,20130630,-74015693.860000,-125841703.180000,-81242865.720000
601615.SH,20130428,20130331,-237287822.000000,-114793627.000000,-311868542.000000
601615.SH,20130428,20121231,-444447589.770000,-683148672.130000,1168279352.720000
601615.SH,20121031,20120930,-399022226.000000,-367579545.000000,694334053.000000
601615.SH,20120830,20120630,-797465980.000000,-286937103.000000,722963828.000000
601615.SH,20120430,20120331,14381139.000000,-29794891.000000,941165592.000000
601615.SH,20130428,20111231,-681900779.690000,-563768575.470000,736489126.830000
601615.SH,20120104,20110930,-632767990.580000,-283022596.090000,-57791835.070000
601615.SH,20120104,20101231,-775546601.380000,-198572639.920000,1859385072.770000
601615.SH,20120104,20091231,370741651.000000,-70434863.590000,500815692.330000
601615.SH,20120104,20081231,-186755086.330000,-80326468.740000,249556123.630000
