fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601901.SH,20251031,20250930,9081959397.000000,0,3711375457.740000,0,0,0
601901.SH,20250830,20250630,5663062267.680000,0,2282096718.400000,0,0,0
601901.SH,20250430,20250331,2964282363.700000,0,1178667718.280000,0,0,0
601901.SH,20250329,20241231,7718404055.790000,0,2166810324.900000,0,0,0
601901.SH,20251031,20240930,5432688200.970000,0,1917076209.800000,0,0,0
601901.SH,20250830,20240630,3722310423.550000,0,1295567964.770000,0,0,0
601901.SH,20250430,20240331,1984787239.230000,0,775886325.560000,0,0,0
601901.SH,20250329,20231231,7118747537.930000,0,2247845782.280000,0,0,0
601901.SH,20241030,20230930,5668034273.260000,0,1946236418.540000,0,0,0
601901.SH,20240823,20230630,4053970391.520000,0,1442243123.330000,0,0,0
601901.SH,20240423,20230331,1772663423.590000,0,583703649.910000,0,0,0
601901.SH,20240320,20221231,7776967803.030000,0,2202683002.640000,0,0,0
601901.SH,20231027,20220930,5905407247.060000,0,2028719646.270000,0,0,0
601901.SH,20230825,20220630,4075854273.750000,0,1495006433.510000,0,0,0
601901.SH,20230425,20220331,1667661360.940000,0,462689823.430000,0,0,0
601901.SH,20230228,20211231,8621202071.850000,0,1872435154.990000,0,0,0
601901.SH,20221028,20210930,6458626853.430000,0,1971689767.970000,0,0,0
601901.SH,20220823,20210630,4079949848.550000,0,1340352747.570000,0,0,0
601901.SH,20220429,20210331,2048606121.690000,0,894360093.220000,0,0,0
601901.SH,20220331,20201231,7541809241.460000,0,1198143096.950000,0,0,0
601901.SH,20211030,20200930,5724543460.000000,0,1498160830.440000,0,0,0
601901.SH,20210831,20200630,3392945977.690000,0,653197942.240000,0,0,0
601901.SH,20210430,20200331,1935684801.340000,0,378534083.350000,0,0,0
601901.SH,20210430,20191231,6594941981.460000,0,982870486.390000,0,0,0
601901.SH,20201031,20190930,4967250879.340000,0,1059131365.710000,0,0,0
601901.SH,20200829,20190630,3588331627.340000,0,746574886.470000,0,0,0
601901.SH,20200425,20190331,1844944432.340000,0,582193922.810000,0,0,0
601901.SH,20200425,20181231,5722593356.590000,0,680328744.880000,0,0,0
601901.SH,20191030,20180930,3708224136.620000,0,474479553.720000,0,0,0
601901.SH,20190820,20180630,2312497883.860000,0,197596729.660000,0,0,0
601901.SH,20190430,20180331,1295667661.130000,0,309887016.740000,0,0,0
601901.SH,20190330,20171231,5961533467.390000,0,1452587320.890000,0,0,0
601901.SH,20181031,20170930,4712264459.990000,0,1330869698.520000,0,0,0
601901.SH,20180831,20170630,2967352967.170000,0,812636846.260000,0,0,0
601901.SH,20180428,20170331,1324513410.570000,0,412552530.780000,0,0,0
601901.SH,20180331,20161231,7759738629.420000,0,2582322310.910000,0,0,0
601901.SH,20171031,20160930,6237062108.790000,0,2657788373.820000,0,0,0
601901.SH,20170825,20160630,4487622273.030000,0,2143380980.840000,0,0,0
601901.SH,20170429,20160331,1924948432.150000,0,845473106.120000,0,0,0
601901.SH,20170331,20151231,10914989706.620000,0,4098493582.570000,0,0,0
601901.SH,20161028,20150930,7991607035.780000,0,3954941313.250000,0,0,0
601901.SH,20160830,20150630,5618779550.640000,0,2948577093.390000,0,0,0
601901.SH,20160429,20150331,1839842528.180000,0,982792991.090000,0,0,0
601901.SH,20160429,20141231,4899699230.060000,0,1800384672.960000,0,0,0
601901.SH,20151031,20140930,3257972399.420000,0,1393074192.460000,0,0,0
601901.SH,20150829,20140630,1939911570.040000,0,782288009.220000,0,0,0
601901.SH,20150430,20140331,933249417.920000,0,440323108.460000,0,0,0
601901.SH,20150430,20131231,3453058407.180000,0,1105944886.180000,0,0,0
601901.SH,20141031,20130930,2384530886.780000,0,816012401.450000,0,0,0
601901.SH,20140830,20130630,1434656909.990000,0,395344562.540000,0,0,0
601901.SH,20140429,20130331,762892675.190000,0,331454322.910000,0,0,0
601901.SH,20140416,20121231,2331624078.160000,0,559397113.120000,0,0,0
601901.SH,20131031,20120930,1731713036.640000,0,526856136.410000,0,0,0
601901.SH,20130831,20120630,1204293464.130000,0,429128046.800000,0,0,0
601901.SH,20130427,20120331,566332691.230000,0,207157644.410000,0,0,0
601901.SH,20130427,20111231,1709033850.410000,0,251258392.360000,0,0,0
601901.SH,20121031,20110930,1299054439.720000,0,213680735.190000,0,0,0
601901.SH,20120825,20110630,966345224.800000,0,279844199.430000,0,0,0
601901.SH,20120425,20110331,578279283.000000,0,203317746.690000,0,0,0
601901.SH,20120405,20101231,3087703429.840000,0,1272380702.440000,0,0,0
601901.SH,20111031,20100930,1789642054.120000,0,725544955.870000,0,0,0
601901.SH,20110809,20100630,985948363.050000,0,335756174.050000,0,0,0
601901.SH,20110721,20091231,3311926284.230000,0,1391487189.440000,0,0,0
601901.SH,20090717,20090630,1348742707.150000,0,687600181.980000,0,0,0
601901.SH,20110721,20081231,2152125399.070000,0,859141429.670000,0,0,0
601901.SH,20080430,20071231,2078736415.640000,0,815903344.120000,0,0,0
601901.SH,20061231,20061231,429018670.680000,0,252180564.490000,0,0,0
601901.SH,20061231,20051231,131927279.470000,0,-28209987.810000,0,0,0
