fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601699.SH,20251030,20250930,80932022164.360000,32738287005.280000,0,25761072775.160000,26384403300.950000
601699.SH,20250828,20250630,79157674919.690000,31184762601.970000,0,23586595176.170000,25179607973.880000
601699.SH,20250429,20250331,79276356538.610000,30339520377.950000,0,23209460579.610000,23736347605.770000
601699.SH,20251030,20241231,80284929568.910000,32309090472.770000,0,23751214406.000000,25922122253.610000
601699.SH,20241031,20240930,92734221608.200000,43728112958.190000,0,36654294048.350000,36366924490.450000
601699.SH,20240823,20240630,81176157540.360000,33113066164.170000,0,36655505708.980000,25721664476.560000
601699.SH,20240419,20240331,83894515345.250000,32401690613.900000,0,38901854637.630000,24595235268.130000
601699.SH,20250429,20231231,86762330545.140000,37343183363.900000,0,41391658159.130000,29906392759.310000
601699.SH,20231027,20230930,88518244602.760000,39232625953.930000,0,42803440331.110000,32237049035.350000
601699.SH,20230818,20230630,86086472710.340000,39352359419.380000,0,39744494271.790000,32428253671.540000
601699.SH,20230427,20230331,94992186634.590000,41348114112.760000,0,47762173614.400000,33780951852.300000
601699.SH,20240420,20221231,94805965098.340000,45582741785.100000,0,46790432395.920000,38249257306.340000
601699.SH,20221028,20220930,98449939526.880000,54208069687.390000,0,49221532621.450000,46431168586.470000
601699.SH,20220824,20220630,94431006507.420000,54734460874.690000,0,44233473793.740000,46539906414.030000
601699.SH,20220423,20220331,97738745656.350000,60785987272.650000,0,46995859048.440000,49845669584.220000
601699.SH,20230427,20211231,94886058701.650000,61430183097.030000,0,43594077395.760000,51042727056.560000
601699.SH,20211028,20210930,97684934123.620000,65091111680.140000,0,43019553542.360000,50488477156.300000
601699.SH,20210826,20210630,88084559858.250000,58800515888.080000,0,33207722460.330000,42039989634.370000
601699.SH,20210426,20210331,79459115876.760000,51877268219.930000,0,29040174604.300000,38387577134.250000
601699.SH,20220423,20201231,77715392449.520000,51762739126.040000,0,28233789170.510000,39347200719.220000
601699.SH,20201030,20200930,75811153106.630000,50751792643.600000,0,27938652242.470000,37972020520.560000
601699.SH,20200821,20200630,74334179844.660000,49620633847.000000,0,26694613930.300000,37387562649.600000
601699.SH,20200430,20200331,74012747408.150000,49463733782.650000,0,26657651694.210000,37624669877.440000
601699.SH,20210426,20191231,74261033556.160000,50780053749.670000,0,26561947904.980000,39692984783.520000
601699.SH,20191030,20190930,67413794513.260000,42527912604.620000,0,31350417821.060000,33680273341.000000
601699.SH,20190829,20190630,64282572443.370000,40303766674.250000,0,28122510390.430000,31906201641.740000
601699.SH,20190426,20190331,64295366338.860000,40479982957.510000,0,28207418082.290000,31394264042.900000
601699.SH,20200430,20181231,75566676547.930000,52681405737.530000,0,30050987434.640000,43477629274.500000
601699.SH,20181026,20180930,64310071929.240000,41352220647.400000,0,29267359120.520000,30990102135.770000
601699.SH,20180824,20180630,63735396645.800000,42039979659.990000,0,28636650128.820000,31182489081.250000
601699.SH,20180427,20180331,64622653987.020000,43144500634.280000,0,29469877323.180000,32131749928.360000
601699.SH,20190328,20171231,66473879928.450000,46136620441.540000,0,31140713382.290000,34347332060.450000
601699.SH,20171027,20170930,62407633670.070000,42202974653.030000,0,27473335140.160000,34337309951.530000
601699.SH,20170825,20170630,60218576068.290000,40916622829.030000,0,25258452676.610000,32801436674.910000
601699.SH,20170428,20170331,58503760623.170000,39803391193.380000,0,24014579774.430000,32524879378.800000
601699.SH,20180427,20161231,57823582302.900000,39844218890.810000,0,23045257154.680000,32664694986.570000
601699.SH,20161028,20160930,54339954864.770000,36486916362.860000,0,19957461266.610000,29429653380.330000
601699.SH,20160729,20160630,50068471013.950000,32339502675.670000,0,15641432049.040000,24834828565.150000
601699.SH,20160428,20160331,51325631838.470000,33525267264.900000,0,17548891979.040000,25053403620.500000
601699.SH,20170331,20151231,50620106983.160000,33053939901.120000,0,16706118478.090000,25013589973.430000
601699.SH,20151030,20150930,51270421807.510000,32213882331.380000,0,18429800989.570000,20709776980.680000
601699.SH,20150827,20150630,52266986447.420000,33317315293.720000,0,19587545658.980000,22526421247.640000
601699.SH,20150430,20150331,52567122207.800000,33782595726.980000,0,20481024963.590000,23646982799.950000
601699.SH,20160428,20141231,51506179139.820000,32997641205.910000,0,19438372183.450000,23999137256.080000
601699.SH,20141030,20140930,50856049951.370000,32566790516.170000,0,21913265712.460000,23536775518.360000
601699.SH,20140828,20140630,48283722504.800000,30224825462.270000,0,19796946755.450000,19548264236.720000
601699.SH,20140430,20140331,45854869771.510000,28119629001.180000,0,17898723474.740000,18147656208.870000
601699.SH,20150326,20131231,45601207707.860000,28277383958.220000,0,18723286249.180000,19909020334.830000
601699.SH,20131030,20130930,43400712743.790000,25566554904.310000,0,18490692837.950000,15661067662.670000
601699.SH,20130829,20130630,42913283322.480000,25394015981.120000,0,18351870196.380000,16275856530.360000
601699.SH,20130426,20130331,41203855541.740000,23654754979.430000,0,16940045199.200000,15639011335.680000
601699.SH,20140326,20121231,39612803889.050000,23043206987.020000,0,15521523094.990000,16240406807.750000
601699.SH,20121031,20120930,35609027949.610000,17781538568.720000,0,17517209098.490000,13589643006.170000
601699.SH,20120829,20120630,34811036711.250000,17658423670.460000,0,17300811695.380000,13477359046.570000
601699.SH,20120428,20120331,35106043135.450000,17899630503.470000,0,18014093887.700000,14504348361.610000
601699.SH,20130327,20111231,34571558231.000000,18853470727.250000,0,17820198544.190000,16023111812.860000
601699.SH,20111025,20110930,33941374477.320000,18535790476.420000,0,20459300837.560000,14947790335.020000
601699.SH,20110831,20110630,33165020246.290000,19109381550.430000,0,20003590421.570000,15234689544.990000
601699.SH,20110429,20110331,30734298807.030000,16504125485.380000,0,17293672365.260000,12519554570.030000
601699.SH,20120330,20101231,29363691332.530000,16609306142.700000,0,15817664173.070000,12648111677.350000
601699.SH,20101027,20100930,26146505246.320000,13990335373.790000,0,16731383811.610000,10451511635.300000
601699.SH,20100831,20100630,25033995013.530000,14135742514.710000,0,15931213918.600000,10895558776.220000
