fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000828.SZ,20251030,20250930,1644248213.510000,-704197135.040000,-2072150267.800000
000828.SZ,20250826,20250630,931196200.850000,-450835527.770000,-1978748900.380000
000828.SZ,20250428,20250331,387884407.880000,-410174121.230000,-166782283.530000
000828.SZ,20250408,20241231,1372796339.890000,2035298901.880000,-2514253875.840000
000828.SZ,20251030,20240930,562696532.520000,3851266629.100000,-2784639739.560000
000828.SZ,20250826,20240630,-400097300.880000,3720934652.280000,-1046301763.780000
000828.SZ,20250428,20240331,-743149397.050000,-370293625.260000,18933154.940000
000828.SZ,20250408,20231231,388781056.360000,-3527534845.920000,1156770644.510000
000828.SZ,20241030,20230930,231456957.800000,-3353915981.690000,1338167916.530000
000828.SZ,20240827,20230630,551507615.210000,-1669410392.240000,705072208.060000
000828.SZ,20240425,20230331,631434670.370000,-1143197586.080000,696254409.610000
000828.SZ,20240420,20221231,-902116438.750000,-4522675610.150000,7806707077.580000
000828.SZ,20231031,20220930,-879519777.500000,-1772547641.280000,7126503633.850000
000828.SZ,20230830,20220630,-1233523819.440000,-767709192.580000,5800751199.720000
000828.SZ,20230428,20220331,-1192548887.170000,-902509246.470000,4242667849.030000
000828.SZ,20230428,20211231,1319035472.970000,-3656217198.620000,842571039.940000
000828.SZ,20221029,20210930,958237259.390000,-2434531637.120000,218158650.690000
000828.SZ,20220823,20210630,630498400.110000,-1499231766.390000,264227742.010000
000828.SZ,20220428,20210331,663530209.200000,-731312843.450000,362857984.810000
000828.SZ,20220422,20201231,2858538541.900000,-1960312194.570000,1216693734.560000
000828.SZ,20211028,20200930,2507689252.390000,-1300196525.570000,985485639.030000
000828.SZ,20210820,20200630,2244791934.610000,-938362902.920000,521279529.710000
000828.SZ,20210428,20200331,1876038582.100000,-423148875.490000,315939743.360000
000828.SZ,20210320,20191231,1490560434.880000,30064297.750000,-790181411.660000
000828.SZ,20201026,20190930,1588118361.010000,57755868.480000,260469568.890000
000828.SZ,20200808,20190630,923052246.680000,54142480.730000,322089663.500000
000828.SZ,20200429,20190331,337886542.650000,-8583352.450000,331284543.150000
000828.SZ,20200318,20181231,2228948846.460000,-1119661587.260000,-503744216.080000
000828.SZ,20191029,20180930,1877595816.800000,94713881.060000,-624075649.990000
000828.SZ,20190824,20180630,460607132.430000,38535661.860000,-307030306.650000
000828.SZ,20190430,20180331,86641982.700000,13024437.390000,282335782.410000
000828.SZ,20190417,20171231,48891244.140000,97218844.290000,286073473.180000
000828.SZ,20181031,20170930,281693284.800000,109449995.160000,64476102.330000
000828.SZ,20180827,20170630,-36209891.850000,71518913.340000,815232228.150000
000828.SZ,20180421,20170331,-36155476.210000,11298967.880000,321687190.890000
000828.SZ,20180323,20161231,-975056799.630000,854109542.790000,-531106827.480000
000828.SZ,20171030,20160930,821696310.650000,512767668.570000,-501119363.640000
000828.SZ,20170823,20160630,535249855.230000,29030770.580000,-234452067.450000
000828.SZ,20170428,20160331,230862342.810000,-8014415.340000,-117863336.850000
000828.SZ,20170325,20151231,-1195350249.760000,-7291030.140000,1568602239.470000
000828.SZ,20161026,20150930,-1202208806.080000,-21880354.350000,1065533489.720000
000828.SZ,20160827,20150630,-846276043.590000,-39783472.750000,557700962.380000
000828.SZ,20160428,20150331,-593231478.860000,-79825307.400000,175449417.750000
000828.SZ,20160423,20141231,269246621.390000,75082527.660000,-104782800.570000
000828.SZ,20151028,20140930,162715482.660000,136129325.920000,-77748076.990000
000828.SZ,20150723,20140630,4429440.040000,85061119.260000,-57657289.080000
000828.SZ,20150428,20140331,-188744276.330000,55378760.170000,81388013.000000
000828.SZ,20150418,20131231,550385243.680000,-623385098.280000,-202318705.910000
000828.SZ,20141027,20130930,407494226.820000,-314145671.070000,-187205061.470000
000828.SZ,20140827,20130630,244203181.260000,-307606850.950000,-58095237.050000
000828.SZ,20140423,20130331,121159958.850000,-227087752.700000,-3773333.360000
000828.SZ,20140327,20121231,538971839.110000,-19335758.760000,-413426092.310000
000828.SZ,20131026,20120930,420555910.080000,-29267086.880000,-337392899.160000
000828.SZ,20130809,20120630,269118142.860000,-51565597.550000,-208454698.040000
000828.SZ,20130425,20120331,130375712.800000,-75267538.470000,3661924.720000
000828.SZ,20130329,20111231,547984017.450000,-10570693.370000,212902546.120000
000828.SZ,20121025,20110930,416569431.420000,16225351.500000,283157914.770000
000828.SZ,20120824,20110630,275986491.000000,50951124.660000,173400528.150000
000828.SZ,20120425,20110331,143924622.480000,26309032.410000,-10437371.880000
000828.SZ,20120328,20101231,452524545.340000,8404114.000000,-960801558.380000
000828.SZ,20111028,20100930,337999768.470000,3379809.270000,-652446713.650000
000828.SZ,20110831,20100630,209991722.370000,24848145.650000,-570266427.720000
000828.SZ,20110423,20100331,94659426.690000,-11470076.810000,-266540480.000000
000828.SZ,20110331,20091231,317954749.270000,-149902505.060000,229304414.010000
000828.SZ,20101029,20090930,226926087.530000,-175084471.470000,-118494026.950000
000828.SZ,20100830,20090630,151610209.810000,-171387272.510000,-5652697.740000
000828.SZ,20100424,20090331,67989826.490000,-15138663.910000,-11574450.000000
000828.SZ,20100331,20081231,301900664.610000,-427606095.230000,128657801.880000
000828.SZ,20091023,20080930,224042206.930000,-448300741.490000,174841403.930000
000828.SZ,20090821,20080630,133513143.350000,-459459802.440000,297184330.530000
000828.SZ,20090424,20080331,71212639.010000,-194997332.430000,88603335.750000
000828.SZ,20100826,20071231,360497521.760000,-667895019.760000,434281506.670000
000828.SZ,20081022,20070930,283466379.700000,-427823257.550000,460774096.850000
000828.SZ,20080731,20070630,182442673.950000,-24436140.790000,108565504.750000
000828.SZ,20080415,20070331,86733047.790000,-14347799.490000,203716667.140000
000828.SZ,20080228,20061231,306703450.740000,-378149235.840000,-331420017.790000
000828.SZ,20071022,20060930,197835589.650000,-366672753.130000,-248461546.320000
000828.SZ,20070810,20060630,110495747.780000,-355540243.830000,-171516793.980000
000828.SZ,20070426,20060331,83713644.010000,-351085609.650000,-96464554.210000
000828.SZ,20060225,20051231,361855215.690000,-592126874.640000,49171128.220000
000828.SZ,20051021,20050930,279778517.320000,-480443500.170000,-350770528.710000
000828.SZ,20050726,20050630,156735752.640000,-133904.240000,-519964909.710000
000828.SZ,20050415,20050331,85843796.560000,-69336.240000,-351485800.000000
000828.SZ,20050223,20041231,347953804.520000,-1089013.000000,-46856460.460000
000828.SZ,20041019,20040930,255117265.640000,-1123984.000000,-86247386.190000
000828.SZ,20040807,20040630,142381053.660000,263513.000000,-40877254.210000
000828.SZ,20040415,20040331,70313201.160000,-304645.600000,-77316564.120000
000828.SZ,20040116,20031231,320953309.270000,-121677811.170000,-214647967.430000
000828.SZ,20031021,20030930,150442777.940000,-53075135.470000,-213023024.930000
000828.SZ,20030710,20030630,166416223.180000,-49990533.860000,-217881811.320000
000828.SZ,20030425,20030331,34244228.320000,-43075807.260000,-102426389.930000
000828.SZ,20030412,20021231,272709564.680000,-39371164.240000,-328633841.560000
000828.SZ,20020823,20020630,70468370.720000,-12849671.800000,-175590579.350000
000828.SZ,20020327,20011231,177275466.440000,-179591798.750000,-316396138.840000
000828.SZ,20010810,20010630,-46153486.670000,-56689048.570000,-209637256.860000
000828.SZ,20010321,20001231,-349111753.770000,-125130271.380000,295540840.120000
000828.SZ,20000822,20000630,-92334653.170000,-12127977.240000,-368346162.000000
000828.SZ,20000311,19991231,874380766.000000,-510720174.000000,202971916.000000
000828.SZ,19990417,19981231,353760476.910000,-297234985.670000,-11467638.630000
