fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601818.SH,20251031,20250930,218497000000.000000,-173699000000.000000,-67286000000.000000
601818.SH,20250830,20250630,212285000000.000000,-78461000000.000000,-37424000000.000000
601818.SH,20250426,20250331,57080000000.000000,-43805000000.000000,19031000000.000000
601818.SH,20250329,20241231,-204802000000.000000,123684000000.000000,84995000000.000000
601818.SH,20251031,20240930,-35524000000.000000,92068000000.000000,-59817000000.000000
601818.SH,20250830,20240630,-147131000000.000000,109946000000.000000,56526000000.000000
601818.SH,20250426,20240331,-158530000000.000000,89992000000.000000,45009000000.000000
601818.SH,20250329,20231231,-3614000000.000000,-205825000000.000000,196019000000.000000
601818.SH,20241031,20230930,78119000000.000000,-252953000000.000000,139870000000.000000
601818.SH,20240831,20230630,70765000000.000000,-126280000000.000000,39638000000.000000
601818.SH,20240430,20230331,-16543000000.000000,-67557000000.000000,55250000000.000000
601818.SH,20240328,20221231,-56398000000.000000,-103094000000.000000,70566000000.000000
601818.SH,20231031,20220930,-129604000000.000000,-65942000000.000000,84803000000.000000
601818.SH,20230825,20220630,-178781000000.000000,-43761000000.000000,123380000000.000000
601818.SH,20230429,20220331,-217555000000.000000,14513000000.000000,159155000000.000000
601818.SH,20230325,20211231,-112242000000.000000,-93410000000.000000,286039000000.000000
601818.SH,20221029,20210930,-177064000000.000000,-16924000000.000000,162173000000.000000
601818.SH,20220827,20210630,-143208000000.000000,-38815000000.000000,174221000000.000000
601818.SH,20220428,20210331,-72208000000.000000,-29742000000.000000,87248000000.000000
601818.SH,20220326,20201231,117169000000.000000,-173562000000.000000,86748000000.000000
601818.SH,20211029,20200930,107754000000.000000,-131239000000.000000,42645000000.000000
601818.SH,20210831,20200630,187604000000.000000,-134934000000.000000,-30008000000.000000
601818.SH,20210429,20200331,226462000000.000000,-112947000000.000000,-2140000000.000000
601818.SH,20210327,20191231,65100000000.000000,-74423000000.000000,-61453000000.000000
601818.SH,20201031,20190930,-8842000000.000000,-4496000000.000000,-28444000000.000000
601818.SH,20200829,20190630,15169000000.000000,21346000000.000000,-18405000000.000000
601818.SH,20200429,20190331,-32197000000.000000,48961000000.000000,-10763000000.000000
601818.SH,20200328,20181231,19514000000.000000,55765000000.000000,-37444000000.000000
601818.SH,20191031,20180930,75752000000.000000,25893000000.000000,-102484000000.000000
601818.SH,20190829,20180630,90353000000.000000,30022000000.000000,-79417000000.000000
601818.SH,20190427,20180331,-98459000000.000000,65177000000.000000,7712000000.000000
601818.SH,20190329,20171231,-142721000000.000000,12318000000.000000,39284000000.000000
601818.SH,20181031,20170930,-204273000000.000000,27439000000.000000,57189000000.000000
601818.SH,20180829,20170630,-240099000000.000000,69945000000.000000,111900000000.000000
601818.SH,20180428,20170331,-163506000000.000000,-71409000000.000000,194168000000.000000
601818.SH,20180329,20161231,349679000000.000000,-423325000000.000000,191134000000.000000
601818.SH,20171031,20160930,229453000000.000000,-369702000000.000000,205767000000.000000
601818.SH,20170826,20160630,314519000000.000000,-356185000000.000000,123300000000.000000
601818.SH,20170429,20160331,81096000000.000000,-122941000000.000000,93907000000.000000
601818.SH,20170331,20151231,211400000000.000000,-313132000000.000000,125107000000.000000
601818.SH,20161029,20150930,194991000000.000000,-245577000000.000000,113454000000.000000
601818.SH,20160827,20150630,200349000000.000000,-254797000000.000000,74624000000.000000
601818.SH,20160430,20150331,88932000000.000000,-76501000000.000000,39433000000.000000
601818.SH,20160330,20141231,34699000000.000000,-92527000000.000000,38782000000.000000
601818.SH,20151031,20140930,74024000000.000000,-79496000000.000000,14033000000.000000
601818.SH,20150831,20140630,54587000000.000000,-90735000000.000000,14895000000.000000
601818.SH,20150430,20140331,60526000000.000000,-63147000000.000000,-2657000000.000000
601818.SH,20150328,20131231,-697000000.000000,-22720000000.000000,2634000000.000000
601818.SH,20141031,20130930,15275000000.000000,-44625000000.000000,-12048000000.000000
601818.SH,20140830,20130630,75640000000.000000,-96660000000.000000,-12434000000.000000
601818.SH,20140429,20130331,71781000000.000000,-60966000000.000000,-1371000000.000000
601818.SH,20140331,20121231,272005000000.000000,-321031000000.000000,30402000000.000000
601818.SH,20131029,20120930,99894000000.000000,-153593000000.000000,30610000000.000000
601818.SH,20130827,20120630,-11660000000.000000,-60230000000.000000,30823000000.000000
601818.SH,20130427,20120331,-7403000000.000000,-61077000000.000000,29738000000.000000
601818.SH,20130402,20111231,46333000000.000000,24196000000.000000,-4410000000.000000
601818.SH,20121027,20110930,22343148000.000000,23028465000.000000,-4207489000.000000
601818.SH,20120825,20110630,7244432000.000000,8792629000.000000,-4159131000.000000
601818.SH,20120427,20110331,12869456000.000000,1875416000.000000,-112500000.000000
601818.SH,20120419,20101231,13659469000.000000,-52152461000.000000,13816149000.000000
601818.SH,20111029,20100930,43185622000.000000,-37763585000.000000,14084657000.000000
601818.SH,20110808,20100630,-10388410000.000000,-20394497000.000000,-6137896000.000000
601818.SH,20110430,20100331,-58834610000.000000,5864755000.000000,-112500000.000000
601818.SH,20110412,20091231,24505536000.000000,-12238000000.000000,11371986000.000000
601818.SH,20101028,20090930,67900608000.000000,-2439772000.000000,11836272000.000000
601818.SH,20100722,20081231,26050521000.000000,-12530400000.000000,12648159000.000000
601818.SH,20100730,20071231,12059870000.000000,-101435000.000000,19661729000.000000
601818.SH,20080422,20061231,19005530000.000000,-18496444000.000000,-277243000.000000
601818.SH,20080422,20051231,16564056000.000000,-16714405000.000000,-270703000.000000
601818.SH,20040630,20031231,14558973000.000000,-7155661000.000000,-263845000.000000
